ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2016,2016-09-25,3,24.047,DET,@,GNB,L 27-34,,0.0,0,1
2,2016,2016-10-02,4,24.054,DET,@,CHI,L 14-17,,0.0,0,0
3,2016,2016-10-09,5,24.061,DET,,PHI,W 24-23,,0.0,0,0
4,2016,2016-10-16,6,24.068,DET,,LAR,W 31-28,,0.0,4,0
5,2016,2016-10-23,7,24.075,DET,,WAS,W 20-17,,0.0,1,0
6,2016,2016-11-06,9,24.089,DET,@,MIN,W 22-16,,0.0,1,0
7,2016,2016-11-20,10,24.103,DET,,JAX,W 26-19,,0.0,1,1
8,2016,2016-11-24,11,24.107,DET,,MIN,W 16-13,,0.0,0,1
9,2016,2016-12-04,12,24.117,DET,@,NOR,W 28-13,,0.0,0,0
10,2016,2016-12-11,13,24.124,DET,,CHI,W 20-17,,0.0,0,0
11,2016,2016-12-18,14,24.131,DET,@,NYG,L 6-17,,1.0,2,0
12,2016,2016-12-26,15,24.139,DET,@,DAL,L 21-42,,0.0,0,0
13,2016,2017-01-01,16,24.145,DET,,GNB,L 24-31,,0.0,1,0
14,2017,2017-09-10,1,25.032,DET,,ARI,W 35-23,*,1.0,3,0
15,2017,2017-09-18,2,25.040,DET,@,NYG,W 24-10,*,0.0,3,1
16,2017,2017-09-24,3,25.046,DET,,ATL,L 26-30,*,1.0,1,0
17,2017,2017-10-01,4,25.053,DET,@,MIN,W 14-7,*,2.0,2,1
18,2017,2017-10-08,5,25.060,DET,,CAR,L 24-27,*,0.0,4,1
19,2017,2017-10-15,6,25.067,DET,@,NOR,L 38-52,*,0.0,1,1
20,2017,2017-10-29,7,25.081,DET,,PIT,L 15-20,*,0.0,2,0
21,2017,2017-11-06,8,25.089,DET,@,GNB,W 30-17,*,1.0,3,0
22,2017,2017-11-12,9,25.095,DET,,CLE,W 38-24,*,1.0,5,1
23,2017,2017-11-19,10,25.102,DET,@,CHI,W 27-24,*,0.0,1,0
24,2017,2017-11-23,11,25.106,DET,,MIN,L 23-30,*,0.5,0,1
25,2017,2017-12-03,12,25.116,DET,@,BAL,L 20-44,*,0.0,2,1
26,2017,2017-12-10,13,25.123,DET,@,TAM,W 24-21,*,0.0,2,0
27,2017,2017-12-16,14,25.129,DET,,CHI,W 20-10,*,0.0,0,2
28,2017,2017-12-24,15,25.137,DET,@,CIN,L 17-26,*,0.0,0,2
29,2017,2017-12-31,16,25.144,DET,,GNB,W 35-11,*,0.0,2,1
30,2018,2018-09-16,2,26.038,CLE,@,NOR,L 18-21,,0.0,0,0
31,2018,2018-09-20,3,26.042,CLE,,NYJ,W 21-17,,0.0,0,0
