ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1952,1952-11-16,8,22.282,CHI,,RAM,L 24-40,0,0,,0,1,0,0.00,0,0,
2,1953,1953-09-27,1,23.231,CHI,@,BAL,L 9-13,4,50,12.50,0,0,0,,0,0,
3,1953,1953-10-04,2,23.238,CHI,@,GNB,W 17-13,5,82,16.40,1,0,0,,0,1,
4,1953,1953-10-11,3,23.245,CHI,,BAL,L 14-16,1,27,27.00,0,0,0,,0,0,
5,1953,1953-10-18,4,23.252,CHI,,SFO,L 28-35,5,73,14.60,0,0,0,,0,0,
6,1953,1953-10-25,5,23.259,CHI,@,RAM,L 24-38,6,164,27.33,0,0,0,,0,0,
7,1953,1953-11-01,6,23.266,CHI,@,SFO,L 14-24,7,69,9.86,0,0,0,,0,0,
8,1953,1953-11-08,7,23.273,CHI,,GNB,T 21-21,3,60,20.00,1,0,0,,0,1,
9,1953,1953-11-15,8,23.280,CHI,@,WAS,W 27-24,3,49,16.33,0,0,0,,0,0,
10,1953,1953-11-22,9,23.287,CHI,,DET,L 16-20,3,48,16.00,0,0,0,,0,0,
11,1953,1953-11-29,10,23.294,CHI,,RAM,W 24-21,3,47,15.67,1,0,0,,0,1,
12,1953,1953-12-06,11,23.301,CHI,@,DET,L 7-13,5,53,10.60,0,0,0,,0,0,
13,1953,1953-12-13,12,23.308,CHI,,CRD,L 17-24,8,119,14.88,1,0,0,,0,1,
14,1954,1954-09-26,1,24.230,CHI,@,DET,L 23-48,2,56,28.00,0,0,0,,0,0,
15,1954,1954-10-03,2,24.237,CHI,@,GNB,W 10-3,3,42,14.00,0,0,0,,0,0,
16,1954,1954-10-10,3,24.244,CHI,,BAL,W 28-9,1,3,3.00,1,0,0,,0,1,
17,1954,1954-10-17,4,24.251,CHI,,SFO,L 24-31,6,133,22.17,1,0,0,,0,1,
18,1954,1954-10-24,5,24.258,CHI,@,RAM,L 38-42,4,53,13.25,1,0,0,,0,1,
19,1954,1954-10-31,6,24.265,CHI,@,SFO,W 31-27,4,67,16.75,0,0,0,,0,0,
20,1954,1954-11-07,7,24.272,CHI,,GNB,W 28-23,2,48,24.00,1,0,0,,0,1,
21,1954,1954-11-21,9,24.286,CHI,@,BAL,W 28-13,1,30,30.00,0,0,0,,0,0,
22,1954,1954-11-28,10,24.293,CHI,,RAM,W 24-13,2,26,13.00,0,0,0,,0,0,
23,1954,1954-12-05,11,24.300,CHI,@,CRD,W 29-7,5,144,28.80,1,0,0,,0,1,
24,1954,1954-12-12,12,24.307,CHI,,DET,W 28-24,4,56,14.00,2,0,0,,0,2,
25,1956,1956-12-02,10,26.298,CHI,@,DET,L 10-42,1,9,9.00,0,0,0,,0,0,
26,1956,1956-12-16,12,26.312,CHI,,DET,W 38-21,3,38,12.67,0,0,0,,0,0,
27,1957,1957-09-29,1,27.233,CHI,@,GNB,L 17-21,4,59,14.75,0,0,0,,0,0,
28,1957,1957-10-05,2,27.239,CHI,@,BAL,L 10-21,5,68,13.60,0,0,0,,0,0,
29,1957,1957-10-13,3,27.247,CHI,,SFO,L 17-21,4,56,14.00,0,0,0,,0,0,
30,1957,1957-10-20,4,27.254,CHI,,RAM,W 34-26,2,30,15.00,0,0,0,,0,0,
31,1957,1957-10-27,5,27.261,CHI,@,SFO,L 17-21,5,58,11.60,0,0,0,,0,0,
32,1957,1957-11-03,6,27.268,CHI,@,RAM,W 16-10,2,40,20.00,0,0,0,,0,0,
33,1957,1957-11-10,7,27.275,CHI,,GNB,W 21-14,2,39,19.50,0,0,0,,0,0,
34,1957,1957-11-17,8,27.282,CHI,,BAL,L 14-29,3,47,15.67,0,0,0,,0,0,
35,1957,1957-11-24,9,27.289,CHI,@,DET,W 27-7,1,10,10.00,0,0,0,,0,0,
36,1957,1957-12-08,11,27.303,CHI,@,CRD,W 14-6,4,64,16.00,1,0,0,,0,1,
37,1957,1957-12-15,12,27.310,CHI,,DET,L 13-21,5,59,11.80,0,0,0,,0,0,
38,1959,1959-09-27,1,29.231,CHI,@,GNB,L 6-9,4,36,9.00,0,0,0,,0,0,
39,1959,1959-10-03,2,29.237,CHI,@,BAL,W 26-21,3,33,11.00,0,0,0,,0,0,
40,1959,1959-10-11,3,29.245,CHI,,RAM,L 21-28,5,58,11.60,0,0,0,,0,0,
41,1959,1959-10-18,4,29.252,CHI,,BAL,L 7-21,3,47,15.67,0,0,0,,0,0,
42,1959,1959-10-25,5,29.259,CHI,@,SFO,L 17-20,5,67,13.40,1,0,0,,0,1,
43,1959,1959-11-01,6,29.266,CHI,@,RAM,W 26-21,1,21,21.00,0,0,0,,0,0,
44,1959,1959-11-08,7,29.273,CHI,,GNB,W 28-17,5,51,10.20,1,0,0,,0,1,
45,1959,1959-11-15,8,29.280,CHI,,SFO,W 14-3,3,45,15.00,0,0,0,,0,0,
46,1959,1959-11-22,9,29.287,CHI,@,DET,W 24-14,2,29,14.50,0,0,0,,0,0,
47,1959,1959-11-29,10,29.294,CHI,@,CRD,W 31-7,1,27,27.00,0,0,0,,0,0,
48,1959,1959-12-06,11,29.301,CHI,,PIT,W 27-21,3,79,26.33,0,0,0,,0,0,
49,1959,1959-12-13,12,29.308,CHI,,DET,W 25-14,6,87,14.50,1,0,0,,0,1,
50,1960,1960-09-25,1,30.230,CHI,@,GNB,W 17-14,3,39,13.00,0,0,0,,0,0,0
51,1960,1960-10-02,2,30.237,CHI,@,BAL,L 7-42,3,45,15.00,0,0,0,,0,0,0
52,1960,1960-10-16,4,30.251,CHI,,SFO,W 27-10,1,16,16.00,0,0,0,,0,0,0
53,1960,1960-10-23,5,30.258,CHI,@,RAM,T 24-24,7,71,10.14,0,0,0,,0,0,0
54,1960,1960-10-30,6,30.265,CHI,@,SFO,L 7-25,2,27,13.50,0,0,0,,0,0,0
55,1960,1960-11-13,7,30.279,CHI,,BAL,L 20-24,4,47,11.75,0,0,0,,0,0,0
56,1960,1960-11-20,8,30.286,CHI,,DET,W 28-7,1,6,6.00,0,0,0,,0,0,0
57,1960,1960-11-27,9,30.293,CHI,,DAL,W 17-7,5,40,8.00,0,0,0,,0,0,0
58,1960,1960-12-04,10,30.300,CHI,,GNB,L 13-41,3,34,11.33,1,0,0,,0,1,6
59,1960,1960-12-11,11,30.307,CHI,@,CLE,L 0-42,7,101,14.43,0,0,0,,0,0,0
60,1961,1961-12-10,13,31.305,CHI,,CLE,W 17-14,6,90,15.00,0,0,0,,0,0,0
