ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,sacks,tackles_solo,tackles_assists
24,2009,2009-12-13,13,23.332,WAS,@,OAK,W 34-13,*,4,3,50,16.67,2,75.0%,12.50,0,0,,0,2,12,0.0,0,0
25,2009,2009-12-21,14,23.340,WAS,,NYG,L 12-45,*,9,5,65,13.00,1,55.6%,7.22,0,0,,0,1,6,0.0,0,0
26,2009,2009-12-27,15,23.346,WAS,,DAL,L 0-17,*,4,2,29,14.50,0,50.0%,7.25,0,0,,0,0,0,0.0,0,0
27,2009,2010-01-03,16,23.353,WAS,@,SDG,L 20-23,*,11,6,46,7.67,0,54.5%,4.18,0,0,,0,0,0,0.0,0,0
28,2010,2010-09-12,1,24.240,WAS,,DAL,W 13-7,,0,,,,,0.0%,,,,,,,,,,
29,2010,2010-09-19,2,24.247,WAS,,HOU,L 27-30,,1,1,62,62.00,0,100.0%,62.00,0,0,,0,0,0,0.0,0,0
30,2010,2010-09-26,3,24.254,WAS,@,STL,L 16-30,*,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,0.0,0,0
31,2010,2010-10-03,4,24.261,WAS,@,PHI,W 17-12,*,1,,,,,0.0%,,,,,,,,,,
32,2010,2010-10-10,5,24.268,WAS,,GNB,W 16-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
33,2010,2010-10-17,6,24.275,WAS,,IND,L 24-27,,4,3,23,7.67,0,75.0%,5.75,0,0,,0,0,0,0.0,0,0
34,2010,2010-10-24,7,24.282,WAS,@,CHI,W 17-14,,3,2,28,14.00,0,66.7%,9.33,0,0,,0,0,0,0.0,0,0
35,2010,2010-10-31,8,24.289,WAS,@,DET,L 25-37,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,1
36,2010,2010-11-15,9,24.304,WAS,,PHI,L 28-59,*,1,1,71,71.00,0,100.0%,71.00,0,0,,0,0,0,0.0,0,0
37,2010,2010-11-21,10,24.310,WAS,@,TEN,W 19-16,,4,2,44,22.00,0,50.0%,11.00,0,0,,0,0,0,0.0,0,0
38,2010,2010-11-28,11,24.317,WAS,,MIN,L 13-17,*,3,3,25,8.33,1,100.0%,8.33,0,0,,0,1,6,0.0,0,0
39,2010,2010-12-05,12,24.324,WAS,@,NYG,L 7-31,*,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0,0.0,0,0
40,2010,2010-12-12,13,24.331,WAS,,TAM,L 16-17,*,2,1,-5,-5.00,0,50.0%,-2.50,0,0,,0,0,0,0.0,0,0
41,2010,2010-12-19,14,24.338,WAS,@,DAL,L 30-33,*,,,,,,0.0%,,,,,,,,,,
42,2010,2010-12-26,15,24.345,WAS,@,JAX,W 20-17,*,4,2,10,5.00,1,50.0%,2.50,0,0,,0,1,6,0.0,0,0
43,2010,2011-01-02,16,24.352,WAS,,NYG,L 14-17,*,3,2,20,10.00,1,66.7%,6.67,0,0,,0,1,6,0.0,0,0
44,2011,2011-09-11,1,25.239,WAS,,NYG,W 28-14,*,6,5,105,21.00,0,83.3%,17.50,0,0,,0,0,0,0.0,0,0
45,2011,2011-09-18,2,25.246,WAS,,ARI,W 22-21,*,7,6,86,14.33,1,85.7%,12.29,0,0,,0,1,6,0.0,0,0
46,2011,2011-09-26,3,25.254,WAS,@,DAL,L 16-18,*,3,1,23,23.00,0,33.3%,7.67,0,0,,0,0,0,0.0,0,0
47,2011,2011-10-02,4,25.260,WAS,@,STL,W 17-10,*,6,4,34,8.50,0,66.7%,5.67,0,0,,0,0,0,0.0,0,0
48,2011,2011-10-16,5,25.274,WAS,,PHI,L 13-20,*,11,6,95,15.83,0,54.5%,8.64,0,0,,0,0,0,0.0,1,0
49,2011,2011-10-23,6,25.281,WAS,@,CAR,L 20-33,*,8,6,80,13.33,1,75.0%,10.00,0,0,,0,1,6,0.0,0,0
50,2011,2011-10-30,7,25.288,WAS,@,BUF,L 0-23,*,9,8,94,11.75,0,88.9%,10.44,0,0,,0,0,0,0.0,1,0
51,2011,2011-11-06,8,25.295,WAS,,SFO,L 11-19,*,7,4,42,10.50,0,57.1%,6.00,0,0,,0,0,0,0.0,1,0
52,2011,2011-11-13,9,25.302,WAS,@,MIA,L 9-20,*,7,3,28,9.33,0,42.9%,4.00,0,0,,0,0,0,0.0,0,0
53,2011,2011-11-20,10,25.309,WAS,,DAL,L 24-27,*,7,6,52,8.67,0,85.7%,7.43,0,0,,0,0,0,0.0,0,0
54,2011,2011-11-27,11,25.316,WAS,@,SEA,W 23-17,*,4,4,58,14.50,1,100.0%,14.50,0,0,,0,1,6,0.0,0,0
55,2011,2011-12-04,12,25.323,WAS,,NYJ,L 19-34,*,13,6,99,16.50,0,46.2%,7.62,0,0,,0,0,0,0.0,0,0
56,2012,2012-09-09,1,26.238,WAS,@,NOR,W 40-32,*,4,2,38,19.00,0,50.0%,9.50,0,0,,0,0,0,0.0,0,0
57,2012,2012-09-16,2,26.245,WAS,@,STL,L 28-31,*,5,2,14,7.00,0,40.0%,2.80,1,1,1.00,0,0,0,0.0,0,0
58,2012,2012-09-23,3,26.252,WAS,,CIN,L 31-38,*,7,7,90,12.86,0,100.0%,12.86,0,0,,0,0,0,0.0,0,0
59,2012,2012-09-30,4,26.259,WAS,@,TAM,W 24-22,*,4,4,70,17.50,0,100.0%,17.50,0,0,,0,0,0,0.0,0,0
60,2012,2012-10-07,5,26.266,WAS,,ATL,L 17-24,*,6,5,54,10.80,0,83.3%,9.00,0,0,,0,0,0,0.0,0,0
61,2012,2012-10-14,6,26.273,WAS,,MIN,W 38-26,*,4,3,46,15.33,0,75.0%,11.50,0,0,,0,0,0,0.0,0,0
62,2012,2012-10-21,7,26.280,WAS,@,NYG,L 23-27,*,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,0.0,0,0
63,2013,2013-09-09,1,27.237,WAS,,PHI,L 27-33,*,4,2,22,11.00,0,50.0%,5.50,0,0,,0,0,0,0.0,0,0
64,2013,2013-09-15,2,27.243,WAS,@,GNB,L 20-38,*,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,0.0,0,0
65,2013,2013-09-29,4,27.257,WAS,@,OAK,W 24-14,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
66,2013,2013-10-13,5,27.271,WAS,@,DAL,L 16-31,,,,,,,0.0%,,,,,,,,,,
67,2013,2013-11-25,11,27.314,WAS,,SFO,L 6-27,,,,,,,0.0%,,,,,,,,,,
68,2013,2013-12-01,12,27.320,WAS,,NYG,L 17-24,*,4,2,13,6.50,0,50.0%,3.25,0,0,,0,0,0,0.0,0,0
69,2013,2013-12-08,13,27.327,WAS,,KAN,L 10-45,,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
70,2013,2013-12-15,14,27.334,WAS,@,ATL,L 26-27,,3,1,23,23.00,1,33.3%,7.67,0,0,,0,1,6,0.0,0,0
71,2013,2013-12-22,15,27.341,WAS,,DAL,L 23-24,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0
72,2013,2013-12-29,16,27.348,WAS,@,NYG,L 6-20,,,,,,,0.0%,,,,,,,,,,
