ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1974,1974-09-15,1,25.035,KAN,,NYJ,W 24-16,3,43,14.33,0,1,0,0.00,0,1,57,57.00,0,1,29,29.00,0,0,0
2,1974,1974-09-22,2,25.042,KAN,@,OAK,L 7-27,0,0,,0,0,0,,0,2,33,16.50,0,1,0,0.00,0,0,0
3,1974,1974-09-29,3,25.049,KAN,@,HOU,W 17-7,1,16,16.00,0,1,-11,-11.00,0,1,22,22.00,0,1,-2,-2.00,0,0,0
4,1974,1974-10-06,4,25.056,KAN,,DEN,L 14-17,1,5,5.00,0,0,0,,0,1,20,20.00,0,4,8,2.00,0,0,0
5,1974,1974-10-13,5,25.063,KAN,,PIT,L 24-34,0,0,,0,0,0,,0,6,128,21.33,0,2,29,14.50,0,0,0
6,1974,1974-10-20,6,25.070,KAN,@,MIA,L 3-9,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
7,1974,1974-10-27,7,25.077,KAN,@,SDG,W 24-14,0,0,,0,0,0,,0,0,0,,0,2,2,1.00,0,0,0
8,1974,1974-11-03,8,25.084,KAN,,NYG,L 27-33,5,82,16.40,1,0,0,,0,0,0,,0,0,0,,0,1,6
9,1974,1974-11-10,9,25.091,KAN,,SDG,L 7-14,8,193,24.13,1,1,-2,-2.00,0,0,0,,0,0,0,,0,1,6
10,1974,1974-11-18,10,25.099,KAN,@,DEN,W 42-34,0,0,,0,0,0,,0,1,20,20.00,0,0,0,,0,0,0
11,1974,1974-11-24,11,25.105,KAN,@,CIN,L 6-33,0,0,,0,0,0,,0,0,0,,0,2,19,9.50,0,0,0
12,1974,1974-12-01,12,25.112,KAN,@,STL,W 17-13,3,19,6.33,0,1,-9,-9.00,0,0,0,,0,2,8,4.00,0,0,0
13,1974,1974-12-08,13,25.119,KAN,,OAK,L 6-7,0,0,,0,0,0,,0,0,0,,0,2,2,1.00,0,0,0
