ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,sacks,tackles_solo,tackles_assists,punt,punt_yds,punt_yds_per_punt,punt_blocked
72,2004,2004-11-21,10,26.264,OAK,,SDG,L 17-23,,2,2,100.0,1,1,100.0,0,5,0.0,,,0,0,,0
73,2004,2004-11-28,11,26.271,OAK,@,DEN,W 25-24,,1,2,50.0,,1,0.0,0,1,0.0,,,0,0,,0
74,2004,2004-12-05,12,26.278,OAK,,KAN,L 27-34,,3,3,100.0,2,2,100.0,0,9,0.0,,,0,0,,0
75,2004,2004-12-12,13,26.285,OAK,@,ATL,L 10-35,,1,1,100.0,1,1,100.0,0,4,0.0,,,0,0,,0
76,2004,2004-12-19,14,26.292,OAK,,TEN,W 40-35,,5,5,100.0,1,1,100.0,0,8,0.0,,,0,0,,0
77,2004,2004-12-25,15,26.298,OAK,@,KAN,L 30-31,,3,3,100.0,3,3,100.0,0,12,0.0,,,0,0,,0
78,2004,2005-01-02,16,26.306,OAK,,JAX,L 6-13,,,,,2,2,100.0,0,6,0.0,,,0,0,,0
79,2005,2005-09-08,1,27.190,OAK,@,NWE,L 20-30,,2,2,100.0,,1,0.0,0,2,0.0,,,0,0,,0
80,2005,2005-09-18,2,27.200,OAK,,KAN,L 17-23,,2,2,100.0,1,2,50.0,0,5,0.0,,,0,0,,0
81,2005,2005-09-25,3,27.207,OAK,@,PHI,L 20-23,,2,2,100.0,2,4,50.0,0,8,0.0,,,0,0,,0
82,2005,2005-10-02,4,27.214,OAK,,DAL,W 19-13,,1,1,100.0,4,4,100.0,0,13,0.0,,,0,0,,0
83,2005,2005-10-16,5,27.228,OAK,,SDG,L 14-27,,2,2,100.0,,,,0,2,,,,,,,
84,2005,2005-10-23,6,27.235,OAK,,BUF,W 38-17,,5,5,100.0,1,1,100.0,0,8,0.0,,,0,0,,0
85,2005,2005-10-30,7,27.242,OAK,@,TEN,W 34-25,,4,4,100.0,2,2,100.0,0,10,0.0,,,0,0,,0
86,2005,2005-11-06,8,27.249,OAK,@,KAN,L 23-27,,,,,3,3,100.0,0,9,0.0,,,0,0,,0
87,2005,2005-11-13,9,27.256,OAK,,DEN,L 17-31,,2,2,100.0,1,2,50.0,0,5,0.0,,,0,0,,0
88,2005,2005-11-20,10,27.263,OAK,@,WAS,W 16-13,,1,1,100.0,3,4,75.0,0,10,0.0,,,0,0,,0
89,2005,2005-11-27,11,27.270,OAK,,MIA,L 21-33,,3,3,100.0,,,,0,3,,,,,,,
90,2005,2005-12-04,12,27.277,OAK,@,SDG,L 10-34,,1,1,100.0,1,2,50.0,0,4,0.0,,,0,0,,0
91,2005,2005-12-11,13,27.284,OAK,@,NYJ,L 10-26,,1,1,100.0,1,2,50.0,0,4,0.0,,,0,0,,0
92,2005,2005-12-18,14,27.291,OAK,,CLE,L 7-9,,1,1,100.0,,2,0.0,0,1,0.0,,,0,0,,0
93,2005,2005-12-24,15,27.297,OAK,@,DEN,L 3-22,,,,,1,1,100.0,0,3,0.0,,,0,0,,0
94,2005,2005-12-31,16,27.304,OAK,,NYG,L 21-30,,3,3,100.0,,,,0,3,,,,,,,
95,2006,2006-09-11,1,28.193,OAK,,SDG,L 0-27,,,,,,,,,,,,,,,,
96,2006,2006-09-17,2,28.199,OAK,@,BAL,L 6-28,,,,,2,2,100.0,0,6,0.0,,,0,0,,0
97,2006,2006-10-01,3,28.213,OAK,,CLE,L 21-24,,3,3,100.0,,,,0,3,,,,,,,
98,2006,2006-10-08,4,28.220,OAK,@,SFO,L 20-34,,2,2,100.0,2,2,100.0,0,8,0.0,,,0,0,,0
99,2006,2006-10-15,5,28.227,OAK,@,DEN,L 3-13,,,,,1,2,50.0,0,3,0.0,,,0,0,,0
100,2006,2006-10-22,6,28.234,OAK,,ARI,W 22-9,,2,2,100.0,2,2,100.0,0,8,0.0,,,0,0,,0
101,2006,2006-10-29,7,28.241,OAK,,PIT,W 20-13,,2,2,100.0,2,2,100.0,0,8,0.0,,,0,0,,0
102,2006,2006-11-06,8,28.249,OAK,@,SEA,L 0-16,,,,,,,,,,,,,,,,
103,2006,2006-11-12,9,28.255,OAK,,DEN,L 13-17,,1,1,100.0,2,3,66.7,0,7,0.0,,,0,0,,0
104,2006,2006-11-19,10,28.262,OAK,@,KAN,L 13-17,,1,1,100.0,2,2,100.0,0,7,0.0,,,0,0,,0
105,2006,2006-11-26,11,28.269,OAK,@,SDG,L 14-21,,2,2,100.0,,1,0.0,0,2,0.0,,,0,0,,0
106,2006,2006-12-03,12,28.276,OAK,,HOU,L 14-23,,2,2,100.0,,3,0.0,0,2,0.0,,,0,0,,0
107,2006,2006-12-10,13,28.283,OAK,@,CIN,L 10-27,,1,1,100.0,1,2,50.0,0,4,0.0,,,0,0,,0
108,2006,2006-12-17,14,28.290,OAK,,STL,L 0-20,,,,,,,,,,,,,,,,
109,2006,2006-12-23,15,28.296,OAK,,KAN,L 9-20,,,,,3,3,100.0,0,9,0.0,,,0,0,,0
110,2006,2006-12-31,16,28.304,OAK,@,NYJ,L 3-23,,,,,1,1,100.0,0,3,0.0,,,0,0,,0
111,2007,2007-09-09,1,29.191,OAK,,DET,L 21-36,,3,3,100.0,,3,0.0,0,3,0.0,,,0,0,,0
112,2007,2007-09-16,2,29.198,OAK,@,DEN,L 20-23,,1,1,100.0,1,2,50.0,0,4,0.0,,,0,0,,0
113,2007,2007-09-23,3,29.205,OAK,,CLE,W 26-24,,2,2,100.0,4,4,100.0,0,14,0.0,,,0,0,,0
114,2007,2007-09-30,4,29.212,OAK,@,MIA,W 35-17,,5,5,100.0,,,,0,5,,,,,,,
115,2007,2007-10-14,5,29.226,OAK,@,SDG,L 14-28,,2,2,100.0,,,,0,2,,,,,,,
116,2007,2007-10-21,6,29.233,OAK,,KAN,L 10-12,,1,1,100.0,1,1,100.0,0,4,0.0,,,0,0,,0
117,2007,2007-10-28,7,29.240,OAK,@,TEN,L 9-13,,,,,3,3,100.0,0,9,0.0,,,0,0,,0
118,2007,2007-11-04,8,29.247,OAK,,HOU,L 17-24,,2,2,100.0,1,2,50.0,0,5,0.0,,,0,0,,0
119,2007,2007-11-11,9,29.254,OAK,,CHI,L 6-17,,,,,2,2,100.0,0,6,0.0,,,0,0,,0
120,2007,2007-11-18,10,29.261,OAK,@,MIN,L 22-29,,1,1,100.0,5,5,100.0,0,16,0.0,,,0,0,,0
121,2007,2007-11-25,11,29.268,OAK,@,KAN,W 20-17,,2,2,100.0,2,2,100.0,0,8,0.0,,,0,0,,0
122,2007,2007-12-02,12,29.275,OAK,,DEN,W 34-20,,4,4,100.0,2,4,50.0,0,10,0.0,,,0,0,,0
123,2007,2007-12-09,13,29.282,OAK,@,GNB,L 7-38,,1,1,100.0,,1,0.0,0,1,0.0,,,0,0,,0
124,2007,2007-12-16,14,29.289,OAK,,IND,L 14-21,,2,2,100.0,,,,0,2,,,,,,,
125,2007,2007-12-23,15,29.296,OAK,@,JAX,L 11-49,,,,,1,1,100.0,0,3,0.0,,,0,0,,0
126,2007,2007-12-30,16,29.303,OAK,,SDG,L 17-30,,2,2,100.0,1,2,50.0,0,5,0.0,,,0,0,,0
127,2008,2008-09-08,1,30.190,OAK,,DEN,L 14-41,,2,2,100.0,,,,0,2,0.0,0,0,0,0,,0
128,2008,2008-09-14,2,30.196,OAK,@,KAN,W 23-8,,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,,0
129,2008,2008-09-21,3,30.203,OAK,@,BUF,L 23-24,,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,,0
130,2008,2008-09-28,4,30.210,OAK,,SDG,L 18-28,,1,1,100.0,3,4,75.0,0,10,0.0,0,0,0,0,,0
131,2008,2008-10-12,5,30.224,OAK,@,NOR,L 3-34,,,,,1,3,33.3,0,3,0.0,0,0,0,0,,0
132,2008,2008-10-19,6,30.231,OAK,,NYJ,W 16-13,,1,1,100.0,3,4,75.0,0,10,0.0,0,0,0,0,,0
133,2008,2008-10-26,7,30.238,OAK,@,BAL,L 10-29,,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,,0
134,2008,2008-11-02,8,30.245,OAK,,ATL,L 0-24,,,,,,,,,,,,,,,,
135,2008,2008-11-09,9,30.252,OAK,,CAR,L 6-17,,,,,2,3,66.7,0,6,0.0,0,0,0,0,,0
136,2008,2008-11-16,10,30.259,OAK,@,MIA,L 15-17,,1,1,100.0,2,3,66.7,0,7,0.0,0,0,0,0,,0
137,2008,2008-11-23,11,30.266,OAK,@,DEN,W 31-10,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,,0
138,2008,2008-11-30,12,30.273,OAK,,KAN,L 13-20,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
139,2008,2008-12-04,13,30.277,OAK,@,SDG,L 7-34,,1,1,100.0,,,,0,1,0.0,0,0,0,0,,0
140,2008,2008-12-14,14,30.287,OAK,,NWE,L 26-49,,2,3,66.7,,,,0,2,0.0,0,0,0,0,,0
141,2008,2008-12-21,15,30.294,OAK,,HOU,W 27-16,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
142,2008,2008-12-28,16,30.301,OAK,@,TAM,W 31-24,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,,0
143,2009,2009-09-14,1,31.196,OAK,,SDG,L 20-24,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
144,2009,2009-09-20,2,31.202,OAK,@,KAN,W 13-10,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
145,2009,2009-09-27,3,31.209,OAK,,DEN,L 3-23,,,,,1,1,100.0,0,3,0.0,0,0,0,0,,0
146,2009,2009-10-04,4,31.216,OAK,@,HOU,L 6-29,,,,,2,2,100.0,0,6,0.0,0,0,0,0,,0
147,2009,2009-10-11,5,31.223,OAK,@,NYG,L 7-44,,1,1,100.0,,,,0,1,0.0,0,0,0,0,,0
148,2009,2009-10-18,6,31.230,OAK,,PHI,W 13-9,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
149,2009,2009-10-25,7,31.237,OAK,,NYJ,L 0-38,,,,,,,,,,,,,,,,
150,2009,2009-11-01,8,31.244,OAK,@,SDG,L 16-24,,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,0,,0
151,2009,2009-11-15,9,31.258,OAK,,KAN,L 10-16,,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,0,,0
152,2009,2009-11-22,10,31.265,OAK,,CIN,W 20-17,,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,0,,0
153,2009,2009-11-26,11,31.269,OAK,@,DAL,L 7-24,,1,1,100.0,,,,0,1,0.0,0,0,0,0,,0
154,2009,2009-12-06,12,31.279,OAK,@,PIT,W 27-24,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
155,2009,2009-12-13,13,31.286,OAK,,WAS,L 13-34,,1,1,100.0,2,3,66.7,0,7,0.0,0,0,0,0,,0
156,2009,2009-12-20,14,31.293,OAK,@,DEN,W 20-19,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
157,2009,2009-12-27,15,31.300,OAK,@,CLE,L 9-23,,,,,3,3,100.0,0,9,0.0,0,0,0,0,,0
158,2009,2010-01-03,16,31.307,OAK,,BAL,L 13-21,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
159,2010,2010-09-12,1,32.194,OAK,@,TEN,L 13-38,,1,1,100.0,2,3,66.7,0,7,0.0,0,0,0,0,,0
160,2010,2010-09-19,2,32.201,OAK,,STL,W 16-14,,1,1,100.0,3,4,75.0,0,10,0.0,0,0,0,0,,0
161,2010,2010-09-26,3,32.208,OAK,@,ARI,L 23-24,,2,2,100.0,3,6,50.0,0,11,0.0,0,0,0,0,,0
162,2010,2010-10-03,4,32.215,OAK,,HOU,L 24-31,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
163,2010,2010-10-10,5,32.222,OAK,,SDG,W 35-27,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
164,2010,2010-10-17,6,32.229,OAK,@,SFO,L 9-17,,,,,3,3,100.0,0,9,0.0,0,0,0,0,,0
165,2010,2010-10-24,7,32.236,OAK,@,DEN,W 59-14,,8,8,100.0,1,1,100.0,0,11,0.0,0,0,0,0,,0
166,2010,2010-10-31,8,32.243,OAK,,SEA,W 33-3,,3,3,100.0,4,5,80.0,0,15,0.0,0,0,0,0,,0
167,2010,2010-11-07,9,32.250,OAK,,KAN,W 23-20,,2,2,100.0,3,4,75.0,0,11,0.0,0,0,0,0,,0
168,2010,2010-11-21,10,32.264,OAK,@,PIT,L 3-35,,,,,1,1,100.0,0,3,0.0,0,0,0,0,,0
169,2010,2010-11-28,11,32.271,OAK,,MIA,L 17-33,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
170,2010,2010-12-05,12,32.278,OAK,@,SDG,W 28-13,,4,4,100.0,,,,0,4,0.0,0,0,0,0,,0
171,2010,2010-12-12,13,32.285,OAK,@,JAX,L 31-38,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,,0
172,2010,2010-12-19,14,32.292,OAK,,DEN,W 39-23,,4,4,100.0,3,3,100.0,0,13,0.0,0,0,1,33,33.00,0
173,2010,2010-12-26,15,32.299,OAK,,IND,L 26-31,,2,2,100.0,4,5,80.0,0,14,0.0,0,0,0,0,,0
174,2010,2011-01-02,16,32.306,OAK,@,KAN,W 31-10,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,,0
175,2011,2011-09-12,1,33.194,OAK,@,DEN,W 23-20,,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,,0
176,2011,2011-09-18,2,33.200,OAK,@,BUF,L 35-38,,5,5,100.0,,,,0,5,0.0,0,0,0,0,,0
177,2011,2011-09-25,3,33.207,OAK,,NYJ,W 34-24,,4,4,100.0,2,3,66.7,0,10,0.0,0,0,0,0,,0
178,2011,2011-10-02,4,33.214,OAK,,NWE,L 19-31,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
179,2011,2011-10-09,5,33.221,OAK,@,HOU,W 25-20,,1,1,100.0,4,4,100.0,0,13,0.0,0,0,0,0,,0
180,2011,2011-10-16,6,33.228,OAK,,CLE,W 24-17,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
181,2011,2011-11-06,8,33.249,OAK,,DEN,L 24-38,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
182,2011,2011-11-10,9,33.253,OAK,@,SDG,W 24-17,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
183,2011,2011-11-20,10,33.263,OAK,@,MIN,W 27-21,,3,3,100.0,2,3,66.7,0,9,0.0,0,0,0,0,,0
184,2011,2011-11-27,11,33.270,OAK,,CHI,W 25-20,,1,1,100.0,6,6,100.0,0,19,0.0,0,0,0,0,,0
185,2011,2011-12-04,12,33.277,OAK,@,MIA,L 14-34,,2,2,100.0,,,,0,2,0.0,0,0,0,0,,0
186,2011,2011-12-11,13,33.284,OAK,@,GNB,L 16-46,,2,2,100.0,,,,0,2,0.0,0,0,0,0,,0
187,2011,2011-12-18,14,33.291,OAK,,DET,L 27-28,,3,3,100.0,2,3,66.7,0,9,0.0,0,0,0,0,,0
188,2011,2011-12-24,15,33.297,OAK,@,KAN,W 16-13,,1,1,100.0,3,4,75.0,0,10,0.0,0,0,0,0,,0
189,2011,2012-01-01,16,33.305,OAK,,SDG,L 26-38,,2,2,100.0,4,4,100.0,0,14,0.0,0,0,0,0,,0
190,2012,2012-09-10,1,34.192,OAK,,SDG,L 14-22,,,,,2,2,100.0,0,6,0.0,0,0,0,0,,0
191,2012,2012-09-16,2,34.198,OAK,@,MIA,L 13-35,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
192,2012,2012-09-23,3,34.205,OAK,,PIT,W 34-31,,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,,0
193,2012,2012-09-30,4,34.212,OAK,@,DEN,L 6-37,,,,,2,2,100.0,0,6,0.0,0,0,0,0,,0
194,2012,2012-10-14,5,34.226,OAK,@,ATL,L 20-23,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
195,2012,2012-10-21,6,34.233,OAK,,JAX,W 26-23,,2,2,100.0,4,5,80.0,0,14,0.0,0,0,0,0,,0
196,2012,2012-10-28,7,34.240,OAK,@,KAN,W 26-16,,2,2,100.0,4,4,100.0,0,14,0.0,0,0,0,0,,0
197,2012,2012-11-04,8,34.247,OAK,,TAM,L 32-42,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
198,2012,2012-11-11,9,34.254,OAK,@,BAL,L 20-55,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
199,2012,2012-11-18,10,34.261,OAK,,NOR,L 17-38,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
200,2012,2012-11-25,11,34.268,OAK,@,CIN,L 10-34,,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,,0
201,2012,2012-12-02,12,34.275,OAK,,CLE,L 17-20,,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,0,,0
202,2012,2012-12-06,13,34.279,OAK,,DEN,L 13-26,,1,1,100.0,,,,0,1,0.0,0,0,0,0,,0
203,2012,2012-12-16,14,34.289,OAK,,KAN,W 15-0,,,,,5,6,83.3,0,15,0.0,0,0,0,0,,0
204,2012,2012-12-23,15,34.296,OAK,@,CAR,L 6-17,,,,,2,2,100.0,0,6,0.0,0,0,0,0,,0
205,2012,2012-12-30,16,34.303,OAK,@,SDG,L 21-24,,3,3,100.0,,,,0,3,0.0,0,0,0,0,,0
206,2013,2013-09-08,1,35.190,OAK,@,IND,L 17-21,,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,0,,0
207,2013,2013-09-15,2,35.197,OAK,,JAX,W 19-9,,1,1,100.0,4,5,80.0,0,13,0.0,0,0,0,0,,0
208,2013,2013-09-23,3,35.205,OAK,@,DEN,L 21-37,,3,3,100.0,,,,0,3,0.0,0,0,0,0,,0
209,2013,2013-09-29,4,35.211,OAK,,WAS,L 14-24,,2,2,100.0,,1,0.0,0,2,0.0,0,0,0,0,,0
