ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1980,1980-09-07,1,23.060,CLE,@,NWE,L 17-34,
2,1980,1980-09-15,2,23.068,CLE,,HOU,L 7-16,
3,1980,1980-09-21,3,23.074,CLE,,KAN,W 20-13,
4,1980,1980-09-28,4,23.081,CLE,@,TAM,W 34-27,
5,1980,1980-10-05,5,23.088,CLE,,DEN,L 16-19,
6,1980,1980-10-12,6,23.095,CLE,@,SEA,W 27-3,
7,1980,1980-10-19,7,23.102,CLE,,GNB,W 26-21,
8,1980,1980-10-26,8,23.109,CLE,,PIT,W 27-26,
9,1980,1980-11-03,9,23.117,CLE,,CHI,W 27-21,
10,1980,1980-11-09,10,23.123,CLE,@,BAL,W 28-27,
11,1980,1980-11-16,11,23.130,CLE,@,PIT,L 13-16,
12,1980,1980-11-23,12,23.137,CLE,,CIN,W 31-7,
13,1980,1980-11-30,13,23.144,CLE,@,HOU,W 17-14,
14,1980,1980-12-07,14,23.151,CLE,,NYJ,W 17-14,
15,1980,1980-12-14,15,23.158,CLE,@,MIN,L 23-28,
16,1980,1980-12-21,16,23.165,CLE,@,CIN,W 27-24,
17,1981,1981-09-07,1,24.060,CLE,,SDG,L 14-44,
18,1981,1981-09-13,2,24.066,CLE,,HOU,L 3-9,
19,1981,1981-09-20,3,24.073,CLE,@,CIN,W 20-17,
20,1981,1981-09-27,4,24.080,CLE,,ATL,W 28-17,
21,1981,1981-10-04,5,24.087,CLE,@,RAM,L 16-27,
22,1981,1981-10-11,6,24.094,CLE,@,PIT,L 7-13,
23,1981,1981-10-18,7,24.101,CLE,,NOR,W 20-17,
24,1981,1981-10-25,8,24.108,CLE,,BAL,W 42-28,
25,1981,1981-11-01,9,24.115,CLE,@,BUF,L 13-22,
26,1981,1981-11-08,10,24.122,CLE,@,DEN,L 20-23,
27,1981,1981-11-15,11,24.129,CLE,@,SFO,W 15-12,
28,1981,1981-11-22,12,24.136,CLE,,PIT,L 10-32,
29,1981,1981-11-29,13,24.143,CLE,,CIN,L 21-41,
30,1981,1981-12-03,14,24.147,CLE,@,HOU,L 13-17,
31,1981,1981-12-12,15,24.156,CLE,,NYJ,L 13-14,
32,1981,1981-12-20,16,24.164,CLE,@,SEA,L 21-42,
33,1982,1982-09-12,1,25.065,CLE,@,SEA,W 21-7,2.0
34,1982,1982-09-19,2,25.072,CLE,,PHI,L 21-24,
35,1982,1982-11-21,3,25.135,CLE,,NWE,W 10-7,
36,1982,1982-11-25,4,25.139,CLE,@,DAL,L 14-31,
