ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2007,2007-09-09,1,23.263,ATL,@,MIN,L 3-24,*,,,,,
2,2007,2007-09-16,2,23.270,ATL,@,JAX,L 7-13,*,,,,,
3,2007,2007-09-23,3,23.277,ATL,,CAR,L 20-27,*,,,,,
4,2007,2007-09-30,4,23.284,ATL,,HOU,W 26-16,*,,,,,
5,2007,2007-10-07,5,23.291,ATL,@,TEN,L 13-20,*,,,,,
6,2007,2007-10-15,6,23.299,ATL,,NYG,L 10-31,*,,,,,
7,2007,2007-10-21,7,23.305,ATL,@,NOR,L 16-22,*,,,,,
8,2007,2007-11-04,8,23.319,ATL,,SFO,W 20-16,*,,,,,
9,2007,2007-11-11,9,23.326,ATL,@,CAR,W 20-13,*,,,,,
10,2007,2007-11-18,10,23.333,ATL,,TAM,L 7-31,*,,,,,
11,2007,2007-11-22,11,23.337,ATL,,IND,L 13-31,*,,,,,
12,2007,2007-12-02,12,23.347,ATL,@,STL,L 16-28,*,,,,,
13,2007,2007-12-23,15,24.003,ATL,@,ARI,L 27-30,*,,,,,
14,2007,2007-12-30,16,24.010,ATL,,SEA,W 44-41,*,,,,,
15,2008,2008-09-07,1,24.262,ATL,,DET,W 34-21,*,,,,,
16,2008,2008-09-14,2,24.269,ATL,@,TAM,L 9-24,*,,,,,
17,2008,2008-09-21,3,24.276,ATL,,KAN,W 38-14,*,,,,,
18,2008,2008-09-28,4,24.283,ATL,@,CAR,L 9-24,*,,,,,
19,2008,2008-10-05,5,24.290,ATL,@,GNB,W 27-24,*,,,,,
20,2008,2008-10-12,6,24.297,ATL,,CHI,W 22-20,*,,,,,
21,2008,2008-10-26,7,24.311,ATL,@,PHI,L 14-27,*,,,,,
22,2008,2008-11-02,8,24.318,ATL,@,OAK,W 24-0,*,0,0,0.0,1,0
23,2008,2008-11-09,9,24.325,ATL,,NOR,W 34-20,*,,,,,
24,2008,2008-11-16,10,24.332,ATL,,DEN,L 20-24,*,,,,,
25,2008,2008-11-23,11,24.339,ATL,,CAR,W 45-28,*,,,,,
26,2008,2008-11-30,12,24.346,ATL,@,SDG,W 22-16,*,0,0,0.0,1,0
27,2008,2008-12-07,13,24.353,ATL,@,NOR,L 25-29,*,,,,,
28,2008,2008-12-14,14,24.360,ATL,,TAM,W 13-10,*,0,0,0.0,0,0
29,2008,2008-12-21,15,25.001,ATL,@,MIN,W 24-17,*,1,6,0.0,0,0
30,2008,2008-12-28,16,25.008,ATL,,STL,W 31-27,*,,,,,
31,2009,2009-09-13,1,25.267,ATL,,MIA,W 19-7,*,,,,,
32,2009,2009-09-20,2,25.274,ATL,,CAR,W 28-20,*,,,,,
33,2009,2009-09-27,3,25.281,ATL,@,NWE,L 10-26,*,0,0,0.0,1,0
34,2009,2009-10-11,4,25.295,ATL,@,SFO,W 45-10,*,,,,,
35,2009,2009-10-18,5,25.302,ATL,,CHI,W 21-14,*,,,,,
36,2009,2009-10-25,6,25.309,ATL,@,DAL,L 21-37,*,,,,,
37,2009,2009-11-02,7,25.317,ATL,@,NOR,L 27-35,*,,,,,
38,2009,2009-11-08,8,25.323,ATL,,WAS,W 31-17,*,,,,,
39,2009,2009-11-15,9,25.330,ATL,@,CAR,L 19-28,*,,,,,
40,2009,2009-11-22,10,25.337,ATL,@,NYG,L 31-34,*,,,,,
41,2009,2009-11-29,11,25.344,ATL,,TAM,W 20-17,*,,,,,
42,2009,2009-12-06,12,25.351,ATL,,PHI,L 7-34,*,,,,,
43,2009,2009-12-13,13,25.358,ATL,,NOR,L 23-26,*,,,,,
44,2009,2009-12-20,14,26.000,ATL,@,NYJ,W 10-7,*,,,,,
45,2009,2009-12-27,15,26.007,ATL,,BUF,W 31-3,*,,,,,
46,2009,2010-01-03,16,26.014,ATL,@,TAM,W 20-10,*,0,0,0.0,1,0
47,2010,2010-09-12,1,26.266,ATL,@,PIT,L 9-15,*,,,,,
48,2010,2010-09-19,2,26.273,ATL,,ARI,W 41-7,*,0,0,0.0,1,0
49,2010,2010-09-26,3,26.280,ATL,@,NOR,W 27-24,*,,,,,
50,2010,2010-10-03,4,26.287,ATL,,SFO,W 16-14,*,,,,,
51,2010,2010-10-10,5,26.294,ATL,@,CLE,W 20-10,*,,,,,
52,2010,2010-10-17,6,26.301,ATL,@,PHI,L 17-31,*,,,,,
53,2010,2010-10-24,7,26.308,ATL,,CIN,W 39-32,*,,,,,
54,2010,2010-11-07,8,26.322,ATL,,TAM,W 27-21,*,,,,,
55,2010,2010-11-11,9,26.326,ATL,,BAL,W 26-21,*,,,,,
56,2010,2010-11-21,10,26.336,ATL,@,STL,W 34-17,*,,,,,
57,2010,2010-11-28,11,26.343,ATL,,GNB,W 20-17,*,,,,,
58,2010,2010-12-05,12,26.350,ATL,@,TAM,W 28-24,*,,,,,
59,2010,2010-12-12,13,26.357,ATL,@,CAR,W 31-10,*,,,,,
60,2010,2010-12-19,14,26.364,ATL,@,SEA,W 34-18,*,,,,,
61,2010,2010-12-27,15,27.007,ATL,,NOR,L 14-17,*,,,,,
62,2010,2011-01-02,16,27.013,ATL,,CAR,W 31-10,*,,,,,
63,2011,2011-09-11,1,27.265,ATL,@,CHI,L 12-30,*,,,,,
64,2011,2011-09-18,2,27.272,ATL,,PHI,W 35-31,*,,,,,
65,2011,2011-09-25,3,27.279,ATL,@,TAM,L 13-16,*,,,,,
66,2011,2011-10-02,4,27.286,ATL,@,SEA,W 30-28,*,,,,,
67,2011,2011-10-09,5,27.293,ATL,,GNB,L 14-25,*,,,,,
68,2011,2011-10-16,6,27.300,ATL,,CAR,W 31-17,*,,,,,
69,2011,2011-10-23,7,27.307,ATL,@,DET,W 23-16,*,,,,,
70,2011,2011-11-06,8,27.321,ATL,@,IND,W 31-7,*,,,,,
71,2011,2011-11-13,9,27.328,ATL,,NOR,L 23-26,*,,,,,
72,2011,2011-11-20,10,27.335,ATL,,TEN,W 23-17,*,,,,,
73,2011,2011-11-27,11,27.342,ATL,,MIN,W 24-14,*,,,,,
74,2011,2011-12-04,12,27.349,ATL,@,HOU,L 10-17,*,,,,,
75,2011,2011-12-11,13,27.356,ATL,@,CAR,W 31-23,*,,,,,
76,2011,2011-12-15,14,27.360,ATL,,JAX,W 41-14,*,,,,,
77,2011,2011-12-26,15,28.006,ATL,@,NOR,L 16-45,*,,,,,
78,2011,2012-01-01,16,28.012,ATL,,TAM,W 45-24,*,,,,,
79,2012,2012-09-09,1,28.264,ATL,@,KAN,W 40-24,*,,,,,
80,2012,2012-09-17,2,28.272,ATL,,DEN,W 27-21,*,,,,,
81,2012,2012-09-23,3,28.278,ATL,@,SDG,W 27-3,*,,,,,
82,2012,2012-09-30,4,28.285,ATL,,CAR,W 30-28,*,,,,,
83,2012,2012-10-07,5,28.292,ATL,@,WAS,W 24-17,*,,,,,
84,2012,2012-10-14,6,28.299,ATL,,OAK,W 23-20,*,,,,,
85,2012,2012-10-28,7,28.313,ATL,@,PHI,W 30-17,*,0,0,0.0,0,0
86,2012,2012-11-04,8,28.320,ATL,,DAL,W 19-13,*,,,,,
