ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1993,1993-09-05,1,22.314,NYG,@,CHI,W 26-20,,,,,,,
2,1993,1993-09-12,2,22.321,NYG,,TAM,W 23-7,,,,,,,
3,1993,1993-09-19,3,22.328,NYG,,RAM,W 20-10,,,,,,,
4,1993,1993-10-03,4,22.342,NYG,@,BUF,L 14-17,,,,,,,
5,1993,1993-10-10,5,22.349,NYG,@,WAS,W 41-7,,,,,,,
6,1993,1993-10-17,6,22.356,NYG,,PHI,W 21-10,,,,,,,
7,1993,1993-10-31,7,23.005,NYG,,NYJ,L 6-10,,,,,,,
8,1993,1993-11-07,8,23.012,NYG,@,DAL,L 9-31,,,,,,,
9,1993,1993-11-14,9,23.019,NYG,,WAS,W 20-6,,,,,,,
10,1993,1993-11-21,10,23.026,NYG,@,PHI,W 7-3,,,,,,,
11,1993,1993-11-28,11,23.033,NYG,,PHO,W 19-17,,,,,,,
12,1993,1993-12-05,12,23.040,NYG,@,MIA,W 19-14,,,,,,,
13,1993,1993-12-12,13,23.047,NYG,,IND,W 20-6,,,,,,,
14,1993,1993-12-20,14,23.055,NYG,@,NOR,W 24-14,,0,0,0.0,1,0,0
15,1993,1993-12-26,15,23.061,NYG,@,PHO,L 6-17,,,,,,,
16,1993,1994-01-02,16,23.068,NYG,,DAL,L 13-16,,,,,,,
17,1994,1994-09-04,1,23.313,NYG,,PHI,W 28-23,,,,,,,
18,1994,1994-09-11,2,23.320,NYG,@,ARI,W 20-17,,,,,,,
19,1994,1994-09-18,3,23.327,NYG,,WAS,W 31-23,,,,,,,
20,1994,1994-10-02,4,23.341,NYG,@,NOR,L 22-27,,,,,,,
21,1994,1994-10-10,5,23.349,NYG,,MIN,L 10-27,,,,,,,
22,1994,1994-10-16,6,23.355,NYG,@,RAM,L 10-17,,,,,,,
23,1994,1994-10-23,7,23.362,NYG,,PIT,L 6-10,,0,0,1.0,0,0,0
24,1994,1994-10-30,8,24.004,NYG,,DET,L 25-28,,,,,,,
25,1994,1994-11-07,9,24.012,NYG,@,DAL,L 10-38,,,,,,,
26,1994,1994-11-13,10,24.018,NYG,,ARI,L 9-10,,0,0,0.0,1,0,0
27,1994,1994-11-21,11,24.026,NYG,@,HOU,W 13-10,,,,,,,
28,1994,1994-11-27,12,24.032,NYG,@,WAS,W 21-19,,,,,,,
29,1994,1994-12-04,13,24.039,NYG,@,CLE,W 16-13,,,,,,,
30,1994,1994-12-11,14,24.046,NYG,,CIN,W 27-20,,,,,,,
31,1994,1994-12-18,15,24.053,NYG,@,PHI,W 16-13,,0,0,1.0,0,0,0
32,1994,1994-12-24,16,24.059,NYG,,DAL,W 15-10,,0,0,1.0,0,0,0
33,1995,1995-09-04,1,24.313,NYG,,DAL,L 0-35,,,,,,,
34,1995,1995-09-10,2,24.319,NYG,@,KAN,L 17-20,,,,,,,
35,1995,1995-09-17,3,24.326,NYG,@,GNB,L 6-14,,,,,,,
36,1995,1995-09-24,4,24.333,NYG,,NOR,W 45-29,,,,,,,
37,1995,1995-10-01,5,24.340,NYG,@,SFO,L 6-20,,,,,,,
38,1995,1995-10-08,6,24.347,NYG,,ARI,W 27-21,,1,6,0.0,1,58,1
39,1995,1995-10-15,7,24.354,NYG,,PHI,L 14-17,,,,,,,
40,1995,1995-10-29,8,25.003,NYG,@,WAS,W 24-15,,0,0,0.5,0,0,0
41,1995,1995-11-05,9,25.010,NYG,@,SEA,L 28-30,,,,,,,
42,1995,1995-11-12,10,25.017,NYG,,OAK,L 13-17,,,,,,,
43,1995,1995-11-19,11,25.024,NYG,@,PHI,L 19-28,,,,,,,
44,1995,1995-11-26,12,25.031,NYG,,CHI,L 24-27,,,,,,,
45,1995,1995-11-30,13,25.035,NYG,@,ARI,W 10-6,,,,,,,
46,1995,1995-12-10,14,25.045,NYG,,WAS,W 20-13,,,,,,,
47,1995,1995-12-17,15,25.052,NYG,@,DAL,L 20-21,,,,,,,
48,1995,1995-12-23,16,25.058,NYG,,SDG,L 17-27,,,,,,,
49,1996,1996-09-01,1,25.311,NYG,,BUF,L 20-23,,0,0,1.0,0,0,0
50,1996,1996-09-08,2,25.318,NYG,@,DAL,L 0-27,,,,,,,
51,1996,1996-09-15,3,25.325,NYG,,WAS,L 10-31,,,,,,,
52,1996,1996-09-22,4,25.332,NYG,@,NYJ,W 13-6,,0,0,0.0,1,23,0
53,1996,1996-09-29,5,25.339,NYG,,MIN,W 15-10,,,,,,,
54,1996,1996-10-13,6,25.353,NYG,,PHI,L 10-19,,,,,,,
55,1996,1996-10-20,7,25.360,NYG,@,WAS,L 21-31,,,,,,,
56,1996,1996-10-27,8,26.001,NYG,@,DET,W 35-7,,0,0,1.0,0,0,0
57,1996,1996-11-03,9,26.008,NYG,,ARI,W 16-8,,0,0,1.0,0,0,0
58,1996,1996-11-10,10,26.015,NYG,@,CAR,L 17-27,,0,0,0.0,1,0,0
59,1996,1996-11-17,11,26.022,NYG,@,ARI,L 23-31,,,,,,,
60,1996,1996-11-24,12,26.029,NYG,,DAL,W 20-6,,,,,,,
61,1996,1996-12-01,13,26.036,NYG,@,PHI,L 0-24,,,,,,,
62,1996,1996-12-08,14,26.043,NYG,@,MIA,W 17-7,,,,,,,
63,1996,1996-12-15,15,26.050,NYG,,NOR,L 3-17,,,,,,,
64,1996,1996-12-21,16,26.056,NYG,,NWE,L 22-23,,,,,,,
65,1997,1997-08-31,1,26.309,NYG,,PHI,W 31-17,,,,,,,
66,1997,1997-09-07,2,26.316,NYG,@,JAX,L 13-40,,,,,,,
67,1997,1997-09-14,3,26.323,SEA,@,IND,W 31-3,,,,,,,
68,1997,1997-09-21,4,26.330,NYG,@,STL,L 3-13,,0,0,1.0,0,0,0
69,1997,1997-09-28,5,26.337,NYG,,NOR,W 14-9,,,,,,,
70,1997,1997-10-05,6,26.344,NYG,,DAL,W 20-17,,,,,,,
71,1997,1997-10-12,7,26.351,NYG,@,ARI,W 27-13,,,,,,,
72,1997,1997-10-19,8,26.358,NYG,@,DET,W 26-20,,,,,,,
73,1997,1997-10-26,9,27.000,NYG,,CIN,W 29-27,,,,,,,
74,1997,1997-11-09,10,27.014,NYG,@,TEN,L 6-10,,,,,,,
75,1997,1997-11-16,11,27.021,NYG,,ARI,W 19-10,,0,0,2.0,0,0,0
76,1997,1997-11-23,12,27.028,NYG,@,WAS,T 7-7,,,,,,,
77,1997,1997-11-30,13,27.035,NYG,,TAM,L 8-20,,,,,,,
78,1997,1997-12-07,14,27.042,NYG,@,PHI,W 31-21,,1,6,0.5,2,57,1
79,1997,1997-12-13,15,27.048,NYG,,WAS,W 30-10,,,,,,,
80,1997,1997-12-21,16,27.056,NYG,@,DAL,W 20-7,,,,,,,
81,1998,1998-09-06,1,27.315,NYG,,WAS,W 31-24,,,,,,,
82,1998,1998-09-13,2,27.322,NYG,@,OAK,L 17-20,,0,0,1.0,0,0,0
83,1998,1998-09-21,3,27.330,NYG,,DAL,L 7-31,,,,,,,
84,1998,1998-09-27,4,27.336,NYG,@,SDG,W 34-16,,,,,,,
85,1998,1998-10-04,5,27.343,NYG,@,TAM,L 3-20,,,,,,,
86,1998,1998-10-11,6,27.350,NYG,,ATL,L 20-34,,0,0,1.0,0,0,0
87,1998,1998-10-18,7,27.357,NYG,,ARI,W 34-7,,0,0,0.0,1,4,0
88,1998,1998-11-01,8,28.006,NYG,@,WAS,L 14-21,,,,,,,
89,1998,1998-11-08,9,28.013,NYG,@,DAL,L 6-16,,,,,,,
90,1998,1998-11-15,10,28.020,NYG,,GNB,L 3-37,,,,,,,
91,1998,1998-11-22,11,28.027,NYG,,PHI,W 20-0,,0,0,2.0,0,0,0
92,1998,1998-11-30,12,28.035,NYG,@,SFO,L 7-31,,,,,,,
93,1998,1998-12-06,13,28.041,NYG,@,ARI,W 23-19,,,,,,,
94,1998,1998-12-13,14,28.048,NYG,,DEN,W 20-16,,,,,,,
95,1998,1998-12-20,15,28.055,NYG,,KAN,W 28-7,,0,0,0.0,1,0,0
96,1998,1998-12-27,16,28.062,NYG,@,PHI,W 20-10,,0,0,1.0,0,0,0
97,1999,1999-09-12,1,28.321,NYG,@,TAM,W 17-13,*,0,0,1.0,0,0,0
98,1999,1999-09-19,2,28.328,NYG,,WAS,L 21-50,*,,,,,,
99,1999,1999-09-26,3,28.335,NYG,@,NWE,L 14-16,*,,,,,,
100,1999,1999-10-03,4,28.342,NYG,,PHI,W 16-15,*,0,0,2.0,0,0,0
101,1999,1999-10-10,5,28.349,NYG,@,ARI,L 3-14,*,0,0,2.0,0,0,0
102,1999,1999-10-18,6,28.357,NYG,,DAL,W 13-10,*,,,,,,
103,1999,1999-10-24,7,28.363,NYG,,NOR,W 31-3,*,0,0,0.0,1,31,0
104,1999,1999-10-31,8,29.005,NYG,@,PHI,W 23-17,*,0,0,1.0,1,4,0
105,1999,1999-11-14,9,29.019,NYG,,IND,L 19-27,*,,,,,,
106,1999,1999-11-21,10,29.026,NYG,@,WAS,L 13-23,*,,,,,,
107,1999,1999-11-28,11,29.033,NYG,,ARI,L 24-34,*,0,0,1.0,0,0,0
108,1999,1999-12-05,12,29.040,NYG,,NYJ,W 41-28,*,0,0,1.0,0,0,0
109,1999,1999-12-12,13,29.047,NYG,@,BUF,W 19-17,*,0,0,1.0,0,0,0
110,1999,1999-12-19,14,29.054,NYG,@,STL,L 10-31,*,,,,,,
111,1999,1999-12-26,15,29.061,NYG,,MIN,L 17-34,*,,,,,,
112,1999,2000-01-02,16,29.068,NYG,@,DAL,L 18-26,*,,,,,,
113,2000,2000-09-03,1,29.313,NYG,,ARI,W 21-16,,,,,,,
114,2000,2000-09-10,2,29.320,NYG,@,PHI,W 33-18,*,0,0,1.0,0,0,0
115,2000,2000-09-17,3,29.327,NYG,@,CHI,W 14-7,*,0,0,1.0,0,0,0
116,2000,2000-09-24,4,29.334,NYG,,WAS,L 6-16,*,0,0,0.5,0,0,0
117,2000,2000-10-01,5,29.341,NYG,@,TEN,L 14-28,*,,,,,,
