ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
24,2012,2012-10-21,7,25.021,MIN,,ARI,W 21-14,,0,0,,0,1,0,0.00,0,0,0,0.0,0,0,0,0,0
25,2012,2012-10-25,8,25.025,MIN,,TAM,L 17-36,,0,0,,0,3,31,10.33,0,0,0,0.0,1,0,0,0,0
26,2012,2012-11-04,9,25.035,MIN,@,SEA,L 20-30,,1,24,24.00,0,3,1,0.33,0,0,0,0.0,0,0,0,0,0
27,2012,2012-11-11,10,25.042,MIN,,DET,W 34-24,,4,82,20.50,0,2,6,3.00,0,0,0,0.0,0,0,0,0,0
28,2012,2012-11-25,11,25.056,MIN,@,CHI,L 10-28,,1,38,38.00,0,1,0,0.00,0,0,0,0.0,0,0,0,0,0
29,2012,2012-12-02,12,25.063,MIN,@,GNB,L 14-23,,2,53,26.50,0,2,1,0.50,0,0,0,0.0,0,0,0,0,0
30,2012,2012-12-09,13,25.070,MIN,,CHI,W 21-14,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
31,2012,2012-12-16,14,25.077,MIN,@,STL,W 36-22,,1,24,24.00,0,1,15,15.00,0,0,0,0.0,1,0,0,0,0
32,2012,2012-12-23,15,25.084,MIN,@,HOU,W 23-6,,2,54,27.00,0,6,50,8.33,0,0,0,0.0,0,0,0,0,0
33,2012,2012-12-30,16,25.091,MIN,,GNB,W 37-34,,4,124,31.00,0,2,36,18.00,0,0,0,0.0,2,0,0,0,0
34,2013,2013-09-08,1,25.343,MIN,@,DET,L 24-34,,0,0,,0,1,6,6.00,0,0,0,0.0,0,0,0,0,0
35,2013,2013-09-15,2,25.350,MIN,@,CHI,L 30-31,,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
36,2013,2013-09-22,3,25.357,MIN,,CLE,L 27-31,,0,0,,0,2,2,1.00,0,0,0,0.0,8,0,0,0,0
37,2013,2013-09-29,4,25.364,MIN,,PIT,W 34-27,*,0,0,,0,1,0,0.00,0,0,0,0.0,0,0,0,0,0
38,2013,2013-10-13,5,26.013,MIN,,CAR,L 10-35,,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
39,2013,2013-10-21,6,26.021,MIN,@,NYG,L 7-23,,0,0,,0,4,119,29.75,1,0,6,0.0,0,1,0,0,0
40,2013,2013-10-27,7,26.027,MIN,,GNB,L 31-44,,,,,,,,,,,,,,,,,
41,2013,2013-11-03,8,26.034,MIN,@,DAL,L 23-27,,0,0,,0,2,35,17.50,0,0,0,0.0,7,1,0,0,0
42,2013,2013-11-07,9,26.038,MIN,,WAS,W 34-27,,0,0,,0,2,34,17.00,0,0,0,0.0,2,0,0,0,0
43,2013,2013-11-17,10,26.048,MIN,@,SEA,L 20-41,,0,0,,0,0,0,,0,0,0,0.0,2,1,0,0,0
44,2013,2013-11-24,11,26.055,MIN,@,GNB,T 26-26,,0,0,,0,2,0,0.00,0,0,0,0.0,4,1,0,0,0
45,2013,2013-12-01,12,26.062,MIN,,CHI,W 23-20,,0,0,,0,2,13,6.50,0,0,0,0.0,1,0,0,0,0
46,2013,2013-12-08,13,26.069,MIN,@,BAL,L 26-29,,0,0,,0,1,14,14.00,0,0,0,0.0,2,1,1,0,0
47,2013,2013-12-15,14,26.076,MIN,,PHI,W 48-30,*,0,0,,0,1,13,13.00,0,0,0,0.0,6,0,0,0,0
48,2013,2013-12-22,15,26.083,MIN,@,CIN,L 14-42,*,0,0,,0,1,22,22.00,0,0,0,0.0,5,2,0,0,0
49,2013,2013-12-29,16,26.090,MIN,,DET,W 14-13,,0,0,,0,3,77,25.67,0,0,0,0.0,0,0,0,0,0
50,2014,2014-09-07,1,26.342,MIN,@,STL,W 34-6,,0,0,,0,1,6,6.00,0,0,0,0.0,1,0,0,0,0
51,2014,2014-09-14,2,26.349,MIN,,NWE,L 7-30,,0,0,,0,1,11,11.00,0,0,0,0.0,0,0,0,0,0
52,2014,2014-09-21,3,26.356,MIN,@,NOR,L 9-20,,0,0,,0,4,11,2.75,0,0,0,0.0,0,0,0,0,0
53,2014,2014-09-28,4,26.363,MIN,,ATL,W 41-28,,0,0,,0,2,39,19.50,0,0,0,0.0,0,0,0,0,0
54,2014,2014-10-02,5,27.002,MIN,@,GNB,L 10-42,,2,75,37.50,0,2,9,4.50,0,0,0,0.0,1,0,0,0,0
55,2014,2014-10-12,6,27.012,MIN,,DET,L 3-17,,0,0,,0,3,37,12.33,0,0,0,0.0,0,1,0,0,0
56,2014,2014-10-19,7,27.019,MIN,@,BUF,L 16-17,,0,0,,0,2,23,11.50,0,0,0,0.0,1,0,0,0,0
57,2014,2014-10-26,8,27.026,MIN,@,TAM,W 19-13,,0,0,,0,4,25,6.25,0,0,0,0.0,0,0,0,0,0
58,2014,2014-11-02,9,27.033,MIN,,WAS,W 29-26,,0,0,,0,1,8,8.00,0,0,0,0.0,2,0,0,0,0
59,2014,2014-11-16,10,27.047,MIN,@,CHI,L 13-21,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
60,2014,2014-11-23,11,27.054,MIN,,GNB,L 21-24,,1,18,18.00,0,1,5,5.00,0,0,0,0.0,0,0,0,0,0
61,2014,2014-11-30,12,27.061,MIN,,CAR,W 31-13,,0,0,,0,2,45,22.50,0,0,0,0.0,0,0,0,0,0
62,2014,2014-12-07,13,27.068,MIN,,NYJ,W 30-24,,1,17,17.00,0,1,10,10.00,0,0,0,0.0,1,0,0,0,0
63,2014,2014-12-14,14,27.075,MIN,@,DET,L 14-16,,0,0,,0,2,37,18.50,0,0,0,0.0,0,0,0,0,0
64,2014,2014-12-21,15,27.082,MIN,@,MIA,L 35-37,,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
65,2014,2014-12-28,16,27.089,MIN,,CHI,W 13-9,,0,0,,0,1,31,31.00,0,0,0,0.0,1,0,0,0,0
66,2015,2015-09-14,1,27.349,MIN,@,SFO,L 3-20,,0,0,,0,2,9,4.50,0,0,0,0.0,0,0,0,0,0
67,2015,2015-09-20,2,27.355,MIN,,DET,W 26-16,,0,0,,0,3,39,13.00,0,0,0,0.0,0,0,0,0,0
68,2015,2015-09-27,3,27.362,MIN,,SDG,W 31-14,,0,0,,0,3,38,12.67,0,0,0,0.0,0,0,0,0,0
69,2015,2015-10-04,4,28.004,MIN,@,DEN,L 20-23,,0,0,,0,1,7,7.00,0,0,0,0.0,0,0,0,0,0
70,2015,2015-10-18,5,28.018,MIN,,KAN,W 16-10,,0,0,,0,2,14,7.00,0,0,0,0.0,0,0,0,0,0
71,2015,2015-10-25,6,28.025,MIN,@,DET,W 28-19,,0,0,,0,4,23,5.75,0,0,0,0.0,0,0,0,0,0
72,2015,2015-11-01,7,28.032,MIN,@,CHI,W 23-20,,1,12,12.00,0,3,77,25.67,1,1,6,0.0,0,0,0,0,0
73,2015,2015-11-08,8,28.039,MIN,,STL,W 21-18,,1,21,21.00,0,4,40,10.00,0,0,0,0.0,0,0,0,0,0
74,2015,2015-11-15,9,28.046,MIN,@,OAK,W 30-14,,0,0,,0,2,15,7.50,0,0,0,0.0,0,0,0,0,0
75,2015,2015-11-22,10,28.053,MIN,,GNB,L 13-30,,0,0,,0,1,0,0.00,0,0,0,0.0,0,0,0,0,0
76,2015,2015-11-29,11,28.060,MIN,@,ATL,W 20-10,,0,0,,0,2,3,1.50,0,0,0,0.0,0,0,0,0,0
77,2015,2015-12-06,12,28.067,MIN,,SEA,L 7-38,,0,0,,0,2,24,12.00,0,0,0,0.0,0,0,0,0,0
78,2015,2015-12-10,13,28.071,MIN,@,ARI,L 20-23,,0,0,,0,1,0,0.00,0,0,0,0.0,0,0,0,0,0
79,2015,2015-12-20,14,28.081,MIN,,CHI,W 38-17,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
80,2015,2015-12-27,15,28.088,MIN,,NYG,W 49-17,,0,0,,0,1,1,1.00,0,0,0,0.0,1,0,0,0,0
81,2015,2016-01-03,16,28.095,MIN,@,GNB,W 20-13,,0,0,,0,3,21,7.00,0,0,0,0.0,0,0,0,0,0
82,2016,2016-09-11,1,28.347,MIN,@,TEN,W 25-16,,0,0,,0,3,10,3.33,0,0,0,0.0,0,0,0,0,0
83,2016,2016-09-18,2,28.354,MIN,,GNB,W 17-14,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
84,2016,2016-09-25,3,28.361,MIN,@,CAR,W 22-10,,1,18,18.00,0,2,58,29.00,1,1,6,0.0,0,0,0,0,0
85,2016,2016-10-03,4,29.003,MIN,,NYG,W 24-10,,0,0,,0,2,13,6.50,0,0,0,0.0,0,0,0,0,0
86,2016,2016-10-09,5,29.009,MIN,,HOU,W 31-13,,1,17,17.00,0,4,100,25.00,1,1,6,0.0,0,0,0,0,0
87,2016,2016-10-23,6,29.023,MIN,@,PHI,L 10-21,,0,0,,0,2,9,4.50,0,0,0,0.0,0,0,0,0,0
88,2016,2016-11-06,8,29.037,MIN,,DET,L 16-22,,0,0,,0,1,2,2.00,0,0,0,0.0,0,0,0,0,0
89,2016,2016-11-20,10,29.051,MIN,,ARI,W 30-24,,0,0,,0,3,35,11.67,0,0,0,0.0,0,0,0,0,0
90,2016,2016-12-18,14,29.079,MIN,,IND,L 6-34,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
91,2016,2016-12-24,15,29.085,MIN,@,GNB,L 25-38,,0,0,,0,2,20,10.00,0,0,0,0.0,0,0,0,0,0
92,2016,2017-01-01,16,29.093,MIN,,CHI,W 38-10,,0,0,,0,2,45,22.50,0,0,0,0.0,0,0,0,0,0
93,2017,2017-09-11,1,29.346,MIN,,NOR,W 29-19,,0,0,,0,2,11,5.50,0,0,0,0.0,0,0,0,0,0
94,2017,2017-09-17,2,29.352,MIN,@,PIT,L 9-26,,0,0,,0,1,12,12.00,0,0,0,0.0,0,0,0,0,0
95,2017,2017-09-24,3,29.359,MIN,,TAM,W 34-17,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
96,2017,2017-10-01,4,30.001,MIN,,DET,L 7-14,,0,0,,0,4,16,4.00,0,0,0,0.0,0,0,0,0,0
97,2017,2017-10-09,5,30.009,MIN,@,CHI,W 20-17,,0,0,,0,3,41,13.67,0,0,0,0.0,0,0,0,0,0
98,2017,2017-10-15,6,30.015,MIN,,GNB,W 23-10,,0,0,,0,1,-5,-5.00,0,0,0,0.0,0,0,0,0,0
99,2017,2017-10-22,7,30.022,MIN,,BAL,W 24-16,,1,20,20.00,0,3,83,27.67,0,0,0,0.0,0,0,0,0,0
100,2017,2017-10-29,8,30.029,MIN,@,CLE,W 33-16,,1,24,24.00,0,2,15,7.50,0,0,0,0.0,0,0,0,0,0
101,2017,2017-11-12,9,30.043,MIN,@,WAS,W 38-30,,2,57,28.50,0,1,9,9.00,0,0,0,0.0,0,0,0,0,0
102,2017,2017-11-19,10,30.050,MIN,,LAR,W 24-7,,0,0,,0,1,9,9.00,0,0,0,0.0,1,0,0,0,0
103,2017,2017-11-23,11,30.054,MIN,@,DET,W 30-23,,2,46,23.00,0,2,14,7.00,0,0,0,0.0,0,0,0,0,0
104,2017,2017-12-03,12,30.064,MIN,@,ATL,W 14-9,,2,51,25.50,0,1,10,10.00,0,0,0,0.0,0,0,0,0,0
105,2017,2017-12-10,13,30.071,MIN,@,CAR,L 24-31,,1,27,27.00,0,5,54,10.80,0,0,0,0.0,0,0,0,0,0
106,2017,2017-12-17,14,30.078,MIN,,CIN,W 34-7,,0,0,,0,5,41,8.20,0,0,0,0.0,0,0,0,0,0
107,2017,2017-12-23,15,30.084,MIN,@,GNB,W 16-0,,1,22,22.00,0,1,11,11.00,0,0,0,0.0,0,0,0,0,0
108,2017,2017-12-31,16,30.092,MIN,,CHI,W 23-10,,1,24,24.00,0,7,51,7.29,0,0,0,0.0,0,0,0,0,0
109,2018,2018-09-09,1,30.344,MIN,,SFO,W 24-16,,0,0,,0,3,7,2.33,0,0,0,0.0,0,0,0,0,0
110,2018,2018-09-16,2,30.351,MIN,@,GNB,T 29-29,,0,0,,0,1,13,13.00,0,0,0,0.0,0,0,0,0,0
