ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
24,1996,1996-10-06,6,24.090,SEA,@,MIA,W 22-15,,,,,,,,,,,,,,,
25,1996,1996-10-17,7,24.101,SEA,@,KAN,L 16-34,,,,,,,,,,,,,,,
26,1996,1996-10-27,8,24.111,SEA,,SDG,W 32-13,,0,0,,0,0,0,,0,0,0,0.0,1,2,0
27,1996,1996-11-03,9,24.118,SEA,,HOU,W 23-16,,,,,,,,,,,,,,,
28,1996,1996-11-10,10,24.125,SEA,,MIN,W 42-23,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
29,1996,1996-11-17,11,24.132,SEA,@,DET,L 16-17,,,,,,,,,,,,,,,
30,1996,1996-11-24,12,24.139,SEA,,OAK,L 21-27,,,,,,,,,,,,,,,
31,1996,1996-12-01,13,24.146,SEA,@,DEN,L 7-34,,,,,,,,,,,,,,,
32,1996,1996-12-08,14,24.153,SEA,,BUF,W 26-18,,0,0,,0,0,0,,0,0,0,0.0,1,16,0
33,1996,1996-12-15,15,24.160,SEA,@,JAX,L 13-20,,,,,,,,,,,,,,,
34,1996,1996-12-22,16,24.167,SEA,@,OAK,W 28-21,,,,,,,,,,,,,,,
35,1997,1997-08-31,1,25.054,SEA,,NYJ,L 3-41,,,,,,,,,,,,,,,
36,1997,1997-09-07,2,25.061,SEA,,DEN,L 14-35,,,,,,,,,,,,,,,
37,1997,1997-09-14,3,25.068,SEA,@,IND,W 31-3,,,,,,,,,,,,,,,
38,1997,1997-09-21,4,25.075,SEA,,SDG,W 26-22,,,,,,,,,,,,,,,
39,1997,1997-09-28,5,25.082,SEA,@,KAN,L 17-20,,0,0,,0,0,0,,0,0,0,0.0,1,13,0
40,1997,1997-10-05,6,25.089,SEA,,TEN,W 16-13,,,,,,,,,,,,,,,
41,1997,1997-10-19,7,25.103,SEA,@,STL,W 17-9,,,,,,,,,,,,,,,
42,1997,1997-10-26,8,25.110,SEA,,OAK,W 45-34,,,,,,,,,,,,,,,
43,1997,1997-11-02,9,25.117,SEA,@,DEN,L 27-30,,0,0,,0,0,0,,0,0,0,1.0,0,0,0
44,1997,1997-11-09,10,25.124,SEA,@,SDG,W 37-31,,,,,,,,,,,,,,,
45,1997,1997-11-16,11,25.131,SEA,@,NOR,L 17-20,,,,,,,,,,,,,,,
46,1997,1997-11-23,12,25.138,SEA,,KAN,L 14-19,,,,,,,,,,,,,,,
47,1997,1997-11-30,13,25.145,SEA,,ATL,L 17-24,,,,,,,,,,,,,,,
48,1997,1997-12-07,14,25.152,NYJ,,IND,L 14-22,,,,,,,,,,,,,,,
49,1997,1997-12-14,15,25.159,SEA,@,OAK,W 22-21,,0,0,,0,0,0,,0,0,0,1.0,0,0,0
50,1997,1997-12-21,16,25.166,SEA,,SFO,W 38-9,,,,,,,,,,,,,,,
51,1998,1998-09-06,1,26.060,SEA,@,PHI,W 38-0,,,,,,,,,,,,,,,
52,1998,1998-09-13,2,26.067,SEA,,ARI,W 33-14,,0,0,,0,0,0,,0,0,0,1.0,0,0,0
53,1998,1998-09-20,3,26.074,SEA,,WAS,W 24-14,,0,0,,0,0,0,,0,0,0,0.0,1,3,0
54,1998,1998-09-27,4,26.081,SEA,@,PIT,L 10-13,,,,,,,,,,,,,,,
55,1998,1998-10-04,5,26.088,SEA,@,KAN,L 6-17,,,,,,,,,,,,,,,
56,1998,1998-10-11,6,26.095,SEA,,DEN,L 16-21,,,,,,,,,,,,,,,
57,1998,1998-10-25,7,26.109,SEA,@,SDG,W 27-20,,,,,,,,,,,,,,,
58,1998,1998-11-01,8,26.116,SEA,,OAK,L 18-31,,,,,,,,,,,,,,,
59,1998,1998-11-08,9,26.123,SEA,,KAN,W 24-12,,,,,,,,,,,,,,,
60,1998,1998-11-15,10,26.130,SEA,@,OAK,L 17-20,,,,,,,,,,,,,,,
61,1998,1998-11-22,11,26.137,SEA,@,DAL,L 22-30,,,,,,,,,,,,,,,
62,1998,1998-11-29,12,26.144,SEA,,TEN,W 20-18,,,,,,,,,,,,,,,
63,1998,1998-12-06,13,26.151,SEA,@,NYJ,L 31-32,,,,,,,,,,,,,,,
64,1998,1998-12-13,14,26.158,SEA,,SDG,W 38-17,,0,0,,0,0,0,,0,0,0,0.0,2,37,0
65,1998,1998-12-20,15,26.165,SEA,,IND,W 27-23,,,,,,,,,,,,,,,
66,1998,1998-12-27,16,26.172,SEA,@,DEN,L 21-28,,,,,,,,,,,,,,,
67,1999,1999-09-12,1,27.066,SEA,,DET,L 20-28,*,,,,,,,,,,,,,,
68,1999,1999-09-19,2,27.073,SEA,@,CHI,W 14-13,*,,,,,,,,,,,,,,
69,1999,1999-09-26,3,27.080,SEA,@,PIT,W 29-10,*,0,0,,0,0,0,,0,0,0,0.0,1,7,0
70,1999,1999-10-03,4,27.087,SEA,,OAK,W 22-21,*,,,,,,,,,,,,,,
71,1999,1999-10-17,5,27.101,SEA,@,SDG,L 10-13,*,,,,,,,,,,,,,,
72,1999,1999-10-24,6,27.108,SEA,,BUF,W 26-16,*,0,0,,0,0,0,,0,0,0,0.0,1,-3,0
73,1999,1999-11-01,7,27.116,SEA,@,GNB,W 27-7,*,,,,,,,,,,,,,,
74,1999,1999-11-07,8,27.122,SEA,,CIN,W 37-20,*,,,,,,,,,,,,,,
75,1999,1999-11-14,9,27.129,SEA,,DEN,W 20-17,*,,,,,,,,,,,,,,
76,1999,1999-11-21,10,27.136,SEA,@,KAN,W 31-19,*,,,,,,,,,,,,,,
77,1999,1999-11-28,11,27.143,SEA,,TAM,L 3-16,*,,,,,,,,,,,,,,
78,1999,1999-12-05,12,27.150,SEA,@,OAK,L 21-30,*,,,,,,,,,,,,,,
79,1999,1999-12-12,13,27.157,SEA,,SDG,L 16-19,*,,,,,,,,,,,,,,
80,1999,1999-12-19,14,27.164,SEA,@,DEN,L 30-36,*,,,,,,,,,,,,,,
81,1999,1999-12-26,15,27.171,SEA,,KAN,W 23-14,*,,,,,,,,,,,,,,
82,1999,2000-01-02,16,27.178,SEA,@,NYJ,L 9-19,*,0,0,,0,0,0,,0,0,0,0.0,2,0,0
83,2000,2000-09-03,1,28.057,SEA,@,MIA,L 0-23,,,,,,,,,,,,,,,
84,2000,2000-09-10,2,28.064,SEA,,STL,L 34-37,*,0,0,,0,0,0,,0,1,6,0.0,1,84,1
85,2000,2000-09-17,3,28.071,SEA,,NOR,W 20-10,*,0,0,,0,0,0,,0,0,0,1.0,0,0,0
86,2000,2000-09-24,4,28.078,SEA,@,SDG,W 20-12,*,,,,,,,,,,,,,,
87,2000,2000-10-02,5,28.086,SEA,@,KAN,L 17-24,*,,,,,,,,,,,,,,
88,2000,2000-10-08,6,28.092,SEA,@,CAR,L 3-26,,,,,,,,,,,,,,,
89,2000,2000-10-15,7,28.099,SEA,,IND,L 24-37,*,,,,,,,,,,,,,,
90,2000,2000-10-22,8,28.106,SEA,@,OAK,L 3-31,*,,,,,,,,,,,,,,
91,2000,2000-10-29,9,28.113,SEA,,KAN,L 19-24,,0,0,,0,0,0,,0,0,0,0.0,2,32,0
92,2000,2000-11-05,10,28.120,SEA,,SDG,W 17-15,,0,0,,0,0,0,,0,0,0,1.0,0,0,0
93,2000,2000-11-12,11,28.127,SEA,@,JAX,W 28-21,,,,,,,,,,,,,,,
94,2000,2000-11-26,12,28.141,SEA,,DEN,L 31-38,,,,,,,,,,,,,,,
95,2000,2000-12-03,13,28.148,SEA,@,ATL,W 30-10,,,,,,,,,,,,,,,
96,2000,2000-12-10,14,28.155,SEA,@,DEN,L 24-31,,0,0,,0,0,0,,0,0,0,0.0,1,16,0
97,2000,2000-12-16,15,28.161,SEA,,OAK,W 27-24,,,,,,,,,,,,,,,
98,2000,2000-12-23,16,28.168,SEA,,BUF,L 23-42,,,,,,,,,,,,,,,
99,2001,2001-09-09,1,29.063,NOR,@,BUF,W 24-6,*,,,,,,,,,,,,,,
100,2001,2001-09-30,2,29.084,NOR,@,NYG,L 13-21,*,,,,,,,,,,,,,,
101,2001,2001-10-07,3,29.091,NOR,,MIN,W 28-15,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0
102,2001,2001-10-14,4,29.098,NOR,@,CAR,W 27-25,*,,,,,,,,,,,,,,
103,2001,2001-10-21,5,29.105,NOR,,ATL,L 13-20,*,,,,,,,,,,,,,,
104,2001,2001-10-28,6,29.112,NOR,@,STL,W 34-31,*,,,,,,,,,,,,,,
105,2001,2001-11-04,7,29.119,NOR,,NYJ,L 9-16,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0
106,2001,2001-11-11,8,29.126,NOR,@,SFO,L 27-28,*,,,,,,,,,,,,,,
107,2001,2001-11-18,9,29.133,NOR,,IND,W 34-20,*,,,,,,,,,,,,,,
108,2001,2001-11-25,10,29.140,NOR,@,NWE,L 17-34,*,,,,,,,,,,,,,,
109,2001,2001-12-02,11,29.147,NOR,,CAR,W 27-23,*,,,,,,,,,,,,,,
110,2001,2001-12-09,12,29.154,NOR,@,ATL,W 28-10,*,0,0,,0,0,0,,0,0,0,2.0,1,21,0
111,2001,2001-12-17,13,29.162,NOR,,STL,L 21-34,*,,,,,,,,,,,,,,
112,2001,2001-12-23,14,29.168,NOR,@,TAM,L 21-48,*,,,,,,,,,,,,,,
113,2001,2001-12-30,15,29.175,NOR,,WAS,L 10-40,*,,,,,,,,,,,,,,
114,2001,2002-01-06,16,29.182,NOR,,SFO,L 0-38,*,,,,,,,,,,,,,,
115,2002,2002-09-08,1,30.062,NOR,@,TAM,W 26-20,*,,,,,,,,,,,,,,
116,2002,2002-09-15,2,30.069,NOR,,GNB,W 35-20,*,,,,,,,,,,,,,,
117,2002,2002-09-22,3,30.076,NOR,@,CHI,W 29-23,*,,,,,,,,,,,,,,
118,2002,2002-09-29,4,30.083,NOR,@,DET,L 21-26,*,,,,,,,,,,,,,,
119,2002,2002-10-06,5,30.090,NOR,,PIT,W 32-29,*,1,5,5.00,0,0,0,,0,0,0,0.0,0,0,0
120,2002,2002-10-13,6,30.097,NOR,@,WAS,W 43-27,*,0,0,,0,0,0,,0,0,0,0.0,2,25,0
121,2002,2002-10-20,7,30.104,NOR,,SFO,W 35-27,*,,,,,,,,,,,,,,
122,2002,2002-10-27,8,30.111,NOR,,ATL,L 35-37,*,0,0,,0,0,0,,0,0,0,0.5,0,0,0
123,2002,2002-11-10,9,30.125,NOR,@,CAR,W 34-24,*,,,,,,,,,,,,,,
124,2002,2002-11-17,10,30.132,NOR,@,ATL,L 17-24,*,,,,,,,,,,,,,,
125,2002,2002-11-24,11,30.139,NOR,,CLE,L 15-24,*,0,0,,0,0,0,,0,0,0,1.0,0,0,0
126,2002,2002-12-01,12,30.146,NOR,,TAM,W 23-20,*,0,0,,0,0,0,,0,0,0,0.0,1,14,0
127,2002,2002-12-08,13,30.153,NOR,@,BAL,W 37-25,*,,,,,,,,,,,,,,
128,2002,2002-12-15,14,30.160,NOR,,MIN,L 31-32,*,,,,,,,,,,,,,,
129,2002,2002-12-22,15,30.167,NOR,@,CIN,L 13-20,*,,,,,,,,,,,,,,
130,2002,2002-12-29,16,30.174,NOR,,CAR,L 6-10,*,,,,,,,,,,,,,,
131,2003,2003-09-07,1,31.061,NOR,@,SEA,L 10-27,*,,,,,,,,,,,,,,
132,2003,2003-09-14,2,31.068,NOR,,HOU,W 31-10,*,,,,,,,,,,,,,,
133,2003,2003-09-21,3,31.075,NOR,@,TEN,L 12-27,*,,,,,,,,,,,,,,
134,2003,2003-09-28,4,31.082,NOR,,IND,L 21-55,*,,,,,,,,,,,,,,
135,2003,2003-10-05,5,31.089,NOR,@,CAR,L 13-19,*,,,,,,,,,,,,,,
136,2003,2003-10-12,6,31.096,NOR,,CHI,W 20-13,*,,,,,,,,,,,,,,
137,2003,2003-10-19,7,31.103,NOR,@,ATL,W 45-17,*,,,,,,,,,,,,,,
138,2003,2003-10-26,8,31.110,NOR,,CAR,L 20-23,*,,,,,,,,,,,,,,
139,2003,2003-11-02,9,31.117,NOR,@,TAM,W 17-14,*,,,,,,,,,,,,,,
140,2003,2003-11-16,10,31.131,NOR,,ATL,W 23-20,*,0,0,,0,0,0,,0,0,0,0.0,1,8,0
141,2003,2003-11-23,11,31.138,NOR,@,PHI,L 20-33,*,,,,,,,,,,,,,,
142,2003,2003-11-30,12,31.145,NOR,@,WAS,W 24-20,*,,,,,,,,,,,,,,
143,2003,2003-12-07,13,31.152,NOR,,TAM,L 7-14,*,,,,,,,,,,,,,,
144,2003,2003-12-14,14,31.159,NOR,,NYG,W 45-7,*,,,,,,,,,,,,,,
145,2003,2003-12-21,15,31.166,NOR,@,JAX,L 19-20,*,,,,,,,,,,,,,,
146,2003,2003-12-28,16,31.173,NOR,,DAL,W 13-7,*,0,0,,0,0,0,,0,0,0,1.0,2,11,0
147,2004,2004-09-12,1,32.066,NOR,,SEA,L 7-21,*,,,,,,,,,,,,,,
148,2004,2004-09-19,2,32.073,NOR,,SFO,W 30-27,*,,,,,,,,,,,,,,
149,2004,2004-09-26,3,32.080,NOR,@,STL,W 28-25,*,,,,,,,,,,,,,,
150,2004,2004-10-03,4,32.087,NOR,@,ARI,L 10-34,*,,,,,,,,,,,,,,
151,2004,2004-10-10,5,32.094,NOR,,TAM,L 17-20,*,,,,,,,,,,,,,,
152,2004,2004-10-17,6,32.101,NOR,,MIN,L 31-38,*,,,,,,,,,,,,,,
153,2004,2004-10-24,7,32.108,NOR,@,OAK,W 31-26,*,,,,,,,,,,,,,,
154,2004,2004-11-07,8,32.122,NOR,@,SDG,L 17-43,*,,,,,,,,,,,,,,
155,2004,2004-11-14,9,32.129,NOR,,KAN,W 27-20,*,,,,,,,,,,,,,,
156,2004,2004-11-21,10,32.136,NOR,,DEN,L 13-34,*,,,,,,,,,,,,,,
157,2004,2004-11-28,11,32.143,NOR,@,ATL,L 21-24,*,,,,,,,,,,,,,,
158,2004,2004-12-05,12,32.150,NOR,,CAR,L 21-32,*,,,,,,,,,,,,,,
159,2004,2004-12-12,13,32.157,NOR,@,DAL,W 27-13,*,,,,,,,,,,,,,,
160,2004,2004-12-19,14,32.164,NOR,@,TAM,W 21-17,*,,,,,,,,,,,,,,
161,2004,2004-12-26,15,32.171,NOR,,ATL,W 26-13,*,,,,,,,,,,,,,,
162,2004,2005-01-02,16,32.178,NOR,@,CAR,W 21-18,*,,,,,,,,,,,,,,
163,2005,2005-09-11,1,33.065,NOR,@,CAR,W 23-20,*,,,,,,,,,,,,,,
164,2005,2005-09-19,2,33.073,NOR,,NYG,L 10-27,*,,,,,,,,,,,,,,
165,2005,2005-09-25,3,33.079,NOR,@,MIN,L 16-33,*,,,,,,,,,,,,,,
166,2006,2006-10-15,6,34.099,NOR,,PHI,W 27-24,,,,,,,,,,,,,,,
167,2006,2006-10-29,7,34.113,NOR,,BAL,L 22-35,,,,,,,,,,,,,,,
168,2006,2006-11-05,8,34.120,NOR,@,TAM,W 31-14,,,,,,,,,,,,,,,
169,2006,2006-11-12,9,34.127,NOR,@,PIT,L 31-38,,,,,,,,,,,,,,,
170,2006,2006-11-19,10,34.134,NOR,,CIN,L 16-31,,,,,,,,,,,,,,,
171,2006,2006-11-26,11,34.141,NOR,@,ATL,W 31-13,,,,,,,,,,,,,,,
172,2006,2006-12-03,12,34.148,NOR,,SFO,W 34-10,,0,0,,0,1,0,0.00,0,0,0,0.0,0,0,0
173,2006,2006-12-10,13,34.155,NOR,@,DAL,W 42-17,,,,,,,,,,,,,,,
174,2006,2006-12-17,14,34.162,NOR,,WAS,L 10-16,*,,,,,,,,,,,,,,
175,2006,2006-12-24,15,34.169,NOR,@,NYG,W 30-7,*,,,,,,,,,,,,,,
176,2006,2006-12-31,16,34.176,NOR,,CAR,L 21-31,*,,,,,,,,,,,,,,
177,2007,2007-09-06,1,35.060,NOR,@,IND,L 10-41,,,,,,,,,,,,,,,
178,2007,2007-09-16,2,35.070,NOR,@,TAM,L 14-31,,,,,,,,,,,,,,,
179,2007,2007-12-16,14,35.161,NOR,,ARI,W 31-24,,,,,,,,,,,,,,,
