ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2001,2001-09-09,1,22.253,DET,@,GNB,L 6-28,,,,,,,,
2,2001,2001-09-23,2,22.267,DET,@,CLE,L 14-24,,,,,,,,
3,2001,2001-10-08,3,22.282,DET,,STL,L 0-35,,,,,,,,
4,2001,2001-10-14,4,22.288,DET,@,MIN,L 26-31,,,,,,,,
5,2001,2001-10-21,5,22.295,DET,,TEN,L 24-27,,,,,,,,
6,2001,2001-10-28,6,22.302,DET,,CIN,L 27-31,,1,11,11.00,0,0.0,,
7,2001,2001-11-04,7,22.309,DET,@,SFO,L 13-21,,,,,,,,
8,2001,2001-11-11,8,22.316,DET,,TAM,L 17-20,,,,,,,,
9,2001,2001-11-18,9,22.323,DET,@,ARI,L 38-45,,,,,,,,
10,2001,2001-11-22,10,22.327,DET,,GNB,L 27-29,,,,,,,,
11,2001,2001-12-02,11,22.337,DET,@,CHI,L 10-13,,,,,,,,
12,2001,2001-12-09,12,22.344,DET,@,TAM,L 12-15,,,,,,,,
13,2001,2001-12-16,13,22.351,DET,,MIN,W 27-24,,,,,,,,
14,2001,2001-12-23,14,22.358,DET,@,PIT,L 14-47,,,,,,,,
15,2001,2001-12-30,15,23.000,DET,,CHI,L 0-24,,,,,,,,
16,2001,2002-01-06,16,23.007,DET,,DAL,W 15-10,,,,,,,,
17,2002,2002-09-08,1,23.252,DET,@,MIA,L 21-49,*,,,,,,,
18,2002,2002-09-15,2,23.259,DET,@,CAR,L 7-31,*,,,,,,,
19,2002,2002-09-22,3,23.266,DET,,GNB,L 31-37,*,,,,,,,
20,2002,2002-09-29,4,23.273,DET,,NOR,W 26-21,*,,,,,,,
21,2002,2002-10-13,5,23.287,DET,@,MIN,L 24-31,*,,,,,,,
22,2002,2002-10-20,6,23.294,DET,,CHI,W 23-20,*,,,,,,,
23,2002,2002-10-27,7,23.301,DET,@,BUF,L 17-24,*,,,,,,,
24,2002,2002-11-03,8,23.308,DET,,DAL,W 9-7,*,,,,,,,
25,2002,2002-11-10,9,23.315,DET,@,GNB,L 14-40,*,,,,,,,
26,2002,2002-11-17,10,23.322,DET,,NYJ,L 14-31,*,,,,,,,
27,2002,2002-11-24,11,23.329,DET,@,CHI,L 17-20,*,,,,,,,
28,2002,2002-11-28,12,23.333,DET,,NWE,L 12-20,*,,,,,,,
29,2002,2002-12-08,13,23.343,DET,@,ARI,L 20-23,*,,,,,,,
30,2002,2002-12-15,14,23.350,DET,,TAM,L 20-23,*,,,,,,,
31,2002,2002-12-22,15,23.357,DET,@,ATL,L 15-36,*,,,,,,,
32,2002,2002-12-29,16,23.364,DET,,MIN,L 36-38,*,,,,,,,
33,2003,2003-09-07,1,24.251,DET,,ARI,W 42-24,*,,,,,,,
34,2003,2003-09-14,2,24.258,DET,@,GNB,L 6-31,*,,,,,,,
35,2003,2003-09-21,3,24.265,DET,,MIN,L 13-23,*,,,,,,,
36,2003,2003-09-28,4,24.272,DET,@,DEN,L 16-20,*,,,,,,,
37,2003,2003-10-05,5,24.279,DET,@,SFO,L 17-24,*,,,,,,,
38,2003,2003-10-19,6,24.293,DET,,DAL,L 7-38,*,,,,,,,
39,2003,2003-10-26,7,24.300,DET,@,CHI,L 16-24,*,,,,,,,
40,2003,2003-11-02,8,24.307,DET,,OAK,W 23-13,*,,,,,,,
41,2003,2003-11-09,9,24.314,DET,,CHI,W 12-10,*,,,,,,,
42,2003,2003-11-16,10,24.321,DET,@,SEA,L 14-35,*,,,,,,,
43,2003,2003-11-23,11,24.328,DET,@,MIN,L 14-24,*,,,,,,,
44,2003,2003-11-27,12,24.332,DET,,GNB,W 22-14,*,,,,,,,
