ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
1,1999,2000-01-02,16,23.305,CHI,,TAM,L 6-20,,,,,2,2,100.0,0,6
2,2000,2000-10-01,5,24.212,NYG,@,TEN,L 14-28,,2,2,100.0,,,,0,2
3,2000,2000-10-08,6,24.219,NYG,@,ATL,W 13-6,,1,1,100.0,2,2,100.0,0,7
4,2001,2002-01-06,16,25.309,JAX,@,CHI,L 13-33,,1,1,100.0,,,,0,1
