ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1985,1985-09-08,1,23.202,DEN,@,RAM,L 16-20,,,,
2,1985,1985-09-15,2,23.209,DEN,,NOR,W 34-23,,,,
3,1985,1985-09-22,3,23.216,DEN,@,ATL,W 44-28,,,,
4,1985,1985-09-29,4,23.223,DEN,,MIA,L 26-30,,,,
5,1985,1985-10-06,5,23.230,DEN,,HOU,W 31-20,,,,
6,1985,1985-10-13,6,23.237,DEN,@,IND,W 15-10,,,,
7,1985,1985-10-20,7,23.244,DEN,,SEA,W 13-10,,,,
8,1985,1985-10-27,8,23.251,DEN,@,KAN,W 30-10,,,,
9,1985,1985-11-03,9,23.258,DEN,@,SDG,L 10-30,,,,
10,1985,1985-11-11,10,23.266,DEN,,SFO,W 17-16,,,,
11,1985,1985-11-17,11,23.272,DEN,,SDG,W 30-24,,,,
12,1985,1985-11-24,12,23.279,DEN,@,RAI,L 28-31,,,,
13,1985,1985-12-01,13,23.286,DEN,@,PIT,W 31-23,,,,
14,1985,1985-12-08,14,23.293,DEN,,RAI,L 14-17,,,,
15,1985,1985-12-14,15,23.299,DEN,,KAN,W 14-13,,,,
16,1985,1985-12-20,16,23.305,DEN,@,SEA,W 27-24,1.0,0,0,0
17,1986,1986-09-07,1,24.201,DEN,,RAI,W 38-36,,,,
18,1986,1986-09-15,2,24.209,DEN,@,PIT,W 21-10,1.0,0,0,0
19,1986,1986-09-21,3,24.215,DEN,@,PHI,W 33-7,,,,
20,1986,1986-09-28,4,24.222,DEN,,NWE,W 27-20,0.5,0,0,0
21,1986,1986-10-05,5,24.229,DEN,,DAL,W 29-14,,,,
22,1986,1986-10-12,6,24.236,DEN,@,SDG,W 31-14,2.0,0,0,0
23,1986,1986-10-20,7,24.244,DEN,@,NYJ,L 10-22,,,,
24,1986,1986-10-26,8,24.250,DEN,,SEA,W 20-13,,,,
25,1986,1986-11-02,9,24.257,DEN,@,RAI,W 21-10,1.0,0,0,0
26,1986,1986-11-09,10,24.264,DEN,,SDG,L 3-9,,,,
27,1986,1986-11-16,11,24.271,DEN,,KAN,W 38-17,,,,
28,1986,1986-11-23,12,24.278,DEN,@,NYG,L 16-19,1.0,0,0,0
29,1986,1986-11-30,13,24.285,DEN,,CIN,W 34-28,,,,
30,1986,1986-12-07,14,24.292,DEN,@,KAN,L 10-37,,,,
31,1986,1986-12-13,15,24.298,DEN,,WAS,W 31-30,,,,
32,1986,1986-12-20,16,24.305,DEN,@,SEA,L 16-41,,,,
33,1987,1987-09-13,1,25.207,DEN,,SEA,W 40-17,,,,
34,1987,1987-09-20,2,25.214,DEN,@,GNB,T 17-17,1.0,0,0,0
35,1987,1987-10-26,6,25.250,DEN,@,MIN,L 27-34,,,,
36,1987,1987-11-01,7,25.256,DEN,,DET,W 34-0,,,,
37,1987,1987-11-08,8,25.263,DEN,@,BUF,L 14-21,,,,
38,1987,1987-11-16,9,25.271,DEN,,CHI,W 31-29,,,,
39,1987,1987-11-22,10,25.277,DEN,@,RAI,W 23-17,1.0,0,0,0
40,1987,1987-11-29,11,25.284,DEN,@,SDG,W 31-17,,,,
41,1987,1987-12-06,12,25.291,DEN,,NWE,W 31-20,,,,
42,1987,1987-12-13,13,25.298,DEN,@,SEA,L 21-28,,,,
43,1987,1987-12-19,14,25.304,DEN,,KAN,W 20-17,2.0,0,0,0
44,1987,1987-12-27,15,25.312,DEN,,SDG,W 24-0,,,,
45,1988,1988-09-04,1,26.199,DEN,,SEA,L 14-21,1.0,0,0,0
46,1988,1988-09-11,2,26.206,DEN,,SDG,W 34-3,1.0,0,0,0
47,1988,1988-09-18,3,26.213,DEN,@,KAN,L 13-20,,,,
48,1988,1988-09-26,4,26.221,DEN,,RAI,L 27-30,0.0,1,4,0
49,1988,1988-10-02,5,26.227,DEN,@,SDG,W 12-0,1.5,0,0,0
50,1988,1988-10-09,6,26.234,DEN,@,SFO,W 16-13,,,,
51,1988,1988-10-16,7,26.241,DEN,,ATL,W 30-14,1.0,0,0,0
52,1988,1988-10-23,8,26.248,DEN,@,PIT,L 21-39,1.0,0,0,0
53,1988,1988-10-31,9,26.256,DEN,@,IND,L 23-55,,,,
54,1988,1988-11-06,10,26.262,DEN,,KAN,W 17-11,0.5,0,0,0
55,1988,1988-11-13,11,26.269,DEN,,CLE,W 30-7,2.0,0,0,0
56,1988,1988-11-20,12,26.276,DEN,@,NOR,L 0-42,,,,
57,1988,1988-11-27,13,26.283,DEN,,RAM,W 35-24,,,,
58,1988,1988-12-04,14,26.290,DEN,@,RAI,L 20-21,1.0,0,0,0
59,1988,1988-12-11,15,26.297,DEN,@,SEA,L 14-42,,,,
60,1988,1988-12-17,16,26.303,DEN,,NWE,W 21-10,,,,
61,1989,1989-09-10,1,27.204,DEN,,KAN,W 34-20,1.0,0,0,0
62,1989,1989-09-18,2,27.212,DEN,@,BUF,W 28-14,1.0,0,0,0
63,1989,1989-09-24,3,27.218,DEN,,RAI,W 31-21,2.0,0,0,0
64,1989,1989-10-01,4,27.225,DEN,@,CLE,L 13-16,2.5,0,0,0
65,1989,1989-10-08,5,27.232,DEN,,SDG,W 16-10,,,,
66,1989,1989-10-15,6,27.239,DEN,,IND,W 14-3,1.0,0,0,0
67,1989,1989-10-22,7,27.246,DEN,@,SEA,W 24-21,,,,
68,1989,1989-10-29,8,27.253,DEN,,PHI,L 24-28,1.0,0,0,0
69,1989,1989-11-05,9,27.260,DEN,,PIT,W 34-7,1.0,0,0,0
70,1989,1989-11-12,10,27.267,DEN,@,KAN,W 16-13,,,,
71,1989,1989-11-20,11,27.275,DEN,@,WAS,W 14-10,,,,
72,1989,1989-11-26,12,27.281,DEN,,SEA,W 41-14,,,,
73,1989,1989-12-03,13,27.288,DEN,@,RAI,L 13-16,,,,
74,1989,1989-12-10,14,27.295,DEN,,NYG,L 7-14,0.5,0,0,0
75,1989,1989-12-16,15,27.301,DEN,@,PHO,W 37-0,2.0,0,0,0
76,1989,1989-12-24,16,27.309,DEN,@,SDG,L 16-19,,,,
77,1990,1990-09-09,1,28.203,DEN,@,RAI,L 9-14,1.0,0,0,0
78,1990,1990-09-17,2,28.211,DEN,,KAN,W 24-23,2.0,0,0,0
79,1990,1990-09-23,3,28.217,DEN,,SEA,W 34-31,,,,
80,1990,1990-09-30,4,28.224,DEN,@,BUF,L 28-29,1.0,0,0,0
81,1990,1990-10-08,5,28.232,DEN,,CLE,L 29-30,,,,
82,1990,1990-10-14,6,28.238,DEN,,PIT,L 17-34,,,,
83,1990,1990-10-21,7,28.245,DEN,@,IND,W 27-17,,,,
84,1990,1990-11-04,8,28.259,DEN,@,MIN,L 22-27,4.0,0,0,0
85,1990,1990-11-11,9,28.266,DEN,@,SDG,L 7-19,1.0,0,0,0
86,1990,1990-11-18,10,28.273,DEN,,CHI,L 13-16,1.0,0,0,0
87,1990,1990-11-22,11,28.277,DEN,@,DET,L 27-40,,,,
88,1990,1990-12-02,12,28.287,DEN,,RAI,L 20-23,,,,
89,1990,1990-12-09,13,28.294,DEN,@,KAN,L 20-31,,,,
90,1990,1990-12-16,14,28.301,DEN,,SDG,W 20-10,,,,
91,1990,1990-12-23,15,28.308,DEN,@,SEA,L 12-17,,,,
92,1990,1990-12-30,16,28.315,DEN,,GNB,W 22-13,1.0,0,0,0
93,1991,1991-09-01,1,29.195,DEN,,CIN,W 45-14,,,,
94,1991,1991-09-08,2,29.202,DEN,@,RAI,L 13-16,1.0,0,0,0
95,1991,1991-09-15,3,29.209,DEN,,SEA,W 16-10,,,,
96,1991,1991-09-22,4,29.216,DEN,,SDG,W 27-19,1.0,0,0,0
97,1991,1991-09-29,5,29.223,DEN,@,MIN,W 13-6,,,,
98,1991,1991-10-06,6,29.230,DEN,@,HOU,L 14-42,,,,
99,1991,1991-10-20,7,29.244,DEN,,KAN,W 19-16,1.0,0,0,0
100,1991,1991-10-27,8,29.251,DEN,@,NWE,W 9-6,0.5,0,0,0
101,1991,1991-11-03,9,29.258,DEN,,PIT,W 20-13,2.0,0,0,0
102,1991,1991-11-10,10,29.265,DEN,,RAI,L 16-17,1.0,0,0,0
103,1991,1991-11-17,11,29.272,DEN,@,KAN,W 24-20,1.0,0,0,0
104,1991,1991-11-24,12,29.279,DEN,@,SEA,L 10-13,1.0,0,0,0
105,1991,1991-12-01,13,29.286,DEN,,NWE,W 20-3,1.0,0,0,0
106,1991,1991-12-08,14,29.293,DEN,@,CLE,W 17-7,1.0,0,0,0
107,1991,1991-12-15,15,29.300,DEN,,PHO,W 24-19,1.0,0,0,0
108,1991,1991-12-22,16,29.307,DEN,@,SDG,W 17-14,2.0,0,0,0
109,1992,1992-09-06,1,30.201,DEN,,RAI,W 17-13,,,,
110,1992,1992-09-13,2,30.208,DEN,,SDG,W 21-13,,,,
111,1992,1992-09-20,3,30.215,DEN,@,PHI,L 0-30,,,,
112,1992,1992-09-27,4,30.222,DEN,@,CLE,W 12-0,,,,
113,1992,1992-10-04,5,30.229,DEN,,KAN,W 20-19,1.0,0,0,0
114,1992,1992-10-12,6,30.237,DEN,@,WAS,L 3-34,,,,
115,1992,1992-10-18,7,30.243,DEN,,HOU,W 27-21,2.5,0,0,0
116,1992,1992-10-25,8,30.250,DEN,@,SDG,L 21-24,,,,
117,1992,1992-11-08,9,30.264,DEN,,NYJ,W 27-16,,,,
118,1992,1992-11-15,10,30.271,DEN,,NYG,W 27-13,2.0,0,0,0
119,1992,1992-11-22,11,30.278,DEN,@,RAI,L 0-24,1.0,0,0,0
120,1992,1992-11-30,12,30.286,DEN,@,SEA,L 13-16,3.5,0,0,0
121,1992,1992-12-06,13,30.292,DEN,,DAL,L 27-31,1.0,0,0,0
122,1992,1992-12-12,14,30.298,DEN,@,BUF,L 17-27,1.0,0,0,0
123,1992,1992-12-20,15,30.306,DEN,,SEA,W 10-6,2.0,0,0,0
124,1992,1992-12-27,16,30.313,DEN,@,KAN,L 20-42,2.0,0,0,0
125,1993,1993-09-05,1,31.199,DEN,@,NYJ,W 26-20,1.0,0,0,0
126,1993,1993-09-12,2,31.206,DEN,,SDG,W 34-17,1.0,0,0,0
127,1993,1993-09-20,3,31.214,DEN,@,KAN,L 7-15,1.0,0,0,0
128,1993,1993-10-03,4,31.227,DEN,,IND,W 35-13,,,,
129,1993,1993-10-10,5,31.234,DEN,@,GNB,L 27-30,,,,
130,1993,1993-10-18,6,31.242,DEN,,RAI,L 20-23,,,,
131,1993,1993-10-31,7,31.255,DEN,,SEA,W 28-17,,,,
132,1993,1993-11-07,8,31.262,DEN,@,CLE,W 29-14,,,,
133,1993,1993-11-14,9,31.269,DEN,,MIN,L 23-26,,,,
134,1993,1993-11-21,10,31.276,DEN,,PIT,W 37-13,2.0,0,0,0
