ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1969,1969-09-28,3,24.062,CIN,,KAN,W 24-19,0,0,,0,0,0,,0,1,0,0
2,1969,1969-11-02,8,24.097,CIN,,OAK,W 31-17,1,25,25.00,0,0,0,,0,0,0,0
3,1969,1969-11-09,9,24.104,CIN,@,HOU,T 31-31,3,60,20.00,0,0,0,,0,0,0,0
4,1969,1969-11-16,10,24.111,CIN,,BOS,L 14-25,3,61,20.33,0,0,0,,0,0,0,0
5,1969,1969-11-23,11,24.118,CIN,@,NYJ,L 7-40,1,24,24.00,0,0,0,,0,0,0,0
6,1969,1969-11-30,12,24.125,CIN,@,BUF,L 13-16,0,0,,0,1,0,0.00,0,0,0,0
7,1970,1970-11-08,8,25.103,CIN,@,BUF,W 43-14,,,,,,,,,,,
8,1970,1970-11-15,9,25.110,CIN,,CLE,W 14-10,,,,,,,,,,,
9,1970,1970-11-22,10,25.117,CIN,,PIT,W 34-7,,,,,,,,,,,
10,1970,1970-11-29,11,25.124,CIN,,NOR,W 26-6,,,,,,,,,,,
11,1970,1970-12-06,12,25.131,CIN,@,SDG,W 17-14,,,,,,,,,,,
12,1970,1970-12-13,13,25.138,CIN,@,HOU,W 30-20,,,,,,,,,,,
13,1970,1970-12-20,14,25.145,CIN,,BOS,W 45-7,,,,,,,,,,,
