ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
34,2006,2006-12-03,12,25.254,SFO,@,NOR,L 10-34,,,,,,,,,,,,,
35,2006,2006-12-10,13,25.261,SFO,,GNB,L 19-30,,,,,,,,,,,,,
36,2006,2006-12-14,14,25.265,SFO,@,SEA,W 24-14,*,,,,,,,,,,,,
37,2006,2006-12-24,15,25.275,SFO,,ARI,L 20-26,,,,,,,,,,,,,
38,2006,2006-12-31,16,25.282,SFO,@,DEN,W 26-23,,,,,,,,,,,,,
39,2007,2007-09-09,1,26.169,CLE,,PIT,L 7-34,,,,,,,,,,,,,
40,2007,2007-09-16,2,26.176,CLE,,CIN,W 51-45,,,,,,,,,,,,,
41,2007,2007-09-23,3,26.183,CLE,@,OAK,L 24-26,,,,,,,,,,,,,
42,2007,2007-09-30,4,26.190,CLE,,BAL,W 27-13,,,,,,,,,,,,,
43,2007,2007-10-07,5,26.197,CLE,@,NWE,L 17-34,,,,,,,,,,,,,
44,2007,2007-10-14,6,26.204,CLE,,MIA,W 41-31,,,,,,,,,,,,,
45,2007,2007-10-28,7,26.218,CLE,@,STL,W 27-20,,,,,,,,,,,,,
46,2007,2007-11-04,8,26.225,CLE,,SEA,W 33-30,,,,,,,,,,,,,
47,2007,2007-11-11,9,26.232,CLE,@,PIT,L 28-31,,,,,,,,,,,,,
48,2007,2007-11-18,10,26.239,CLE,@,BAL,W 33-30,,0,0,,0,0,0,1.0,,,0,0,0
49,2007,2007-11-25,11,26.246,CLE,,HOU,W 27-17,,,,,,,,,,,,,
50,2007,2007-12-02,12,26.253,CLE,@,ARI,L 21-27,,,,,,,,,,,,,
51,2007,2007-12-09,13,26.260,CLE,@,NYJ,W 24-18,,,,,,,,,,,,,
52,2007,2007-12-16,14,26.267,CLE,,BUF,W 8-0,,,,,,,,,,,,,
53,2007,2007-12-23,15,26.274,CLE,@,CIN,L 14-19,,,,,,,,,,,,,
54,2008,2008-09-07,1,27.167,CLE,,DAL,L 10-28,*,0,0,,0,0,0,0.0,8,0,0,0,0
55,2008,2008-09-14,2,27.174,CLE,,PIT,L 6-10,*,0,0,,0,0,0,0.0,8,0,0,0,0
56,2008,2008-09-21,3,27.181,CLE,@,BAL,L 10-28,*,0,0,,0,0,0,0.0,3,1,1,0,0
57,2008,2008-09-28,4,27.188,CLE,@,CIN,W 20-12,*,0,0,,0,0,0,0.0,1,1,1,18,0
58,2008,2008-10-13,5,27.203,CLE,,NYG,W 35-14,*,0,0,,0,0,0,0.0,5,0,0,0,0
59,2008,2008-11-02,8,27.223,CLE,,BAL,L 27-37,,0,0,,0,0,0,0.0,1,1,0,0,0
60,2008,2008-11-06,9,27.227,CLE,,DEN,L 30-34,,0,0,,0,0,0,0.0,0,1,0,0,0
61,2008,2008-11-17,10,27.238,CLE,@,BUF,W 29-27,,0,0,,0,0,0,0.0,2,3,0,0,0
62,2008,2008-11-23,11,27.244,CLE,,HOU,L 6-16,,0,0,,0,0,0,0.0,1,0,0,0,0
63,2008,2008-11-30,12,27.251,CLE,,IND,L 6-10,,0,0,,0,0,0,0.0,2,1,0,0,0
64,2008,2008-12-07,13,27.258,CLE,@,TEN,L 9-28,,0,0,,0,0,0,0.0,1,0,0,0,0
65,2008,2008-12-15,14,27.266,CLE,@,PHI,L 10-30,,,,,,,,,,,,,
66,2008,2008-12-21,15,27.272,CLE,,CIN,L 0-14,,0,0,,0,0,0,0.0,1,0,0,0,0
67,2008,2008-12-28,16,27.279,CLE,@,PIT,L 0-31,,,,,,,,,,,,,
68,2009,2009-09-13,1,28.173,CLE,,MIN,L 20-34,,0,0,,0,0,0,0.0,1,0,0,0,0
69,2009,2009-09-20,2,28.180,CLE,@,DEN,L 6-27,,0,0,,0,0,0,0.0,1,0,0,0,0
70,2009,2009-09-27,3,28.187,CLE,@,BAL,L 3-34,,0,0,,0,0,0,0.0,2,0,0,0,0
71,2009,2009-10-04,4,28.194,CLE,,CIN,L 20-23,*,0,0,,0,0,0,0.0,6,2,0,0,0
72,2009,2009-10-11,5,28.201,CLE,@,BUF,W 6-3,,0,0,,0,0,0,0.0,3,0,0,0,0
73,2009,2009-10-18,6,28.208,CLE,@,PIT,L 14-27,,0,0,,0,0,0,0.0,1,0,0,0,0
74,2009,2009-10-25,7,28.215,CLE,,GNB,L 3-31,,0,0,,0,0,0,0.0,1,1,0,0,0
75,2009,2009-11-01,8,28.222,CLE,@,CHI,L 6-30,*,0,0,,0,0,0,0.0,6,0,0,0,0
76,2009,2009-11-16,9,28.237,CLE,,BAL,L 0-16,,0,0,,0,0,0,0.0,0,0,0,0,0
77,2009,2009-11-22,10,28.243,CLE,@,DET,L 37-38,*,0,0,,0,0,0,0.0,2,0,0,0,0
78,2009,2009-11-29,11,28.250,CLE,@,CIN,L 7-16,*,0,0,,0,0,0,0.0,6,4,0,0,0
79,2009,2009-12-06,12,28.257,CLE,,SDG,L 23-30,*,0,0,,0,0,0,0.0,6,1,0,0,0
80,2009,2009-12-10,13,28.261,CLE,,PIT,W 13-6,*,0,0,,0,0,0,0.0,1,1,0,0,0
81,2009,2009-12-20,14,28.271,CLE,@,KAN,W 41-34,*,0,0,,0,0,0,0.0,6,0,0,0,0
82,2009,2009-12-27,15,28.278,CLE,,OAK,W 23-9,*,0,0,,0,0,0,1.0,6,1,0,0,0
83,2009,2010-01-03,16,28.285,CLE,,JAX,W 23-17,*,0,0,,0,0,0,0.0,4,1,0,0,0
84,2010,2010-09-12,1,29.172,CLE,@,TAM,L 14-17,*,0,0,,0,0,0,0.0,5,2,1,26,0
85,2010,2010-09-19,2,29.179,CLE,,KAN,L 14-16,,0,0,,0,0,0,0.0,1,0,0,0,0
86,2010,2010-09-26,3,29.186,CLE,@,BAL,L 17-24,,0,0,,0,0,0,0.0,2,0,0,0,0
87,2010,2010-10-03,4,29.193,CLE,,CIN,W 23-20,,0,0,,0,0,0,0.0,2,1,0,0,0
88,2010,2010-10-10,5,29.200,CLE,,ATL,L 10-20,,0,0,,0,0,0,0.0,1,1,0,0,0
89,2010,2010-10-17,6,29.207,CLE,@,PIT,L 10-28,,0,0,,0,0,0,0.0,1,0,0,0,0
90,2010,2010-10-24,7,29.214,CLE,@,NOR,W 30-17,,0,0,,0,0,0,0.0,6,0,0,0,0
91,2010,2010-11-07,8,29.228,CLE,,NWE,W 34-14,,0,0,,0,0,0,0.0,0,0,0,0,0
92,2010,2010-11-14,9,29.235,CLE,,NYJ,L 20-26,,0,0,,0,0,0,1.0,2,0,0,0,0
93,2010,2010-11-28,11,29.249,CLE,,CAR,W 24-23,,0,0,,0,0,0,0.0,1,0,0,0,0
94,2010,2010-12-05,12,29.256,CLE,@,MIA,W 13-10,,0,0,,0,0,0,0.0,1,0,1,25,0
95,2010,2010-12-12,13,29.263,CLE,@,BUF,L 6-13,,0,0,,0,0,0,0.0,1,0,0,0,0
96,2010,2010-12-19,14,29.270,CLE,@,CIN,L 17-19,,0,0,,0,0,0,0.0,1,2,0,0,0
97,2010,2010-12-26,15,29.277,CLE,,BAL,L 10-20,,0,0,,0,0,0,0.0,0,1,0,0,0
98,2010,2011-01-02,16,29.284,CLE,,PIT,L 9-41,*,0,0,,0,0,0,0.0,7,0,0,0,0
99,2011,2011-09-11,1,30.171,CLE,,CIN,L 17-27,*,0,0,,0,0,0,0.0,3,1,0,0,0
100,2011,2011-09-18,2,30.178,CLE,@,IND,W 27-19,*,0,0,,0,0,0,0.0,1,1,0,0,0
101,2011,2011-09-25,3,30.185,CLE,,MIA,W 17-16,*,0,0,,0,0,0,0.0,1,1,1,4,0
102,2011,2011-10-02,4,30.192,CLE,,TEN,L 13-31,*,0,0,,0,0,0,0.0,2,0,1,0,0
103,2011,2011-10-16,5,30.206,CLE,@,OAK,L 17-24,*,1,30,30.00,0,0,0,0.0,1,0,0,0,0
104,2011,2011-10-23,6,30.213,CLE,,SEA,W 6-3,*,0,0,,0,0,0,0.0,0,1,0,0,0
105,2011,2011-10-30,7,30.220,CLE,@,SFO,L 10-20,*,0,0,,0,0,0,0.0,5,1,0,0,0
106,2011,2011-11-06,8,30.227,CLE,@,HOU,L 12-30,*,1,12,12.00,0,0,0,0.0,1,1,0,0,0
107,2011,2011-11-13,9,30.234,CLE,,STL,L 12-13,*,0,0,,0,0,0,0.0,4,1,0,0,0
108,2011,2011-11-20,10,30.241,CLE,,JAX,W 14-10,*,0,0,,0,0,0,0.0,2,1,0,0,0
109,2011,2011-11-27,11,30.248,CLE,@,CIN,L 20-23,*,0,0,,0,0,0,0.0,2,4,0,0,0
110,2011,2011-12-04,12,30.255,CLE,,BAL,L 10-24,*,0,0,,0,0,0,0.0,4,1,0,0,0
111,2011,2011-12-08,13,30.259,CLE,@,PIT,L 3-14,*,0,0,,0,0,0,0.0,6,4,1,29,0
112,2011,2011-12-18,14,30.269,CLE,@,ARI,L 17-20,*,0,0,,0,0,0,0.0,2,0,0,0,0
113,2011,2011-12-24,15,30.275,CLE,@,BAL,L 14-20,*,0,0,,0,0,0,0.0,4,0,0,0,0
114,2011,2012-01-01,16,30.283,CLE,,PIT,L 9-13,*,0,0,,0,0,0,0.0,3,3,0,0,0
115,2012,2012-09-09,1,31.169,DEN,,PIT,W 31-19,*,0,0,,0,0,0,0.0,4,0,0,0,0
116,2012,2012-09-17,2,31.177,DEN,@,ATL,L 21-27,*,0,0,,0,0,0,0.0,4,4,0,0,0
117,2012,2012-09-23,3,31.183,DEN,,HOU,L 25-31,*,0,0,,0,0,0,0.0,4,2,0,0,0
118,2012,2012-09-30,4,31.190,DEN,,OAK,W 37-6,*,0,0,,0,0,0,0.0,3,1,0,0,0
119,2012,2012-10-07,5,31.197,DEN,@,NWE,L 21-31,*,0,0,,0,0,0,0.0,6,6,0,0,0
120,2012,2012-10-15,6,31.205,DEN,@,SDG,W 35-24,*,0,0,,0,0,0,0.0,7,0,0,0,0
121,2012,2012-10-28,7,31.218,DEN,,NOR,W 34-14,*,0,0,,0,0,0,0.0,2,1,0,0,0
122,2012,2012-11-04,8,31.225,DEN,@,CIN,W 31-23,*,0,0,,0,0,0,0.0,4,1,0,0,0
123,2012,2012-11-11,9,31.232,DEN,@,CAR,W 36-14,*,0,0,,0,0,0,1.0,3,1,0,0,0
124,2012,2012-11-18,10,31.239,DEN,,SDG,W 30-23,*,0,0,,0,0,0,0.0,0,0,0,0,0
125,2012,2012-11-25,11,31.246,DEN,@,KAN,W 17-9,*,0,0,,0,0,0,0.0,8,0,0,0,0
126,2012,2012-12-02,12,31.253,DEN,,TAM,W 31-23,*,0,0,,0,0,0,0.0,1,1,0,0,0
127,2012,2012-12-06,13,31.257,DEN,@,OAK,W 26-13,*,0,0,,0,0,0,0.0,3,2,0,0,0
128,2012,2012-12-16,14,31.267,DEN,@,BAL,W 34-17,*,0,0,,0,0,0,0.0,5,0,0,0,0
129,2012,2012-12-23,15,31.274,DEN,,CLE,W 34-12,*,0,0,,0,0,0,0.0,4,0,0,0,0
130,2012,2012-12-30,16,31.281,DEN,,KAN,W 38-3,*,0,0,,0,0,0,0.0,2,1,0,0,0
131,2013,2013-09-05,1,32.165,DEN,,BAL,W 49-27,,0,0,,0,0,0,0.0,2,0,0,0,0
132,2013,2013-09-15,2,32.175,DEN,@,NYG,W 41-23,,0,0,,0,0,0,0.0,3,1,0,0,0
133,2013,2013-09-23,3,32.183,DEN,,OAK,W 37-21,,0,0,,0,0,0,0.0,2,1,0,0,0
134,2013,2013-09-29,4,32.189,DEN,,PHI,W 52-20,,,,,,,,,,,,,
135,2013,2013-10-06,5,32.196,DEN,@,DAL,W 51-48,,0,0,,0,0,0,0.0,4,1,0,0,0
136,2013,2013-10-13,6,32.203,DEN,,JAX,W 35-19,,0,0,,0,0,0,0.0,0,1,0,0,0
137,2013,2013-10-20,7,32.210,DEN,@,IND,L 33-39,,,,,,,,,,,,,
138,2013,2013-10-27,8,32.217,DEN,,WAS,W 45-21,,0,0,,0,0,0,0.0,1,2,0,0,0
139,2013,2013-11-10,9,32.231,DEN,@,SDG,W 28-20,*,0,0,,0,0,0,0.0,3,1,0,0,0
140,2013,2013-11-17,10,32.238,DEN,,KAN,W 27-17,,0,0,,0,0,0,0.0,3,0,0,0,0
141,2013,2013-11-24,11,32.245,DEN,@,NWE,L 31-34,*,0,0,,0,0,0,0.0,5,3,0,0,0
142,2013,2013-12-01,12,32.252,DEN,@,KAN,W 35-28,*,0,0,,0,0,0,0.0,6,0,0,0,0
143,2013,2013-12-08,13,32.259,DEN,,TEN,W 51-28,*,0,0,,0,0,0,0.0,5,1,0,0,0
144,2013,2013-12-12,14,32.263,DEN,,SDG,L 20-27,*,0,0,,0,0,0,0.0,5,1,0,0,0
145,2013,2013-12-22,15,32.273,DEN,@,HOU,W 37-13,*,0,0,,0,0,0,0.0,6,3,1,3,0
146,2013,2013-12-29,16,32.280,DEN,@,OAK,W 34-14,*,0,0,,0,0,0,0.0,3,0,0,0,0
147,2014,2014-09-07,1,33.167,IND,@,DEN,L 24-31,*,0,0,,0,0,0,0.0,4,2,0,0,0
148,2014,2014-09-15,2,33.175,IND,,PHI,L 27-30,*,0,0,,0,0,0,0.0,8,0,0,0,0
149,2014,2014-09-21,3,33.181,IND,@,JAX,W 44-17,*,0,0,,0,0,0,0.0,1,0,0,0,0
150,2014,2014-09-28,4,33.188,IND,,TEN,W 41-17,*,0,0,,0,0,0,0.0,0,0,2,14,0
151,2014,2014-10-05,5,33.195,IND,,BAL,W 20-13,*,0,0,,0,0,0,0.0,5,0,0,0,0
152,2014,2014-10-09,6,33.199,IND,@,HOU,W 33-28,*,0,0,,0,0,0,0.0,2,1,0,0,0
153,2014,2014-10-19,7,33.209,IND,,CIN,W 27-0,*,0,0,,0,0,0,0.0,1,0,0,0,0
154,2014,2014-10-26,8,33.216,IND,@,PIT,L 34-51,*,0,0,,0,0,0,0.0,8,3,0,0,0
155,2014,2014-11-03,9,33.224,IND,@,NYG,W 40-24,*,0,0,,0,0,0,0.0,8,1,0,0,0
156,2014,2014-11-16,10,33.237,IND,,NWE,L 20-42,*,0,0,,0,0,0,0.0,8,3,2,10,0
157,2014,2014-11-23,11,33.244,IND,,JAX,W 23-3,*,0,0,,0,0,0,0.0,3,2,0,0,0
158,2014,2014-11-30,12,33.251,IND,,WAS,W 49-27,*,0,0,,0,0,0,0.0,6,0,0,0,0
159,2014,2014-12-07,13,33.258,IND,@,CLE,W 25-24,*,0,0,,0,0,0,0.0,3,1,1,0,0
160,2014,2014-12-14,14,33.265,IND,,HOU,W 17-10,*,0,0,,0,0,0,0.0,2,2,0,0,0
161,2014,2014-12-21,15,33.272,IND,@,DAL,L 7-42,*,0,0,,0,0,0,0.0,6,3,0,0,0
162,2014,2014-12-28,16,33.279,IND,@,TEN,W 27-10,*,0,0,,0,0,0,0.0,2,2,0,0,0
163,2015,2015-09-13,1,34.173,IND,@,BUF,L 14-27,*,0,0,,0,0,0,0.0,3,1,0,0,0
164,2015,2015-09-21,2,34.181,IND,,NYJ,L 7-20,*,0,0,,0,0,0,0.0,3,1,1,0,0
165,2015,2015-09-27,3,34.187,IND,@,TEN,W 35-33,*,0,0,,0,0,0,0.0,7,1,0,0,0
166,2015,2015-10-04,4,34.194,IND,,JAX,W 16-13,*,0,0,,0,0,0,0.0,3,5,0,0,0
167,2015,2015-10-08,5,34.198,IND,@,HOU,W 27-20,*,0,0,,0,0,0,0.0,3,1,2,48,0
168,2015,2015-10-18,6,34.208,IND,,NWE,L 27-34,*,0,0,,0,1,6,0.0,1,2,1,14,1
169,2015,2015-11-02,8,34.223,IND,@,CAR,L 26-29,*,0,0,,0,0,0,0.0,5,3,0,0,0
170,2015,2015-11-08,9,34.229,IND,,DEN,W 27-24,*,0,0,,0,0,0,0.0,1,0,1,1,0
171,2015,2015-12-06,12,34.257,IND,@,PIT,L 10-45,*,0,0,,0,0,0,0.0,11,1,0,0,0
172,2015,2015-12-13,13,34.264,IND,@,JAX,L 16-51,*,0,0,,0,0,0,1.0,4,0,0,0,0
173,2015,2015-12-20,14,34.271,IND,,HOU,L 10-16,*,0,0,,0,0,0,0.0,5,5,0,0,0
174,2015,2015-12-27,15,34.278,IND,@,MIA,W 18-12,*,0,0,,0,0,0,0.0,5,0,0,0,0
175,2015,2016-01-03,16,34.285,IND,,TEN,W 30-24,*,0,0,,0,0,0,0.0,1,3,0,0,0
176,2016,2016-09-11,1,35.171,IND,,DET,L 35-39,*,0,0,,0,0,0,0.0,6,2,0,0,0
177,2016,2016-09-18,2,35.178,IND,@,DEN,L 20-34,*,0,0,,0,0,0,0.0,4,1,0,0,0
178,2016,2016-09-25,3,35.185,IND,,SDG,W 26-22,*,0,0,,0,0,0,0.0,2,1,0,0,0
179,2016,2016-10-02,4,35.192,IND,@,JAX,L 27-30,*,0,0,,0,0,0,0.0,5,0,0,0,0
180,2016,2016-10-09,5,35.199,IND,,CHI,W 29-23,*,0,0,,0,0,0,0.0,4,0,0,0,0
181,2016,2016-10-16,6,35.206,IND,@,HOU,L 23-26,*,0,0,,0,0,0,0.0,6,3,0,0,0
182,2016,2016-10-23,7,35.213,IND,@,TEN,W 34-26,*,0,0,,0,0,0,0.0,6,2,0,0,0
183,2016,2016-10-30,8,35.220,IND,,KAN,L 14-30,*,0,0,,0,0,0,0.0,3,1,0,0,0
184,2016,2016-11-20,10,35.241,IND,,TEN,W 24-17,*,0,0,,0,0,0,0.0,4,1,0,0,0
185,2016,2016-11-24,11,35.245,IND,,PIT,L 7-28,*,0,0,,0,0,0,0.0,0,0,0,0,0
186,2016,2016-12-05,12,35.256,IND,@,NYJ,W 41-10,*,0,0,,0,0,0,0.0,2,1,1,56,0
187,2016,2016-12-11,13,35.262,IND,,HOU,L 17-22,*,0,0,,0,0,0,0.0,6,1,0,0,0
188,2016,2016-12-18,14,35.269,IND,@,MIN,W 34-6,*,0,0,,0,0,0,0.0,5,1,1,0,0
189,2016,2016-12-24,15,35.275,IND,@,OAK,L 25-33,*,0,0,,0,0,0,0.0,5,1,0,0,0
190,2016,2017-01-01,16,35.283,IND,,JAX,W 24-20,*,0,0,,0,0,0,0.0,4,2,0,0,0
191,2017,2017-09-10,1,36.170,CAR,@,SFO,W 23-3,*,0,0,,0,0,0,0.0,4,0,0,0,0
192,2017,2017-09-17,2,36.177,CAR,,BUF,W 9-3,*,0,0,,0,0,0,0.0,1,1,0,0,0
193,2017,2017-09-24,3,36.184,CAR,,NOR,L 13-34,*,0,0,,0,0,0,0.0,1,2,0,0,0
194,2017,2017-10-01,4,36.191,CAR,@,NWE,W 33-30,*,0,0,,0,0,0,0.0,7,0,0,0,0
195,2017,2017-10-08,5,36.198,CAR,@,DET,W 27-24,*,0,0,,0,0,0,0.0,4,2,0,0,0
196,2017,2017-10-12,6,36.202,CAR,,PHI,L 23-28,*,0,0,,0,0,0,0.0,3,5,0,0,0
197,2017,2017-10-22,7,36.212,CAR,@,CHI,L 3-17,*,0,0,,0,0,0,0.0,2,1,0,0,0
198,2017,2017-10-29,8,36.219,CAR,@,TAM,W 17-3,*,0,0,,0,0,0,0.0,3,0,1,2,0
199,2017,2017-11-05,9,36.226,CAR,,ATL,W 20-17,*,0,0,,0,0,0,0.0,1,0,1,40,0
200,2017,2017-11-13,10,36.234,CAR,,MIA,W 45-21,*,0,0,,0,0,0,0.0,3,1,0,0,0
201,2017,2017-11-26,11,36.247,CAR,@,NYJ,W 35-27,*,0,0,,0,0,0,0.0,0,2,0,0,0
202,2017,2017-12-03,12,36.254,CAR,@,NOR,L 21-31,*,0,0,,0,0,0,0.0,5,1,0,0,0
203,2017,2017-12-10,13,36.261,CAR,,MIN,W 31-24,*,0,0,,0,0,0,0.0,2,1,0,0,0
204,2017,2017-12-17,14,36.268,CAR,,GNB,W 31-24,*,0,0,,0,0,0,0.0,5,1,0,0,0
205,2017,2017-12-24,15,36.275,CAR,,TAM,W 22-19,*,0,0,,0,0,0,0.0,2,4,0,0,0
206,2017,2017-12-31,16,36.282,CAR,@,ATL,L 10-22,*,0,0,,0,0,0,0.0,5,0,0,0,0
207,2018,2018-09-09,1,37.169,CAR,,DAL,W 16-8,*,0,0,,0,0,0,0.0,2,3,0,0,0
208,2018,2018-09-16,2,37.176,CAR,@,ATL,L 24-31,*,0,0,,0,0,0,0.0,4,0,0,0,0
209,2018,2018-09-23,3,37.183,CAR,,CIN,W 31-21,*,0,0,,0,0,0,0.0,4,1,0,0,0
