ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1971,1971-09-19,1,22.356,STL,,WAS,L 17-24,0,0,,0,0,0,,0,4,86,21.50,0,0,0,,0,0,0
2,1971,1971-09-27,2,22.364,STL,,NYJ,W 17-10,0,0,,0,0,0,,0,1,33,33.00,0,0,0,,0,0,0
3,1971,1971-10-03,3,23.005,STL,,NYG,L 20-21,2,124,62.00,2,0,0,,0,1,21,21.00,0,0,0,,0,2,12
4,1971,1971-10-10,4,23.012,STL,@,ATL,W 26-9,0,0,,0,0,0,,0,2,34,17.00,0,0,0,,0,0,0
5,1971,1971-10-17,5,23.019,STL,@,WAS,L 0-20,3,67,22.33,0,0,0,,0,3,67,22.33,0,0,0,,0,0,0
6,1971,1971-10-24,6,23.026,STL,,SFO,L 14-26,4,46,11.50,0,0,0,,0,5,160,32.00,0,0,0,,0,0,0
7,1971,1971-10-31,7,23.033,STL,@,BUF,W 28-23,0,0,,0,1,18,18.00,0,1,4,4.00,0,0,0,,0,0,0
8,1971,1971-11-07,8,23.040,STL,,DAL,L 13-16,0,0,,0,0,0,,0,2,53,26.50,0,0,0,,0,0,0
9,1971,1971-11-15,9,23.048,STL,@,SDG,L 17-20,0,0,,0,0,0,,0,2,84,42.00,0,0,0,,0,0,0
10,1971,1971-11-21,10,23.054,STL,,PHI,L 20-37,2,31,15.50,0,0,0,,0,2,46,23.00,0,0,0,,0,0,0
11,1971,1971-11-28,11,23.061,STL,@,NYG,W 24-7,1,35,35.00,0,0,0,,0,1,21,21.00,0,0,0,,0,0,0
12,1971,1971-12-05,12,23.068,STL,,GNB,T 16-16,3,102,34.00,1,0,0,,0,2,18,9.00,0,0,0,,0,1,6
13,1971,1971-12-12,13,23.075,STL,@,PHI,L 7-19,1,80,80.00,1,1,38,38.00,0,0,0,,0,0,0,,0,1,6
14,1971,1971-12-18,14,23.081,STL,@,DAL,L 12-31,2,49,24.50,0,0,0,,0,4,113,28.25,0,0,0,,0,0,0
15,1972,1972-10-22,6,24.024,STL,@,NYG,L 21-27,0,0,,0,0,0,,0,3,78,26.00,0,0,0,,0,0,0
16,1972,1972-11-12,9,24.045,STL,@,DAL,L 24-33,0,0,,0,0,0,,0,5,121,24.20,0,0,0,,0,0,0
17,1972,1972-11-19,10,24.052,STL,,NYG,L 7-13,0,0,,0,0,0,,0,1,19,19.00,0,2,-4,-2.00,0,0,0
18,1972,1972-11-27,11,24.060,STL,@,MIA,L 10-31,3,62,20.67,0,0,0,,0,2,42,21.00,0,0,0,,0,0,0
19,1972,1972-12-03,12,24.066,STL,,DAL,L 6-27,0,0,,0,0,0,,0,3,63,21.00,0,0,0,,0,0,0
20,1972,1972-12-10,13,24.073,STL,,RAM,W 24-14,0,0,,0,0,0,,0,2,40,20.00,0,0,0,,0,0,0
21,1972,1972-12-17,14,24.080,STL,,PHI,W 24-23,0,0,,0,0,0,,0,1,15,15.00,0,0,0,,0,0,0
22,1973,1973-09-16,1,24.353,STL,@,PHI,W 34-23,7,67,9.57,1,0,0,,0,1,18,18.00,0,0,0,,0,1,6
23,1973,1973-09-23,2,24.360,STL,,WAS,W 34-27,,,,,,,,,,,,,,,,,,
24,1973,1973-09-30,3,25.002,STL,@,DAL,L 10-45,2,35,17.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
25,1973,1973-10-14,5,25.016,STL,,PHI,L 24-27,1,10,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
26,1973,1973-10-21,6,25.023,STL,@,WAS,L 13-31,3,90,30.00,1,0,0,,0,3,55,18.33,0,0,0,,0,1,6
27,1973,1973-10-28,7,25.030,STL,,NYG,W 35-27,5,125,25.00,3,0,0,,0,0,0,,0,0,0,,0,3,18
28,1973,1973-11-04,8,25.037,STL,,DEN,T 17-17,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
29,1973,1973-11-18,10,25.051,STL,@,NYG,L 13-24,1,80,80.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
30,1973,1973-11-25,11,25.058,STL,@,CIN,L 24-42,5,56,11.20,1,0,0,,0,0,0,,0,0,0,,0,1,6
31,1973,1973-12-02,12,25.065,STL,,DET,L 16-20,2,20,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
32,1973,1973-12-09,13,25.072,STL,@,ATL,W 32-10,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
33,1973,1973-12-16,14,25.079,STL,,DAL,L 3-30,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
34,1974,1974-09-15,1,25.352,STL,,PHI,W 7-3,3,52,17.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
35,1974,1974-09-22,2,25.359,STL,@,WAS,W 17-10,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
36,1974,1974-09-29,3,26.001,STL,,CLE,W 29-7,1,68,68.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
37,1974,1974-10-06,4,26.008,STL,@,SFO,W 34-9,3,124,41.33,2,0,0,,0,0,0,,0,0,0,,0,2,12
38,1974,1974-10-13,5,26.015,STL,,DAL,W 31-28,2,92,46.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
39,1974,1974-10-20,6,26.022,STL,@,HOU,W 31-27,3,20,6.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
40,1974,1974-10-27,7,26.029,STL,,WAS,W 23-20,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
41,1974,1974-11-03,8,26.036,STL,@,DAL,L 14-17,3,52,17.33,1,0,0,,0,0,0,,0,0,0,,0,1,6
42,1974,1974-11-11,9,26.044,STL,,MIN,L 24-28,6,91,15.17,0,0,0,,0,0,0,,0,0,0,,0,0,0
43,1974,1974-11-17,10,26.050,STL,@,PHI,W 13-3,2,13,6.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
44,1974,1974-11-24,11,26.057,STL,@,NYG,W 23-21,5,102,20.40,1,0,0,,0,0,0,,0,0,0,,0,1,6
45,1974,1974-12-01,12,26.064,STL,,KAN,L 13-17,4,71,17.75,0,0,0,,0,0,0,,0,0,0,,0,0,0
46,1974,1974-12-08,13,26.071,STL,@,NOR,L 0-14,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
47,1974,1974-12-15,14,26.078,STL,,NYG,W 26-14,4,55,13.75,0,0,0,,0,0,0,,0,0,0,,0,0,0
48,1975,1975-09-21,1,26.358,STL,,ATL,W 23-20,3,65,21.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
49,1975,1975-09-28,2,27.000,STL,@,DAL,L 31-37,5,114,22.80,2,0,0,,0,0,0,,0,0,0,,0,2,12
