ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1991,1991-09-01,1,22.308,PIT,,SDG,W 26-20,,,0,0,,0,,,,,,,0,0,,0,0,0,,0,,
2,1991,1991-09-08,2,22.315,PIT,@,BUF,L 34-52,,,0,0,,0,,,0,0,,0,2,79,39.50,0,0,0,,0,0,0
3,1991,1991-09-15,3,22.322,PIT,,NWE,W 20-6,,,0,0,,0,,,0,0,,0,0,0,,0,1,0,0.00,1,1,6
4,1991,1991-09-22,4,22.329,PIT,@,PHI,L 14-23,,,0,0,,0,,,0,0,,0,2,50,25.00,0,0,0,,0,0,0
5,1991,1991-10-06,5,22.343,PIT,@,IND,W 21-3,,,0,0,,0,,,,,,,0,0,,0,0,0,,0,,
6,1991,1991-10-14,6,22.351,PIT,,NYG,L 20-23,,,0,0,,0,,,,,,,0,0,,0,0,0,,0,,
7,1991,1991-10-20,7,22.357,PIT,,SEA,L 7-27,,,0,0,,0,,,,,,,0,0,,0,0,0,,0,,
8,1991,1991-10-27,8,22.364,PIT,@,CLE,L 14-17,,,0,0,,0,,,,,,,0,0,,0,0,0,,0,,
9,1991,1991-11-03,9,23.006,PIT,@,DEN,L 13-20,,,0,0,,0,,,,,,,0,0,,0,0,0,,0,,
10,1991,1991-11-10,10,23.013,PIT,@,CIN,W 33-27,,,2,65,32.50,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
11,1991,1991-11-17,11,23.020,PIT,,WAS,L 14-41,,,0,0,,0,,,0,0,,0,4,91,22.75,0,0,0,,0,0,0
12,1991,1991-11-24,12,23.027,PIT,,HOU,W 26-14,,,0,0,,0,,,0,0,,0,3,64,21.33,0,0,0,,0,0,0
13,1991,1991-11-28,13,23.031,PIT,@,DAL,L 10-20,,,0,0,,0,,,,,,,0,0,,0,0,0,,0,,
14,1991,1991-12-08,14,23.041,PIT,@,HOU,L 6-31,,,0,0,,0,,,,,,,0,0,,0,0,0,,0,,
15,1991,1991-12-15,15,23.048,PIT,,CIN,W 17-10,,,1,14,14.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
16,1991,1991-12-22,16,23.055,PIT,,CLE,W 17-10,,,0,0,,0,,,,,,,0,0,,0,0,0,,0,,
17,1992,1992-09-06,1,23.314,PIT,@,HOU,W 29-24,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,,0,
18,1992,1992-09-13,2,23.321,PIT,,NYJ,W 27-10,,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0
19,1992,1992-09-20,3,23.328,PIT,@,SDG,W 23-6,,3,1,14,14.00,0,33.3%,4.67,0,0,,0,0,0,,0,0,0,,0,0,0
20,1992,1992-09-27,4,23.335,PIT,@,GNB,L 3-17,,5,2,24,12.00,0,40.0%,4.80,0,0,,0,0,0,,0,0,0,,0,0,0
21,1992,1992-10-11,5,23.349,PIT,@,CLE,L 9-17,,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,,0,0,0,,0,0,0
22,1992,1992-10-19,6,23.357,PIT,,CIN,W 20-0,,4,3,52,17.33,0,75.0%,13.00,0,0,,0,0,0,,0,0,0,,0,0,0
23,1992,1992-10-25,7,23.363,PIT,@,KAN,W 27-3,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,0,,0,0,0
24,1992,1992-11-01,8,24.004,PIT,,HOU,W 21-20,,5,4,61,15.25,0,80.0%,12.20,0,0,,0,0,0,,0,0,0,,0,0,0
