ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1987,1987-09-13,1,26.218,SDG,@,KAN,L 13-20,,,,,,,,,,,,,,,,,,
2,1987,1987-09-20,2,26.225,SDG,,STL,W 28-24,,,,,,,,,,,,,,,,,,
3,1987,1987-10-04,3,26.239,SDG,@,CIN,W 10-9,*,10,19,52.63,84,0,1,42.4,3,25,4.42,2.05,0,0,,0,0,1
4,1987,1987-10-11,4,26.246,SDG,@,TAM,W 17-13,,18,22,81.82,217,1,0,122.9,1,10,9.86,10.77,2,18,9.00,0,0,0
5,1987,1987-10-18,5,26.253,SDG,@,RAI,W 23-17,*,12,18,66.67,66,0,0,72.9,6,54,3.67,3.67,4,23,5.75,1,1,6
6,1987,1987-10-25,6,26.260,SDG,,KAN,W 42-21,,,,,,,,,,,,,,,,,,
7,1987,1987-11-01,7,26.267,SDG,,CLE,W 27-24,,,,,,,,,,,,,,,,,,
8,1987,1987-11-08,8,26.274,SDG,@,IND,W 16-13,,,,,,,,,,,,,,,,,,
9,1987,1987-11-15,9,26.281,SDG,,RAI,W 16-14,,,,,,,,,,,,,,,,,,
10,1987,1987-11-22,10,26.288,SDG,@,SEA,L 3-34,,,,,,,,,,,,,,,,,,
11,1987,1987-11-29,11,26.295,SDG,,DEN,L 17-31,,,,,,,,,,,,,,,,,,
12,1987,1987-12-06,12,26.302,SDG,@,HOU,L 18-33,,,,,,,,,,,,,,,,,,
13,1987,1987-12-13,13,26.309,SDG,,PIT,L 16-20,,,,,,,,,,,,,,,,,,
14,1987,1987-12-20,14,26.316,SDG,,IND,L 7-20,,,,,,,,,,,,,,,,,,
15,1987,1987-12-27,15,26.323,SDG,@,DEN,L 0-24,,,,,,,,,,,,,,,,,,
