ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1972,1972-10-22,6,24.288,SFO,,NOR,T 20-20,,,,,,,,,,,,,,,,,,
2,1972,1972-10-29,7,24.295,SFO,@,ATL,W 49-14,,0,0,,0,0,0,,0,0,,,1,0,0.00,0,0,0
3,1972,1972-11-05,8,24.302,SFO,@,GNB,L 24-34,,,,,,,,,,,,,,,,,,
4,1972,1972-11-12,9,24.309,SFO,,BAL,W 24-21,,,,,,,,,,,,,,,,,,
5,1972,1972-11-19,10,24.316,SFO,@,CHI,W 34-21,,,,,,,,,,,,,,,,,,
6,1972,1972-11-23,11,24.320,SFO,@,DAL,W 31-10,,0,0,,0,0,0,,0,0,,,3,22,7.33,0,0,0
7,1972,1972-12-04,12,24.331,SFO,,RAM,L 16-26,,,,,,,,,,,,,,,,,,
8,1972,1972-12-10,13,24.337,SFO,,ATL,W 20-0,,,,,,,,,,,,,,,,,,
9,1972,1972-12-16,14,24.343,SFO,,MIN,W 20-17,,,,,,,,,,,,,,,,,,
10,1973,1973-10-21,6,25.286,SFO,,NOR,W 40-0,,4,9,44.44,67,1,0,107.2,0,0,7.44,9.67,3,2,0.67,0,0,0
11,1973,1973-11-11,9,25.307,SFO,@,WAS,L 9-33,*,20,36,55.56,233,0,2,52.2,0,0,6.47,3.97,5,38,7.60,0,0,0
12,1973,1973-11-18,10,25.314,SFO,@,RAM,L 13-31,*,10,29,34.48,128,0,2,20.5,0,0,4.41,1.31,1,15,15.00,0,0,0
13,1973,1973-11-26,11,25.322,SFO,,GNB,W 20-6,*,5,16,31.25,44,0,0,40.6,0,0,2.75,2.75,3,13,4.33,0,0,0
14,1973,1973-12-09,13,25.335,SFO,@,NOR,L 10-16,,6,12,50.00,68,1,0,95.1,0,0,5.67,7.33,2,16,8.00,0,0,0
15,1973,1973-12-15,14,25.341,SFO,,PIT,L 14-37,,6,12,50.00,49,0,2,21.2,0,0,4.08,-3.42,1,1,1.00,0,0,0
16,1974,1974-09-15,1,26.250,SFO,@,NOR,W 17-13,*,7,15,46.67,56,0,3,16.9,0,0,3.73,-5.27,3,20,6.67,0,0,0
17,1974,1974-09-22,2,26.257,SFO,@,ATL,W 16-10,*,7,22,31.82,101,1,1,43.9,0,0,4.59,3.45,7,42,6.00,0,0,0
18,1974,1974-09-29,3,26.264,SFO,,CIN,L 3-21,*,11,22,50.00,68,0,2,18.8,0,0,3.09,-1.00,3,32,10.67,0,0,0
19,1974,1974-10-06,4,26.271,SFO,,STL,L 9-34,*,2,7,28.57,63,1,0,104.2,0,0,9.00,11.86,3,13,4.33,0,0,0
20,1974,1974-10-14,5,26.279,SFO,@,DET,L 13-17,,,,,,,,,,,,,,,,,,
21,1974,1974-10-20,6,26.285,SFO,@,RAM,L 14-37,,2,8,25.00,28,0,1,2.1,0,0,3.50,-2.13,0,0,,0,0,0
22,1975,1975-10-12,4,27.277,DET,,CHI,W 27-7,,1,5,20.00,40,0,0,60.4,0,0,8.00,8.00,0,0,,0,0,0
