ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1970,1970-09-18,1,28.019,RAM,,STL,W 34-13,,,,,
2,1970,1970-09-27,2,28.028,RAM,@,BUF,W 19-0,,,,,
3,1970,1970-10-04,3,28.035,RAM,,SDG,W 37-10,,,,,
4,1970,1970-10-11,4,28.042,RAM,,SFO,L 6-20,,,,,
5,1970,1970-10-18,5,28.049,RAM,@,GNB,W 31-21,,,,,
6,1970,1970-10-26,6,28.057,RAM,@,MIN,L 3-13,,,,,
7,1970,1970-11-01,7,28.063,RAM,@,NOR,W 30-17,,,,,
8,1970,1970-11-08,8,28.070,RAM,,ATL,T 10-10,,,,,
9,1970,1970-11-15,9,28.077,RAM,,NYJ,L 20-31,,,,,
10,1970,1970-11-22,10,28.084,RAM,@,ATL,W 17-7,,,,,
11,1970,1970-11-29,11,28.091,RAM,@,SFO,W 30-13,,,,,
12,1970,1970-12-06,12,28.098,RAM,,NOR,W 34-16,,,,,
13,1970,1970-12-14,13,28.106,RAM,,DET,L 23-28,,,,,
14,1970,1970-12-20,14,28.112,RAM,@,NYG,W 31-3,,,,,
15,1971,1971-09-19,1,29.020,RAM,@,NOR,L 20-24,,,,,
16,1971,1971-09-26,2,29.027,RAM,,ATL,T 20-20,,,,,
17,1971,1971-10-03,3,29.034,RAM,,CHI,W 17-3,,,,,
18,1971,1971-10-10,4,29.041,RAM,@,SFO,W 20-13,,,,,
19,1971,1971-10-17,5,29.048,RAM,@,ATL,W 24-16,,,,,
20,1971,1971-10-24,6,29.055,RAM,,GNB,W 30-13,,,,,
21,1971,1971-10-31,7,29.062,RAM,,MIA,L 14-20,,,,,
22,1971,1971-11-08,8,29.070,RAM,@,BAL,L 17-24,,,,,
23,1971,1971-11-14,9,29.076,RAM,@,DET,W 21-13,,,,,
24,1971,1971-11-21,10,29.083,RAM,,SFO,W 17-6,,,,,
25,1971,1971-11-25,11,29.087,RAM,@,DAL,L 21-28,,,,,
26,1971,1971-12-05,12,29.097,RAM,,NOR,W 45-28,,,,,
27,1971,1971-12-13,13,29.105,RAM,,WAS,L 24-38,,,,,
28,1971,1971-12-19,14,29.111,RAM,@,PIT,W 23-14,0,0,1,0,0
29,1972,1972-09-17,1,30.018,RAM,,NOR,W 34-14,,,,,
30,1972,1972-09-24,2,30.025,RAM,@,CHI,T 13-13,,,,,
31,1972,1972-10-01,3,30.032,RAM,@,ATL,L 3-31,,,,,
32,1972,1972-10-08,4,30.039,RAM,,SFO,W 31-7,,,,,
33,1972,1972-10-15,5,30.046,RAM,@,PHI,W 34-3,,,,,
34,1972,1972-10-22,6,30.053,RAM,,CIN,W 15-12,,,,,
35,1972,1972-10-29,7,30.060,RAM,@,OAK,L 17-45,,,,,
36,1972,1972-11-05,8,30.067,RAM,,ATL,W 20-7,,,,,
37,1972,1972-11-12,9,30.074,RAM,,DEN,L 10-16,,,,,
38,1972,1972-11-19,10,30.081,RAM,,MIN,L 41-45,,,,,
39,1972,1972-11-26,11,30.088,RAM,@,NOR,L 16-19,,,,,
40,1972,1972-12-04,12,30.096,RAM,@,SFO,W 26-16,,,,,
41,1972,1972-12-10,13,30.102,RAM,@,STL,L 14-24,,,,,
42,1972,1972-12-17,14,30.109,RAM,,DET,L 17-34,,,,,
43,1973,1973-09-16,1,31.017,SDG,@,WAS,L 0-38,,,,,
44,1973,1973-09-23,2,31.024,SDG,,BUF,W 34-7,,,,,
45,1973,1973-09-30,3,31.031,SDG,,CIN,L 13-20,,,,,
46,1973,1973-10-07,4,31.038,SDG,@,PIT,L 21-38,,,,,
47,1973,1973-10-14,5,31.045,SDG,,OAK,L 17-27,,,,,
48,1973,1973-10-21,6,31.052,SDG,,ATL,L 0-41,,,,,
49,1973,1973-10-28,7,31.059,SDG,@,CLE,T 16-16,,,,,
50,1973,1973-11-04,8,31.066,SDG,,KAN,L 0-19,,,,,
51,1973,1973-11-11,9,31.073,SDG,@,DEN,L 19-30,1,6,1,80,1
52,1973,1973-11-18,10,31.080,SDG,,NOR,W 17-14,,,,,
53,1973,1973-12-09,13,31.101,SDG,,DEN,L 28-42,,,,,
54,1973,1973-12-16,14,31.108,SDG,@,KAN,L 6-33,,,,,
55,1974,1974-09-15,1,32.016,SDG,@,HOU,L 14-21,,,,,
56,1974,1974-09-22,2,32.023,SDG,@,CIN,W 20-17,,,,,
57,1974,1974-09-29,3,32.030,SDG,,MIA,L 21-28,,,,,
