ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
34,2002,2002-12-22,15,25.126,BAL,,CLE,L 13-14,*,,,,,,,,,,,,
35,2002,2002-12-29,16,25.133,BAL,@,PIT,L 31-34,*,,,,,,,,,,,,
36,2003,2003-09-07,1,26.020,BAL,@,PIT,L 15-34,*,0,0,,0,0,0,1.0,,,0,0,0
37,2003,2003-09-14,2,26.027,BAL,,CLE,W 33-13,,0,0,,0,0,0,1.0,,,0,0,0
38,2003,2003-09-21,3,26.034,BAL,@,SDG,W 24-10,*,,,,,,,,,,,,
39,2003,2003-09-28,4,26.041,BAL,,KAN,L 10-17,*,,,,,,,,,,,,
40,2003,2003-10-12,5,26.055,BAL,@,ARI,W 26-18,*,,,,,,,,,,,,
41,2003,2003-10-19,6,26.062,BAL,@,CIN,L 26-34,*,,,,,,,,,,,,
42,2003,2003-10-26,7,26.069,BAL,,DEN,W 26-6,*,,,,,,,,,,,,
43,2003,2003-11-02,8,26.076,BAL,,JAX,W 24-17,*,,,,,,,,,,,,
44,2003,2003-11-09,9,26.083,BAL,@,STL,L 22-33,*,,,,,,,,,,,,
45,2003,2003-11-16,10,26.090,BAL,@,MIA,L 6-9,*,,,,,,,,,,,,
46,2003,2003-11-23,11,26.097,BAL,,SEA,W 44-41,*,,,,,,,,,,,,
47,2003,2003-11-30,12,26.104,BAL,,SFO,W 44-6,*,1,21,21.00,0,0,0,0.0,,,0,0,0
48,2003,2003-12-07,13,26.111,BAL,,CIN,W 31-13,,0,0,,0,0,0,2.0,,,0,0,0
49,2004,2004-09-12,1,27.025,BAL,@,CLE,L 3-20,*,,,,,,,,,,,,
50,2004,2004-09-19,2,27.032,BAL,,PIT,W 30-13,*,0,0,,0,0,0,0.0,,,1,8,0
51,2004,2004-09-26,3,27.039,BAL,@,CIN,W 23-9,*,0,0,,0,0,0,1.0,,,0,0,0
52,2004,2004-10-04,4,27.047,BAL,,KAN,L 24-27,*,,,,,,,,,,,,
53,2004,2004-10-10,5,27.053,BAL,@,WAS,W 17-10,*,,,,,,,,,,,,
54,2004,2004-10-24,6,27.067,BAL,,BUF,W 20-6,*,0,0,,0,0,0,1.0,,,0,0,0
55,2004,2004-10-31,7,27.074,BAL,@,PHI,L 10-15,*,,,,,,,,,,,,
56,2004,2004-11-07,8,27.081,BAL,,CLE,W 27-13,*,0,0,,0,0,0,1.0,,,0,0,0
57,2004,2004-11-14,9,27.088,BAL,@,NYJ,W 20-17,*,0,0,,0,0,0,1.0,,,0,0,0
58,2004,2004-11-21,10,27.095,BAL,,DAL,W 30-10,*,,,,,,,,,,,,
59,2004,2004-11-28,11,27.102,BAL,@,NWE,L 3-24,*,,,,,,,,,,,,
60,2004,2004-12-05,12,27.109,BAL,,CIN,L 26-27,*,0,0,,0,0,0,1.0,,,0,0,0
61,2004,2004-12-12,13,27.116,BAL,,NYG,W 37-14,*,0,0,,0,0,0,1.0,,,0,0,0
62,2004,2004-12-19,14,27.123,BAL,@,IND,L 10-20,*,,,,,,,,,,,,
63,2004,2004-12-26,15,27.130,BAL,@,PIT,L 7-20,*,,,,,,,,,,,,
64,2004,2005-01-02,16,27.137,BAL,,MIA,W 30-23,*,0,0,,0,0,0,2.0,,,0,0,0
65,2005,2005-09-11,1,28.024,BAL,,IND,L 7-24,*,,,,,,,,,,,,
66,2005,2005-09-18,2,28.031,BAL,@,TEN,L 10-25,*,,,,,,,,,,,,
67,2005,2005-10-02,3,28.045,BAL,,NYJ,W 13-3,*,0,0,,0,0,0,1.0,,,0,0,0
68,2005,2005-10-09,4,28.052,BAL,@,DET,L 17-35,*,,,,,,,,,,,,
69,2005,2005-10-16,5,28.059,BAL,,CLE,W 16-3,*,0,0,,0,0,0,1.0,,,0,0,0
70,2005,2005-10-23,6,28.066,BAL,@,CHI,L 6-10,*,0,0,,0,0,0,1.0,,,0,0,0
71,2005,2005-10-31,7,28.074,BAL,@,PIT,L 19-20,*,0,0,,0,0,0,0.0,,,1,28,0
72,2005,2005-11-06,8,28.080,BAL,,CIN,L 9-21,*,0,0,,0,0,0,1.0,,,0,0,0
73,2005,2005-11-13,9,28.087,BAL,@,JAX,L 3-30,*,,,,,,,,,,,,
74,2005,2005-11-20,10,28.094,BAL,,PIT,W 16-13,*,,,,,,,,,,,,
75,2005,2005-11-27,11,28.101,BAL,@,CIN,L 29-42,*,,,,,,,,,,,,
76,2005,2005-12-04,12,28.108,BAL,,HOU,W 16-15,*,0,0,,0,1,6,1.0,,,1,20,1
77,2005,2005-12-11,13,28.115,BAL,@,DEN,L 10-12,*,0,0,,0,0,0,1.0,,,0,0,0
78,2005,2005-12-19,14,28.123,BAL,,GNB,W 48-3,*,0,0,,0,0,0,1.0,,,0,0,0
79,2005,2005-12-25,15,28.129,BAL,,MIN,W 30-23,*,0,0,,0,0,0,1.0,,,0,0,0
80,2005,2006-01-01,16,28.136,BAL,@,CLE,L 16-20,*,0,0,,0,0,0,1.0,,,0,0,0
81,2006,2006-09-10,1,29.023,BAL,@,TAM,W 27-0,*,,,,,,,,,,,,
82,2006,2006-09-17,2,29.030,BAL,,OAK,W 28-6,*,0,0,,0,0,0,2.0,,,1,7,0
83,2006,2006-09-24,3,29.037,BAL,@,CLE,W 15-14,*,0,0,,0,0,0,1.0,,,0,0,0
84,2006,2006-10-01,4,29.044,BAL,,SDG,W 16-13,*,,,,,,,,,,,,
85,2006,2006-10-09,5,29.052,BAL,@,DEN,L 3-13,*,0,0,,0,0,0,1.0,,,0,0,0
86,2006,2006-10-15,6,29.058,BAL,,CAR,L 21-23,*,0,0,,0,0,0,1.0,,,0,0,0
87,2006,2006-10-29,7,29.072,BAL,@,NOR,W 35-22,*,0,0,,0,0,0,1.0,,,0,0,0
88,2006,2006-11-05,8,29.079,BAL,,CIN,W 26-20,*,0,0,,0,0,0,1.0,,,0,0,0
89,2006,2006-11-12,9,29.086,BAL,@,TEN,W 27-26,*,0,0,,0,0,0,1.0,,,0,0,0
90,2006,2006-11-19,10,29.093,BAL,,ATL,W 24-10,*,,,,,,,,,,,,
91,2006,2006-11-26,11,29.100,BAL,,PIT,W 27-0,*,0,0,,0,0,0,1.0,,,0,0,0
92,2006,2006-11-30,12,29.104,BAL,@,CIN,L 7-13,*,,,,,,,,,,,,
93,2006,2006-12-10,13,29.114,BAL,@,KAN,W 20-10,*,0,0,,0,0,0,1.0,,,0,0,0
94,2006,2006-12-17,14,29.121,BAL,,CLE,W 27-17,*,0,0,,0,0,0,0.5,,,0,0,0
95,2006,2006-12-24,15,29.128,BAL,@,PIT,W 31-7,*,0,0,,0,0,0,0.5,,,0,0,0
96,2006,2006-12-31,16,29.135,BAL,,BUF,W 19-7,*,,,,,,,,,,,,
97,2007,2007-09-09,1,30.022,NWE,@,NYJ,W 38-14,*,,,,,,,,,,,,
98,2007,2007-09-16,2,30.029,NWE,,SDG,W 38-14,*,0,0,,0,1,6,0.0,,,1,65,1
99,2007,2007-09-23,3,30.036,NWE,,BUF,W 38-7,*,,,,,,,,,,,,
100,2007,2007-10-01,4,30.044,NWE,@,CIN,W 34-13,*,0,0,,0,0,0,0.5,,,0,0,0
101,2007,2007-10-07,5,30.050,NWE,,CLE,W 34-17,*,,,,,,,,,,,,
102,2007,2007-10-14,6,30.057,NWE,@,DAL,W 48-27,*,,,,,,,,,,,,
103,2007,2007-10-21,7,30.064,NWE,@,MIA,W 49-28,*,,,,,,,,,,,,
104,2007,2007-10-28,8,30.071,NWE,,WAS,W 52-7,*,,,,,,,,,,,,
105,2007,2007-11-04,9,30.078,NWE,@,IND,W 24-20,,,,,,,,,,,,,
106,2007,2007-11-18,10,30.092,NWE,@,BUF,W 56-10,*,0,0,,0,0,0,2.5,,,0,0,0
107,2007,2007-11-25,11,30.099,NWE,,PHI,W 31-28,*,,,,,,,,,,,,
108,2007,2007-12-03,12,30.107,NWE,@,BAL,W 27-24,*,,,,,,,,,,,,
109,2007,2007-12-09,13,30.113,NWE,,PIT,W 34-13,*,0,0,,0,0,0,1.0,,,0,0,0
110,2007,2007-12-16,14,30.120,NWE,,NYJ,W 20-10,*,0,0,,0,0,0,1.5,,,0,0,0
111,2007,2007-12-23,15,30.127,NWE,,MIA,W 28-7,*,,,,,,,,,,,,
112,2007,2007-12-29,16,30.133,NWE,@,NYG,W 38-35,*,0,0,,0,0,0,1.0,,,0,0,0
113,2008,2008-09-07,1,31.020,NWE,,KAN,W 17-10,*,0,0,,0,0,0,1.0,4,1,0,0,0
114,2008,2008-09-14,2,31.027,NWE,@,NYJ,W 19-10,*,0,0,,0,0,0,1.0,3,0,0,0,0
115,2008,2008-09-21,3,31.034,NWE,,MIA,L 13-38,*,0,0,,0,0,0,0.0,2,2,0,0,0
116,2008,2008-10-05,4,31.048,NWE,@,SFO,W 30-21,*,0,0,,0,0,0,1.0,4,1,0,0,0
117,2008,2008-10-12,5,31.055,NWE,@,SDG,L 10-30,*,0,0,,0,0,0,0.0,2,0,0,0,0
118,2008,2008-10-20,6,31.063,NWE,,DEN,W 41-7,*,0,0,,0,0,0,0.5,1,2,0,0,0
119,2008,2008-10-26,7,31.069,NWE,,STL,W 23-16,*,0,0,,0,0,0,2.0,4,3,0,0,0
120,2008,2008-11-02,8,31.076,NWE,@,IND,L 15-18,*,0,0,,0,0,0,0.0,3,0,0,0,0
121,2008,2008-11-09,9,31.083,NWE,,BUF,W 20-10,*,0,0,,0,0,0,0.0,2,1,0,0,0
122,2009,2009-09-14,1,32.027,NWE,,BUF,W 25-24,*,0,0,,0,0,0,1.0,4,1,0,0,0
123,2009,2009-09-20,2,32.033,NWE,@,NYJ,L 9-16,*,0,0,,0,0,0,0.0,1,1,0,0,0
124,2009,2009-09-27,3,32.040,NWE,,ATL,W 26-10,*,0,0,,0,0,0,0.0,4,1,0,0,0
125,2009,2009-10-04,4,32.047,NWE,,BAL,W 27-21,*,0,0,,0,0,0,0.0,1,1,0,0,0
126,2009,2009-10-11,5,32.054,NWE,@,DEN,L 17-20,*,0,0,,0,0,0,0.0,0,1,0,0,0
127,2009,2009-10-25,7,32.068,NWE,@,TAM,W 35-7,*,0,0,,0,0,0,0.0,1,0,0,0,0
128,2009,2009-11-08,8,32.082,NWE,,MIA,W 27-17,*,0,0,,0,0,0,1.0,2,2,0,0,0
129,2009,2009-11-15,9,32.089,NWE,@,IND,L 34-35,,0,0,,0,0,0,0.0,2,0,0,0,0
130,2009,2009-11-22,10,32.096,NWE,,NYJ,W 31-14,*,0,0,,0,0,0,0.0,3,0,0,0,0
131,2009,2009-11-30,11,32.104,NWE,@,NOR,L 17-38,,0,0,,0,0,0,1.0,1,0,0,0,0
132,2009,2009-12-06,12,32.110,NWE,@,MIA,L 21-22,*,0,0,,0,0,0,0.0,2,0,0,0,0
133,2009,2009-12-20,14,32.124,NWE,@,BUF,W 17-10,*,0,0,,0,0,0,0.0,2,1,0,0,0
134,2009,2009-12-27,15,32.131,NWE,,JAX,W 35-7,*,0,0,,0,0,0,0.0,3,0,0,0,0
135,2009,2010-01-03,16,32.138,NWE,@,HOU,L 27-34,,,,,,,,,,,,,
