ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
36,1958,1958-10-19,4,26.039,BAL,@,DET,W 40-14,11,39,3.55,1,1,12,12.00,0,0,0,,0,0,,,,,,,,,,,,,,,1,
37,1958,1958-10-26,5,26.046,BAL,,WAS,W 35-10,10,46,4.60,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
38,1958,1958-11-02,6,26.053,BAL,,GNB,W 56-0,6,34,5.67,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
39,1958,1958-11-23,9,26.074,BAL,,RAM,W 34-7,8,36,4.50,1,1,7,7.00,0,0,0,,0,0,,,,,,,,,,,,,,,1,
40,1958,1958-11-30,10,26.081,BAL,,SFO,W 35-27,9,15,1.67,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
41,1958,1958-12-06,11,26.087,BAL,@,RAM,L 28-30,12,32,2.67,0,5,29,5.80,0,0,0,,0,0,,,,,,,,,,,,,,,0,
42,1958,1958-12-14,12,26.095,BAL,@,SFO,L 12-21,5,23,4.60,0,4,56,14.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
43,1959,1959-09-27,1,27.017,BAL,,DET,W 21-9,7,8,1.14,0,1,9,9.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
44,1959,1959-10-03,2,27.023,BAL,,CHI,L 21-26,4,-1,-0.25,0,1,15,15.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
45,1959,1959-10-11,3,27.031,BAL,@,DET,W 31-24,7,36,5.14,0,1,-2,-2.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,,,,,,,,,0,
46,1959,1959-10-18,4,27.038,BAL,@,CHI,W 21-7,5,11,2.20,0,3,25,8.33,1,0,0,,0,0,,,,,,,,,,,,,,,1,
47,1960,1960-09-24,1,28.014,DAL,,PIT,L 28-35,3,6,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
48,1960,1960-09-30,2,28.020,DAL,,PHI,L 25-27,9,52,5.78,0,3,32,10.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
49,1960,1960-10-09,3,28.029,DAL,@,WAS,L 14-26,9,25,2.78,0,2,20,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
50,1960,1960-10-16,4,28.036,DAL,,CLE,L 7-48,8,19,2.38,0,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
51,1960,1960-10-23,5,28.043,DAL,@,STL,L 10-12,15,34,2.27,1,3,38,12.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
52,1960,1960-10-30,6,28.050,DAL,,BAL,L 7-45,10,36,3.60,0,1,-6,-6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
53,1960,1960-11-06,7,28.057,DAL,,RAM,L 13-38,11,34,3.09,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
54,1960,1960-11-13,8,28.064,DAL,@,GNB,L 7-41,5,27,5.40,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,22,22.00,0,0,0,,0,0,0
55,1960,1960-11-20,9,28.071,DAL,,SFO,L 14-26,11,19,1.73,0,6,31,5.17,0,0,0,,0,0,0,,0,0,,,1,22,22.00,0,0,0,,0,0,0
56,1960,1960-12-04,11,28.085,DAL,@,NYG,T 31-31,8,27,3.38,1,3,82,27.33,2,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,3,18
57,1960,1960-12-11,12,28.092,DAL,@,DET,L 14-23,15,83,5.53,1,2,17,8.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
58,1961,1961-09-17,1,29.007,DAL,,PIT,W 27-24,8,25,3.13,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
59,1961,1961-09-24,2,29.014,DAL,,MIN,W 21-7,1,0,0.00,0,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
60,1961,1961-10-01,3,29.021,DAL,@,CLE,L 7-25,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
61,1961,1961-11-12,9,29.063,DAL,@,PIT,L 7-37,2,4,2.00,0,2,8,4.00,0,0,0,,0,0,0,,0,0,,,5,95,19.00,0,1,4,4.00,0,0,0
62,1961,1961-11-19,10,29.070,DAL,,WAS,T 28-28,4,29,7.25,0,3,33,11.00,0,0,0,,0,0,0,,0,0,,,1,15,15.00,0,0,0,,0,0,0
63,1961,1961-11-26,11,29.077,DAL,@,PHI,L 13-35,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0
