ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1952,1952-10-05,2,22.211,CHI,@,CRD,L 10-21,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
2,1952,1952-10-26,5,22.232,CHI,@,RAM,L 7-31,,0,0,,0,0,,,,,,,1,5,5.00,0
3,1954,1954-10-17,4,24.223,CHI,,SFO,L 24-31,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
