ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1975,1975-09-21,1,22.169,CIN,,CLE,W 24-17,,,,
2,1975,1975-09-28,2,22.176,CIN,@,NOR,W 21-0,,,,
3,1975,1975-10-05,3,22.183,CIN,@,HOU,W 21-19,,,,
4,1975,1975-10-12,4,22.190,CIN,,NWE,W 27-10,,,,
5,1975,1975-10-19,5,22.197,CIN,,OAK,W 14-10,,,,
6,1975,1975-10-26,6,22.204,CIN,@,ATL,W 21-14,,,,
7,1975,1975-11-02,7,22.211,CIN,,PIT,L 24-30,,,,
8,1975,1975-11-09,8,22.218,CIN,@,DEN,W 17-16,,,,
9,1975,1975-11-17,9,22.226,CIN,,BUF,W 33-24,,,,
10,1975,1975-11-23,10,22.232,CIN,@,CLE,L 23-35,1,0,0.00,0
11,1975,1975-11-30,11,22.239,CIN,,HOU,W 23-19,,,,
12,1975,1975-12-07,12,22.246,CIN,@,PHI,W 31-0,,,,
13,1975,1975-12-13,13,22.252,CIN,@,PIT,L 14-35,,,,
14,1975,1975-12-21,14,22.260,CIN,,SDG,W 47-17,,,,
15,1976,1976-11-07,9,23.216,NYG,@,DAL,L 3-9,,,,
16,1976,1976-11-14,10,23.223,NYG,,WAS,W 12-9,,,,
17,1976,1976-11-21,11,23.230,NYG,@,DEN,L 13-14,,,,
18,1976,1976-11-28,12,23.237,NYG,,SEA,W 28-16,,,,
19,1976,1976-12-05,13,23.244,NYG,,DET,W 24-10,,,,
20,1976,1976-12-12,14,23.251,NYG,,STL,L 14-17,,,,
21,1977,1977-12-04,12,24.243,PIT,,SEA,W 30-20,,,,
22,1977,1977-12-10,13,24.249,PIT,@,CIN,L 10-17,,,,
23,1977,1977-12-18,14,24.257,PIT,@,SDG,W 10-9,,,,
