ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1990,1990-09-09,1,23.240,SEA,@,CHI,L 0-17,1,0,0
2,1990,1990-09-16,2,23.247,SEA,,RAI,L 13-17,,,
3,1990,1990-09-23,3,23.254,SEA,@,DEN,L 31-34,,,
4,1990,1990-10-01,4,23.262,SEA,,CIN,W 31-16,,,
5,1990,1990-10-07,5,23.268,SEA,@,NWE,W 33-20,,,
6,1991,1991-10-13,7,24.274,MIA,@,KAN,L 7-42,,,
7,1991,1991-10-20,8,24.281,MIA,,HOU,L 13-17,,,
8,1991,1991-11-18,11,24.310,MIA,,BUF,L 27-41,,,
9,1991,1991-11-24,12,24.316,MIA,@,CHI,W 16-13,,,
10,1991,1991-12-01,13,24.323,MIA,,TAM,W 33-14,,,
11,1991,1991-12-09,14,24.331,MIA,,CIN,W 37-13,,,
12,1991,1991-12-15,15,24.337,MIA,@,SDG,L 30-38,,,
13,1991,1991-12-22,16,24.344,MIA,,NYJ,L 20-23,,,
