ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1982,1982-09-12,1,22.046,SEA,,CLE,L 7-21,1,14,14.00,0,0,0
2,1982,1982-09-19,2,22.053,SEA,@,HOU,L 21-23,4,81,20.25,1,1,6
3,1982,1982-11-21,3,22.116,SEA,@,DEN,W 17-10,0,0,,0,,
4,1982,1982-11-28,4,22.123,SEA,,PIT,W 16-0,0,0,,0,,
5,1982,1982-12-05,5,22.130,SEA,@,RAI,L 23-28,1,24,24.00,0,0,0
6,1982,1982-12-12,6,22.137,SEA,,CHI,W 20-14,2,24,12.00,1,1,6
7,1982,1982-12-19,7,22.144,SEA,,NWE,L 0-16,0,0,,0,,
8,1982,1982-12-26,8,22.151,SEA,@,CIN,L 10-24,1,3,3.00,0,0,0
9,1982,1983-01-02,9,22.158,SEA,,DEN,W 13-11,1,10,10.00,0,0,0
10,1983,1983-09-04,1,23.038,SEA,@,KAN,L 13-17,0,0,,0,,
11,1983,1983-09-11,2,23.045,SEA,@,NYJ,W 17-10,0,0,,0,,
12,1983,1983-09-18,3,23.052,SEA,,SDG,W 34-31,0,0,,0,,
13,1983,1983-09-25,4,23.059,SEA,,WAS,L 17-27,2,16,8.00,0,0,0
14,1983,1983-10-02,5,23.066,SEA,@,CLE,W 24-9,1,32,32.00,0,0,0
15,1983,1983-10-09,6,23.073,SEA,@,SDG,L 21-28,1,17,17.00,0,0,0
16,1983,1983-10-16,7,23.080,SEA,,RAI,W 38-36,0,0,,0,,
17,1983,1983-10-23,8,23.087,SEA,,PIT,L 21-27,0,0,,0,,
18,1983,1983-10-30,9,23.094,SEA,@,RAI,W 34-21,0,0,,0,,
19,1983,1983-11-06,10,23.101,SEA,,DEN,W 27-19,0,0,,0,,
20,1983,1983-11-13,11,23.108,SEA,@,STL,L 28-33,0,0,,0,,
21,1983,1983-11-20,12,23.115,SEA,@,DEN,L 27-38,2,70,35.00,1,1,6
22,1983,1983-11-27,13,23.122,SEA,,KAN,W 51-48,4,75,18.75,1,1,6
23,1983,1983-12-04,14,23.129,SEA,,DAL,L 10-35,1,19,19.00,0,0,0
24,1983,1983-12-11,15,23.136,SEA,@,NYG,W 17-12,1,19,19.00,0,0,0
25,1983,1983-12-18,16,23.143,SEA,,NWE,W 24-6,0,0,,0,,
26,1984,1984-09-03,1,24.037,SEA,,CLE,W 33-0,0,0,,0,,
27,1984,1984-09-09,2,24.043,SEA,,SDG,W 31-17,0,0,,0,,
28,1984,1984-09-16,3,24.050,SEA,@,NWE,L 23-38,1,24,24.00,0,0,0
29,1984,1984-09-23,4,24.057,SEA,,CHI,W 38-9,0,0,,0,,
30,1984,1984-09-30,5,24.064,SEA,@,MIN,W 20-12,0,0,,0,,
31,1984,1984-10-07,6,24.071,SEA,@,RAI,L 14-28,0,0,,0,,
32,1984,1984-10-14,7,24.078,SEA,,BUF,W 31-28,0,0,,0,,
33,1984,1984-10-21,8,24.085,SEA,@,GNB,W 30-24,3,56,18.67,0,0,0
34,1984,1984-10-29,9,24.093,SEA,@,SDG,W 24-0,4,74,18.50,0,0,0
35,1984,1984-11-04,10,24.099,SEA,,KAN,W 45-0,1,27,27.00,0,0,0
36,1984,1984-11-12,11,24.107,SEA,,RAI,W 17-14,1,8,8.00,1,1,6
37,1984,1984-11-18,12,24.113,SEA,@,CIN,W 26-6,0,0,,0,,
38,1984,1984-11-25,13,24.120,SEA,@,DEN,W 27-24,1,16,16.00,0,0,0
39,1984,1984-12-02,14,24.127,SEA,,DET,W 38-17,0,0,,0,,
40,1984,1984-12-09,15,24.134,SEA,@,KAN,L 7-34,0,0,,0,,
41,1984,1984-12-15,16,24.140,SEA,,DEN,L 14-31,2,31,15.50,0,0,0
42,1985,1985-09-08,1,25.042,SEA,@,CIN,W 28-24,2,53,26.50,1,1,6
43,1985,1985-09-15,2,25.049,SEA,@,SDG,W 49-35,0,0,,0,,
44,1985,1985-09-23,3,25.057,SEA,,RAM,L 24-35,6,55,9.17,0,0,0
45,1985,1985-09-29,4,25.063,SEA,@,KAN,L 7-28,1,16,16.00,0,0,0
46,1985,1985-10-06,5,25.070,SEA,,SDG,W 26-21,0,0,,0,,
47,1985,1985-10-13,6,25.077,SEA,,ATL,W 30-26,3,48,16.00,1,1,6
48,1985,1985-10-20,7,25.084,SEA,@,DEN,L 10-13,0,0,,0,,
49,1985,1985-10-27,8,25.091,SEA,@,NYJ,L 14-17,0,0,,0,,
50,1985,1985-11-03,9,25.098,SEA,,RAI,W 33-3,1,14,14.00,0,0,0
51,1985,1985-11-10,10,25.105,SEA,@,NOR,W 27-3,1,27,27.00,0,0,0
52,1985,1985-11-17,11,25.112,SEA,,NWE,L 13-20,1,11,11.00,0,0,0
53,1985,1985-11-25,12,25.120,SEA,@,SFO,L 6-19,1,6,6.00,0,0,0
54,1985,1985-12-01,13,25.126,SEA,,KAN,W 24-6,0,0,,0,,
55,1985,1985-12-08,14,25.133,SEA,,CLE,W 31-13,0,0,,0,,
56,1985,1985-12-15,15,25.140,SEA,@,RAI,L 3-13,0,0,,0,,
57,1985,1985-12-20,16,25.145,SEA,,DEN,L 24-27,3,55,18.33,0,0,0
58,1986,1986-12-20,16,26.145,SEA,,DEN,W 41-16,,,,,,
