ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2017,2017-09-10,1,23.044,BUF,,NYJ,W 21-12,,0,0,0.0,0,0,0,0,0
2,2017,2017-09-17,2,23.051,BUF,@,CAR,L 3-9,,0,0,0.0,0,0,0,0,0
3,2017,2017-09-24,3,23.058,BUF,,DEN,W 26-16,,0,0,0.0,0,0,0,0,0
4,2017,2017-10-01,4,23.065,BUF,@,ATL,W 23-17,,0,0,0.0,2,1,0,0,0
5,2017,2017-10-08,5,23.072,BUF,@,CIN,L 16-20,*,0,0,0.0,1,2,0,0,0
6,2017,2017-10-22,6,23.086,BUF,,TAM,W 30-27,,0,0,0.0,4,1,1,15,0
7,2017,2017-10-29,7,23.093,BUF,,OAK,W 34-14,,1,6,0.0,2,1,0,0,0
8,2017,2017-11-02,8,23.097,BUF,@,NYJ,L 21-34,,0,0,0.0,0,0,0,0,0
9,2017,2017-11-12,9,23.107,BUF,,NOR,L 10-47,,0,0,0.0,1,0,0,0,0
10,2017,2017-11-19,10,23.114,BUF,@,LAC,L 24-54,,0,0,0.0,0,0,0,0,0
11,2017,2017-11-26,11,23.121,BUF,@,KAN,W 16-10,,0,0,0.0,1,1,0,0,0
12,2017,2017-12-03,12,23.128,BUF,,NWE,L 3-23,,0,0,0.0,1,0,0,0,0
13,2017,2017-12-10,13,23.135,BUF,,IND,W 13-7,*,0,0,0.0,10,1,0,0,0
14,2017,2017-12-17,14,23.142,BUF,,MIA,W 24-16,*,0,0,0.0,2,1,0,0,0
15,2017,2017-12-24,15,23.149,BUF,@,NWE,L 16-37,*,0,0,0.0,1,4,0,0,0
16,2017,2017-12-31,16,23.156,BUF,@,MIA,W 22-16,*,0,0,0.0,4,2,0,0,0
17,2018,2018-09-09,1,24.043,BUF,@,BAL,L 3-47,*,0,0,0.0,7,1,0,0,0
18,2018,2018-09-16,2,24.050,BUF,,LAC,L 20-31,*,0,0,0.0,3,2,0,0,0
19,2018,2018-09-23,3,24.057,BUF,@,MIN,W 27-6,*,0,0,1.0,4,4,1,0,0
