ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1964,1964-09-19,2,22.335,HOU,,OAK,W 42-28,,3,5,60.00,27,0,0,74.6,0,0,5.40,5.40,1,6,6.00,0,0,0
2,1964,1964-09-27,3,22.343,HOU,@,DEN,W 38-17,,4,5,80.00,45,0,0,104.2,0,0,9.00,9.00,1,8,8.00,0,0,0
3,1964,1964-10-04,4,22.350,HOU,@,KAN,L 7-28,,3,3,100.00,7,0,0,79.2,0,0,2.33,2.33,1,-2,-2.00,0,0,0
4,1964,1964-10-11,5,22.357,HOU,,BUF,L 17-48,,3,14,21.43,49,0,0,41.7,0,0,3.50,3.50,1,-2,-2.00,0,0,0
5,1964,1964-10-25,7,23.005,HOU,,SDG,L 17-20,,1,2,50.00,11,0,0,66.7,0,0,5.50,5.50,3,6,2.00,0,0,0
6,1964,1964-11-06,9,23.017,HOU,@,BOS,L 24-25,,1,1,100.00,1,0,0,79.2,0,0,1.00,1.00,0,0,,0,0,0
7,1964,1964-11-15,10,23.026,HOU,@,OAK,L 10-20,,1,9,11.11,31,0,0,41.4,0,0,3.44,3.44,1,15,15.00,0,0,0
8,1964,1964-11-22,11,23.033,HOU,,KAN,L 19-28,*,7,18,38.89,96,1,0,75.2,0,0,5.33,6.44,1,6,6.00,0,0,0
9,1964,1964-11-29,12,23.040,HOU,,BOS,L 17-34,,11,20,55.00,146,0,1,57.5,0,0,7.30,5.05,2,9,4.50,0,0,0
10,1964,1964-12-20,14,23.061,HOU,,DEN,W 34-15,,2,8,25.00,26,0,1,1.0,0,0,3.25,-2.38,0,0,,0,0,0
11,1965,1965-09-12,1,23.327,HOU,,NYJ,W 27-21,,8,18,44.44,110,3,1,81.0,0,0,6.11,6.94,9,40,4.44,0,0,0
12,1965,1965-09-19,2,23.334,HOU,,BOS,W 31-10,,2,3,66.67,35,0,0,106.2,0,0,11.67,11.67,0,0,,0,0,0
13,1965,1965-09-26,3,23.341,HOU,@,OAK,L 17-21,,4,9,44.44,34,1,1,52.3,0,0,3.78,1.00,2,-3,-1.50,0,0,0
14,1965,1965-10-03,4,23.348,HOU,@,SDG,L 14-31,,3,11,27.27,78,1,1,49.1,0,0,7.09,4.82,2,9,4.50,1,1,6
15,1965,1965-10-17,5,23.362,HOU,@,DEN,L 17-28,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,1,2,2.00,0,0,0
16,1965,1965-10-24,6,24.004,HOU,,KAN,W 38-36,*,3,10,30.00,17,0,0,39.6,0,0,1.70,1.70,2,10,5.00,0,0,0
17,1965,1965-11-21,10,24.032,HOU,@,NYJ,L 14-41,,4,15,26.67,76,0,1,20.4,0,0,5.07,2.07,4,29,7.25,1,1,6
18,1965,1965-11-28,11,24.039,HOU,@,KAN,L 21-52,,9,19,47.37,112,0,0,66.1,0,0,5.89,5.89,4,30,7.50,0,0,0
19,1965,1965-12-05,12,24.046,HOU,,BUF,L 18-29,,2,10,20.00,43,0,1,5.4,0,0,4.30,-0.20,1,1,1.00,0,0,0
20,1965,1965-12-12,13,24.053,HOU,,SDG,L 26-37,*,1,5,20.00,9,0,0,39.6,0,0,1.80,1.80,1,4,4.00,0,0,0
21,1965,1965-12-18,14,24.059,HOU,@,BOS,L 14-42,,2,5,40.00,14,0,0,47.9,0,0,2.80,2.80,3,23,7.67,0,0,0
22,1966,1966-09-03,1,24.318,HOU,,DEN,W 45-7,,3,5,60.00,58,1,0,140.0,0,0,11.60,15.60,1,12,12.00,1,1,6
23,1966,1966-09-10,2,24.325,HOU,,OAK,W 31-0,,1,1,100.00,6,0,0,91.7,0,0,6.00,6.00,1,6,6.00,1,1,6
24,1966,1966-09-18,3,24.333,HOU,@,NYJ,L 13-52,,4,7,57.14,30,0,0,67.6,0,0,4.29,4.29,0,0,,0,0,0
25,1966,1966-10-30,8,25.010,HOU,@,KAN,L 23-48,,8,13,61.54,82,2,0,119.2,0,0,6.31,9.38,3,4,1.33,1,1,6
26,1966,1966-11-06,9,25.017,HOU,@,OAK,L 23-38,*,5,14,35.71,71,0,1,23.2,0,0,5.07,1.86,4,31,7.75,1,1,6
27,1966,1966-11-13,10,25.024,HOU,@,BOS,L 21-27,*,23,45,51.11,329,3,0,97.4,0,0,7.31,8.64,8,11,1.38,0,0,0
28,1966,1966-11-20,11,25.031,HOU,,BUF,L 20-42,*,6,25,24.00,123,0,2,14.2,0,0,4.92,1.32,5,43,8.60,1,1,6
29,1966,1966-12-04,12,25.045,HOU,,SDG,L 22-28,*,16,28,57.14,205,0,1,65.3,0,0,7.32,5.71,6,10,1.67,1,1,6
30,1966,1966-12-11,13,25.052,HOU,,BOS,L 14-38,,6,10,60.00,81,1,0,119.2,0,0,8.10,10.10,4,24,6.00,0,0,0
31,1966,1966-12-18,14,25.059,HOU,@,MIA,L 28-29,*,12,24,50.00,215,3,1,103.3,0,0,8.96,9.58,6,-2,-0.33,1,1,6
32,1967,1967-09-09,1,25.324,HOU,,KAN,L 20-25,,0,0,,0,0,0,,0,0,,,1,-7,-7.00,0,0,0
33,1967,1967-09-24,3,25.339,HOU,@,SDG,L 3-13,,4,10,40.00,38,0,0,51.2,0,0,3.80,3.80,2,2,1.00,0,0,0
34,1967,1967-10-15,5,25.360,HOU,@,NYJ,T 28-28,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
35,1967,1967-10-22,7,26.002,BOS,,OAK,L 14-48,,0,4,0.00,0,0,0,39.6,0,0,0.00,0.00,1,-5,-5.00,0,0,0
36,1967,1967-11-05,9,26.016,BOS,,HOU,W 18-7,,0,0,,0,0,0,,0,0,,,2,4,2.00,0,0,0
37,1967,1967-11-12,10,26.023,BOS,,KAN,L 10-33,,1,3,33.33,22,0,1,20.8,0,0,7.33,-7.67,1,1,1.00,0,0,0
38,1967,1967-11-19,11,26.030,BOS,,NYJ,L 24-29,*,11,25,44.00,189,1,2,50.2,0,0,7.56,4.76,9,38,4.22,2,2,12
39,1967,1967-11-26,12,26.037,BOS,@,HOU,L 6-27,*,9,28,32.14,122,0,1,32.1,0,0,4.36,2.75,1,-3,-3.00,0,0,0
40,1967,1967-12-09,13,26.050,BOS,,BUF,L 16-44,*,5,20,25.00,57,0,3,0.0,0,0,2.85,-3.90,5,0,0.00,1,1,6
41,1967,1967-12-17,14,26.058,BOS,@,MIA,L 32-41,,1,1,100.00,52,0,0,118.7,0,0,52.00,52.00,0,0,,0,0,0
42,1968,1968-09-29,4,26.345,HOU,,OAK,L 15-24,,1,1,100.00,-8,0,0,79.2,0,0,-8.00,-8.00,0,0,,0,0,0
43,1968,1968-10-06,5,26.352,HOU,,MIA,L 7-24,,2,6,33.33,9,0,1,2.8,0,0,1.50,-6.00,1,4,4.00,0,0,0
44,1968,1968-10-20,7,27.000,HOU,,NYJ,L 14-20,,4,7,57.14,52,2,0,120.2,0,0,7.43,13.14,2,23,11.50,0,0,0
45,1968,1968-10-27,8,27.007,HOU,@,BUF,W 30-7,*,8,17,47.06,224,2,0,132.6,0,0,13.18,15.53,3,1,0.33,0,0,0
46,1968,1968-11-03,9,27.014,HOU,@,CIN,W 27-17,*,13,18,72.22,191,2,0,143.5,0,0,10.61,12.83,2,4,2.00,0,0,0
47,1968,1968-11-10,10,27.021,HOU,@,NYJ,L 7-26,*,0,5,0.00,0,0,1,0.0,0,0,0.00,-9.00,1,0,0.00,0,0,0
48,1968,1968-12-07,13,27.048,HOU,,BUF,W 35-6,,6,11,54.55,117,2,0,131.4,0,0,10.64,14.27,1,12,12.00,0,0,0
49,1968,1968-12-15,14,27.056,HOU,,BOS,W 45-17,*,19,40,47.50,279,2,1,77.0,0,0,6.98,6.85,4,3,0.75,0,0,0
50,1969,1969-10-26,7,28.006,HOU,,DEN,W 24-21,,6,12,50.00,109,0,0,81.6,0,0,9.08,9.08,0,0,,0,0,0
51,1969,1969-11-09,9,28.020,HOU,,CIN,T 31-31,*,16,32,50.00,259,2,2,72.3,0,0,8.09,6.53,3,9,3.00,2,2,12
52,1969,1969-11-16,10,28.027,HOU,@,DEN,T 20-20,*,4,10,40.00,34,0,1,10.0,0,0,3.40,-1.10,0,0,,0,0,0
53,1969,1969-11-27,12,28.038,HOU,,SDG,L 17-21,,5,12,41.67,30,1,1,42.4,0,0,2.50,0.42,2,11,5.50,0,0,0
54,1969,1969-12-06,13,28.047,HOU,,NYJ,L 26-34,*,3,9,33.33,37,0,2,7.4,0,0,4.11,-5.89,1,3,3.00,0,0,0
55,1969,1969-12-14,14,28.055,HOU,,BOS,W 27-23,,0,0,,0,0,0,,0,0,,,2,2,1.00,0,0,0
