ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
63,1970,1970-12-14,13,27.152,RAM,,DET,L 23-28,7,60,8.57,1,1,6
64,1970,1970-12-20,14,27.158,RAM,@,NYG,W 31-3,3,24,8.00,0,0,0
65,1971,1971-09-19,1,28.066,DAL,@,BUF,W 49-37,,,,,,
66,1971,1971-10-11,4,28.088,DAL,,NYG,W 20-13,5,76,15.20,1,1,6
67,1971,1971-10-17,5,28.094,DAL,@,NOR,L 14-24,2,38,19.00,0,0,0
68,1971,1971-10-24,6,28.101,DAL,,NWE,W 44-21,1,19,19.00,0,0,0
69,1971,1971-10-31,7,28.108,DAL,@,CHI,L 19-23,1,19,19.00,0,0,0
70,1971,1971-11-07,8,28.115,DAL,@,STL,W 16-13,2,23,11.50,0,0,0
71,1971,1971-11-14,9,28.122,DAL,,PHI,W 20-7,1,22,22.00,0,0,0
72,1971,1971-11-21,10,28.129,DAL,@,WAS,W 13-0,2,27,13.50,0,0,0
73,1971,1971-11-25,11,28.133,DAL,,RAM,W 28-21,,,,,,
74,1971,1971-12-04,12,28.142,DAL,,NYJ,W 52-10,1,8,8.00,0,0,0
75,1971,1971-12-12,13,28.150,DAL,@,NYG,W 42-14,,,,,,
76,1971,1971-12-18,14,28.156,DAL,,STL,W 31-12,,,,,,
77,1972,1972-09-17,1,29.064,DAL,,PHI,W 28-6,,,,,,
78,1972,1972-09-24,2,29.071,DAL,@,NYG,W 23-14,3,43,14.33,0,0,0
79,1972,1972-10-01,3,29.078,DAL,@,GNB,L 13-16,1,6,6.00,0,0,0
80,1972,1972-10-08,4,29.085,DAL,,PIT,W 17-13,,,,,,
81,1972,1972-10-15,5,29.092,DAL,@,BAL,W 21-0,,,,,,
82,1972,1972-10-22,6,29.099,DAL,@,WAS,L 20-24,,,,,,
83,1973,1973-09-16,1,30.063,DAL,@,CHI,W 20-17,,,,,,
84,1973,1973-09-24,2,30.071,DAL,,NOR,W 40-3,,,,,,
