ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,1993,1993-12-26,15,25.323,WAS,@,DAL,L 3-38,3,2,15,7.50,0,66.7%,5.00
2,1993,1993-12-31,16,25.328,WAS,,MIN,L 9-14,,0,0,,0,0.0%,
