ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1985,1985-10-06,5,23.249,IND,,BUF,W 49-17,,,
2,1985,1985-10-13,6,23.256,IND,,DEN,L 10-15,,,
3,1985,1985-10-20,7,23.263,IND,@,BUF,L 9-21,,,
4,1985,1985-10-27,8,23.270,IND,,GNB,W 37-10,,,
5,1985,1985-11-03,9,23.277,IND,,NYJ,L 17-35,,,
6,1985,1985-11-10,10,23.284,IND,@,NWE,L 15-34,,,
7,1985,1985-11-17,11,23.291,IND,,MIA,L 20-34,,,
8,1985,1985-11-24,12,23.298,IND,@,KAN,L 7-20,,,
9,1985,1985-12-01,13,23.305,IND,,NWE,L 31-38,,,
10,1985,1985-12-08,14,23.312,IND,@,CHI,L 10-17,,,
11,1985,1985-12-15,15,23.319,IND,@,TAM,W 31-23,,,
12,1985,1985-12-22,16,23.326,IND,,HOU,W 34-16,,,
13,1986,1986-09-07,1,24.220,IND,@,NWE,L 3-33,,,
14,1986,1986-09-14,2,24.227,IND,@,MIA,L 10-30,,,
15,1986,1986-09-21,3,24.234,IND,,RAM,L 7-24,,,
16,1986,1986-09-28,4,24.241,IND,,NYJ,L 7-26,1,5,0
17,1986,1986-10-05,5,24.248,IND,@,SFO,L 14-35,,,
18,1986,1986-10-12,6,24.255,IND,,NOR,L 14-17,3,31,0
19,1986,1986-10-19,7,24.262,IND,@,BUF,L 13-24,,,
20,1986,1986-10-26,8,24.269,IND,,MIA,L 13-17,,,
21,1986,1986-11-02,9,24.276,IND,,CLE,L 9-24,,,
22,1986,1986-11-09,10,24.283,IND,,NWE,L 21-30,,,
23,1986,1986-11-16,11,24.290,IND,@,NYJ,L 16-31,,,
24,1986,1986-11-23,12,24.297,IND,@,HOU,L 17-31,,,
25,1986,1986-11-30,13,24.304,IND,,SDG,L 3-17,,,
26,1986,1986-12-07,14,24.311,IND,@,ATL,W 28-23,,,
27,1986,1986-12-14,15,24.318,IND,,BUF,W 24-14,,,
28,1986,1986-12-21,16,24.325,IND,@,RAI,W 30-24,,,
29,1987,1987-09-13,1,25.226,IND,,CIN,L 21-23,,,
30,1987,1987-09-20,2,25.233,IND,,MIA,L 10-23,,,
31,1987,1987-11-01,7,25.275,IND,@,NYJ,W 19-14,,,
32,1987,1987-12-06,12,25.310,IND,@,CLE,W 9-7,,,
33,1988,1988-09-04,1,26.218,SDG,@,RAI,L 13-24,,,
34,1988,1988-09-11,2,26.225,SDG,@,DEN,L 3-34,,,
35,1988,1988-09-18,3,26.232,SDG,,SEA,W 17-6,,,
36,1988,1988-09-25,4,26.239,SDG,@,KAN,W 24-23,,,
37,1988,1988-10-02,5,26.246,SDG,,DEN,L 0-12,,,
38,1988,1988-10-09,6,26.253,SDG,,NOR,L 17-23,,,
39,1988,1988-10-16,7,26.260,SDG,@,MIA,L 28-31,,,
40,1988,1988-10-23,8,26.267,SDG,,IND,L 0-16,2,0,0
41,1988,1988-10-30,9,26.274,SDG,@,SEA,L 14-17,,,
42,1988,1988-11-06,10,26.281,SDG,,RAI,L 3-13,,,
43,1988,1988-11-13,11,26.288,SDG,@,ATL,W 10-7,,,
44,1988,1988-11-20,12,26.295,SDG,@,RAM,W 38-24,,,
45,1988,1988-11-27,13,26.302,SDG,,SFO,L 10-48,,,
46,1988,1988-12-04,14,26.309,SDG,@,CIN,L 10-27,,,
47,1988,1988-12-11,15,26.316,SDG,,PIT,W 20-14,,,
48,1988,1988-12-18,16,26.323,SDG,,KAN,W 24-13,,,
49,1989,1989-09-10,1,27.223,SDG,@,RAI,L 14-40,,,
