ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2001,2001-09-09,1,22.139,SEA,@,CLE,W 9-6,,0,,,,,0.0%,,,
2,2001,2001-09-23,2,22.153,SEA,,PHI,L 3-27,,,,,,,0.0%,,,
3,2001,2001-09-30,3,22.160,SEA,@,OAK,L 14-38,,0,,,,,0.0%,,,
4,2001,2001-10-07,4,22.167,SEA,,JAX,W 24-15,,0,,,,,0.0%,,,
5,2001,2001-10-14,5,22.174,SEA,,DEN,W 34-21,,2,1,4,4.00,0,50.0%,2.00,0,0
6,2001,2001-10-28,6,22.188,SEA,,MIA,L 20-24,,,,,,,0.0%,,,
7,2001,2001-11-04,7,22.195,SEA,@,WAS,L 14-27,,1,1,13,13.00,0,100.0%,13.00,0,0
8,2001,2001-11-11,8,22.202,SEA,,OAK,W 34-27,,0,,,,,0.0%,,,
9,2001,2001-11-18,9,22.209,SEA,@,BUF,W 23-20,,,,,,,0.0%,,,
10,2001,2001-11-25,10,22.216,SEA,@,KAN,L 7-19,,1,,,,,0.0%,,,
11,2001,2001-12-02,11,22.223,SEA,,SDG,W 13-10,,2,1,17,17.00,0,50.0%,8.50,0,0
12,2001,2001-12-09,12,22.230,SEA,@,DEN,L 7-20,,0,,,,,0.0%,,,
13,2001,2001-12-16,13,22.237,SEA,,DAL,W 29-3,,,,,,,0.0%,,,
14,2001,2001-12-23,14,22.244,SEA,@,NYG,L 24-27,,1,1,16,16.00,0,100.0%,16.00,0,0
15,2001,2001-12-30,15,22.251,SEA,@,SDG,W 25-22,,0,,,,,0.0%,,,
16,2001,2002-01-06,16,22.258,SEA,,KAN,W 21-18,,,,,,,0.0%,,,
17,2002,2002-09-08,1,23.138,SEA,@,OAK,L 17-31,*,1,,,,,0.0%,,,
18,2002,2002-09-15,2,23.145,SEA,,ARI,L 13-24,,0,,,,,0.0%,,,
19,2002,2002-09-22,3,23.152,SEA,@,NYG,L 6-9,,0,,,,,0.0%,,,
20,2002,2002-09-29,4,23.159,SEA,,MIN,W 48-23,,0,,,,,0.0%,,,
21,2002,2002-10-14,5,23.174,SEA,,SFO,L 21-28,,,,,,,0.0%,,,
22,2002,2002-10-20,6,23.180,SEA,@,STL,L 20-37,,,,,,,0.0%,,,
23,2002,2002-10-27,7,23.187,SEA,@,DAL,W 17-14,,0,,,,,0.0%,,,
24,2002,2002-11-03,8,23.194,SEA,,WAS,L 3-14,,,,,,,0.0%,,,
25,2002,2002-11-10,9,23.201,SEA,@,ARI,W 27-6,,,,,,,0.0%,,,
26,2002,2002-11-17,10,23.208,SEA,,DEN,L 9-31,,,,,,,0.0%,,,
27,2002,2002-11-24,11,23.215,SEA,,KAN,W 39-32,,0,,,,,0.0%,,,
28,2002,2002-12-01,12,23.222,SEA,@,SFO,L 24-31,,0,,,,,0.0%,,,
29,2002,2002-12-08,13,23.229,SEA,,PHI,L 20-27,,,,,,,0.0%,,,
30,2002,2002-12-15,14,23.236,SEA,@,ATL,W 30-24,,0,,,,,0.0%,,,
31,2002,2002-12-22,15,23.243,SEA,,STL,W 30-10,,,,,,,0.0%,,,
32,2002,2002-12-29,16,23.250,SEA,@,SDG,W 31-28,,,,,,,0.0%,,,
