ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1991,1991-09-08,2,23.283,ATL,,MIN,L 19-20,0,0,,0
2,1991,1991-09-15,3,23.290,ATL,@,SDG,W 13-10,0,0,,0
3,1991,1991-09-22,4,23.297,ATL,,RAI,W 21-17,0,0,,0
4,1991,1991-09-29,5,23.304,ATL,,NOR,L 6-27,0,0,,0
5,1991,1991-10-13,6,23.318,ATL,@,SFO,W 39-34,0,0,,0
6,1991,1991-10-20,7,23.325,ATL,@,PHO,L 10-16,0,0,,0
7,1991,1991-10-27,8,23.332,ATL,,RAM,W 31-14,0,0,,0
8,1991,1991-11-03,9,23.339,ATL,,SFO,W 17-14,0,0,,0
9,1991,1991-11-17,11,23.353,ATL,,TAM,W 43-7,0,0,,0
10,1991,1991-11-24,12,23.360,ATL,@,NOR,W 23-20,0,0,,0
11,1991,1991-12-01,13,24.002,ATL,,GNB,W 35-31,1,19,19.00,0
12,1991,1991-12-08,14,24.009,ATL,@,RAM,W 31-14,1,8,8.00,0
13,1991,1991-12-15,15,24.016,ATL,,SEA,W 26-13,1,2,2.00,0
14,1991,1991-12-22,16,24.023,ATL,@,DAL,L 27-31,0,0,,0
15,1992,1992-09-06,1,24.282,NYJ,@,ATL,L 17-20,,,,
16,1992,1992-09-13,2,24.289,NYJ,@,PIT,L 10-27,,,,
17,1992,1992-09-20,3,24.296,NYJ,,SFO,L 14-31,,,,
18,1992,1992-09-27,4,24.303,NYJ,@,RAM,L 10-18,,,,
19,1992,1992-10-11,6,24.317,NYJ,@,IND,L 3-6,,,,
20,1992,1992-11-09,9,24.346,ATL,,SFO,L 3-41,,,,
21,1992,1992-11-15,10,24.352,ATL,,PHO,W 20-17,,,,
22,1992,1992-11-22,11,24.359,ATL,@,BUF,L 14-41,,,,
23,1992,1992-11-29,12,25.000,ATL,,NWE,W 34-0,,,,
24,1992,1992-12-03,13,25.004,ATL,@,NOR,L 14-22,,,,
25,1992,1992-12-13,14,25.014,ATL,@,TAM,W 35-7,,,,
26,1992,1992-12-21,15,25.022,ATL,,DAL,L 17-41,,,,
27,1992,1992-12-27,16,25.028,ATL,@,RAM,L 27-38,,,,
28,1993,1993-10-17,6,25.322,DAL,,SFO,W 26-17,,,,
29,1993,1993-10-31,7,25.336,DAL,@,PHI,W 23-10,,,,
30,1993,1993-11-07,8,25.343,DAL,,NYG,W 31-9,,,,
31,1993,1993-11-14,9,25.350,DAL,,PHO,W 20-15,,,,
32,1993,1993-12-26,15,26.027,DAL,,WAS,W 38-3,,,,
33,1993,1994-01-02,16,26.034,DAL,@,NYG,W 16-13,,,,
34,1994,1994-09-04,1,26.279,DAL,@,PIT,W 26-9,,,,
35,1994,1994-09-11,2,26.286,DAL,,HOU,W 20-17,,,,
36,1994,1994-10-02,4,26.307,DAL,@,WAS,W 34-7,,,,
37,1994,1994-10-23,7,26.328,DAL,@,ARI,W 28-21,,,,
38,1994,1994-10-30,8,26.335,DAL,@,CIN,W 23-20,,,,
39,1994,1994-11-07,9,26.343,DAL,,NYG,W 38-10,,,,
40,1994,1994-11-13,10,26.349,DAL,@,SFO,L 14-21,,,,
41,1994,1994-11-20,11,26.356,DAL,,WAS,W 31-7,,,,
42,1994,1994-11-24,12,26.360,DAL,,GNB,W 42-31,,,,
43,1994,1994-12-10,14,27.011,DAL,,CLE,L 14-19,,,,
44,1994,1994-12-19,15,27.020,DAL,@,NOR,W 24-16,,,,
45,1994,1994-12-24,16,27.025,DAL,@,NYG,L 10-15,,,,
