ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1970,1970-09-21,1,22.306,CLE,,NYJ,W 31-21,,,,,,,,,,,,,,,,,,
2,1970,1970-09-27,2,22.312,CLE,@,SFO,L 31-34,,,,,,,,,,,,,,,,,,
3,1970,1970-10-03,3,22.318,CLE,,PIT,W 15-7,,3,5,60.00,86,1,0,143.7,0,0,17.20,21.20,1,9,9.00,0,0,0
4,1970,1970-10-11,4,22.326,CLE,,CIN,W 30-27,,,,,,,,,,,,,,,,,,
5,1970,1970-10-18,5,22.333,CLE,,DET,L 24-41,,6,13,46.15,141,0,2,46.2,0,0,10.85,3.92,2,17,8.50,0,0,0
6,1970,1970-10-25,6,22.340,CLE,@,MIA,W 28-0,,3,3,100.00,23,0,0,98.6,0,0,7.67,7.67,0,0,,0,0,0
7,1970,1970-11-01,7,22.347,CLE,,SDG,L 10-27,,1,1,100.00,20,0,0,118.7,0,0,20.00,20.00,0,0,,0,0,0
8,1970,1970-11-08,8,22.354,CLE,@,OAK,L 20-23,,,,,,,,,,,,,,,,,,
9,1970,1970-11-15,9,22.361,CLE,@,CIN,L 10-14,*,11,25,44.00,170,0,1,50.4,0,0,6.80,5.00,4,57,14.25,0,0,0
10,1970,1970-11-22,10,23.003,CLE,,HOU,W 28-14,,,,,,,,,,,,,,,,,,
11,1970,1970-11-29,11,23.010,CLE,@,PIT,L 9-28,,4,10,40.00,72,0,0,65.4,0,0,7.20,7.20,2,8,4.00,0,0,0
12,1970,1970-12-07,12,23.018,CLE,@,HOU,W 21-10,,,,,,,,,,,,,,,,,,
13,1970,1970-12-12,13,23.023,CLE,,DAL,L 2-6,,,,,,,,,,,,,,,,,,
14,1970,1970-12-20,14,23.031,CLE,@,DEN,W 27-13,,1,3,33.33,17,0,2,13.9,0,0,5.67,-24.33,2,3,1.50,0,0,0
15,1971,1971-09-19,1,23.304,CLE,,HOU,W 31-0,,2,7,28.57,26,1,0,82.1,0,0,3.71,6.57,0,0,,0,0,0
16,1971,1971-09-26,2,23.311,CLE,@,BAL,W 14-13,,,,,,,,,,,,,,,,,,
17,1971,1971-10-04,3,23.319,CLE,,OAK,L 20-34,,,,,,,,,,,,,,,,,,
18,1971,1971-10-10,4,23.325,CLE,,PIT,W 27-17,,,,,,,,,,,,,,,,,,
19,1971,1971-10-17,5,23.332,CLE,@,CIN,W 27-24,,,,,,,,,,,,,,,,,,
20,1971,1971-10-24,6,23.339,CLE,,DEN,L 0-27,,1,8,12.50,12,0,2,0.0,0,0,1.50,-9.75,0,0,,0,0,0
21,1971,1971-10-31,7,23.346,CLE,,ATL,L 14-31,,,,,,,,,,,,,,,,,,
22,1971,1971-11-07,8,23.353,CLE,@,PIT,L 9-26,,0,3,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
23,1971,1971-11-14,9,23.360,CLE,@,KAN,L 7-13,*,9,22,40.91,117,0,2,20.5,0,0,5.32,1.23,0,0,,0,0,0
24,1971,1971-11-21,10,24.002,CLE,,NWE,W 27-7,,0,3,0.00,0,0,0,39.6,0,0,0.00,0.00,1,15,15.00,0,0,0
25,1971,1971-11-28,11,24.009,CLE,@,HOU,W 37-24,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
26,1971,1971-12-05,12,24.016,CLE,,CIN,W 31-27,,,,,,,,,,,,,,,,,,
27,1971,1971-12-12,13,24.023,CLE,@,NOR,W 21-17,,1,2,50.00,24,0,0,93.7,0,0,12.00,12.00,5,20,4.00,0,0,0
28,1971,1971-12-19,14,24.030,CLE,@,WAS,W 20-13,,,,,,,,,,,,,,,,,,
29,1972,1972-09-17,1,24.303,CLE,,GNB,L 10-26,,5,14,35.71,49,0,1,16.7,0,0,3.50,0.29,1,3,3.00,0,0,0
30,1972,1972-09-24,2,24.310,CLE,@,PHI,W 27-17,*,9,20,45.00,152,1,1,67.1,0,0,7.60,6.35,5,12,2.40,1,1,6
31,1972,1972-10-01,3,24.317,CLE,,CIN,W 27-6,*,12,24,50.00,198,1,0,92.0,0,0,8.25,9.08,1,-2,-2.00,0,0,0
32,1972,1972-10-08,4,24.324,CLE,,KAN,L 7-31,*,12,27,44.44,121,1,4,30.6,0,0,4.48,-1.44,3,24,8.00,0,0,0
33,1972,1972-10-15,5,24.331,CLE,,CHI,L 0-17,*,9,19,47.37,126,0,0,69.2,0,0,6.63,6.63,6,26,4.33,0,0,0
34,1972,1972-10-22,6,24.338,CLE,@,HOU,W 23-17,*,9,19,47.37,127,1,0,87.0,0,0,6.68,7.74,5,28,5.60,1,1,6
35,1972,1972-10-29,7,24.345,CLE,@,DEN,W 27-20,*,15,33,45.45,178,2,1,70.0,0,0,5.39,5.24,8,28,3.50,1,1,6
36,1972,1972-11-05,8,24.352,CLE,,HOU,W 20-0,*,9,20,45.00,152,0,0,71.2,0,0,7.60,7.60,6,16,2.67,0,0,0
37,1972,1972-11-13,9,24.360,CLE,@,SDG,W 21-17,*,13,21,61.90,186,1,1,86.6,0,0,8.86,7.67,4,17,4.25,1,1,6
38,1972,1972-11-19,10,25.000,CLE,,PIT,W 26-24,*,14,25,56.00,194,1,2,61.1,0,0,7.76,4.96,3,26,8.67,1,1,6
39,1972,1972-11-26,11,25.007,CLE,,BUF,W 27-10,*,11,22,50.00,145,1,2,48.5,0,0,6.59,3.41,2,1,0.50,0,0,0
40,1972,1972-12-03,12,25.014,CLE,@,PIT,L 0-30,*,9,20,45.00,59,0,1,31.2,0,0,2.95,0.70,7,29,4.14,0,0,0
41,1972,1972-12-09,13,25.020,CLE,@,CIN,W 27-24,*,10,24,41.67,151,2,1,73.4,0,0,6.29,6.08,4,10,2.50,0,0,0
42,1972,1972-12-17,14,25.028,CLE,@,NYJ,W 26-10,*,7,17,41.18,156,2,2,74.3,0,0,9.18,6.24,5,38,7.60,0,0,0
