ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1976,1976-09-12,1,22.120,BAL,@,NWE,W 27-13,,,,,,,,,,
2,1976,1976-09-19,2,22.127,BAL,,CIN,W 28-27,,,,,,,,,,
3,1976,1976-10-03,4,22.141,BAL,,TAM,W 42-17,1,11,11.00,0,0,0,,0,0,0
4,1976,1976-11-01,8,22.170,BAL,,HOU,W 38-14,,,,,,,,,,
5,1976,1976-11-07,9,22.176,BAL,@,SDG,W 37-21,,,,,,,,,,
6,1976,1976-11-22,11,22.191,BAL,@,MIA,W 17-16,,,,,,,,,,
7,1976,1976-11-28,12,22.197,BAL,,NYJ,W 33-16,,,,,,,,,,
8,1976,1976-12-04,13,22.203,BAL,@,STL,L 17-24,,,,,,,,,,
9,1976,1976-12-12,14,22.211,BAL,,BUF,W 58-20,,,,,,,,,,
10,1977,1977-09-25,2,23.133,BAL,@,NYJ,W 20-12,,,,,,,,,,
11,1977,1977-10-02,3,23.140,BAL,,BUF,W 17-14,1,15,15.00,0,0,0,,0,0,0
12,1977,1977-10-09,4,23.147,BAL,,MIA,W 45-28,,,,,,,,,,
13,1977,1977-10-30,7,23.168,BAL,,PIT,W 31-21,,,,,,,,,,
14,1977,1977-11-20,10,23.189,BAL,,NYJ,W 33-12,,,,,,,,,,
15,1978,1978-09-03,1,24.111,WAS,@,NWE,W 16-14,2,19,9.50,0,0,0,,0,0,0
16,1978,1978-09-10,2,24.118,WAS,,PHI,W 35-30,,,,,,,,,,
17,1978,1978-09-17,3,24.125,WAS,@,STL,W 28-10,,,,,,,,,,
18,1978,1978-09-24,4,24.132,WAS,,NYJ,W 23-3,3,39,13.00,0,0,0,,0,0,0
19,1978,1978-10-02,5,24.140,WAS,,DAL,W 9-5,6,88,14.67,0,0,0,,0,0,0
20,1978,1978-10-08,6,24.146,WAS,@,DET,W 21-19,,,,,,,,,,
21,1978,1978-10-15,7,24.153,WAS,@,PHI,L 10-17,1,49,49.00,0,0,0,,0,0,0
22,1978,1978-10-22,8,24.160,WAS,@,NYG,L 6-17,1,5,5.00,0,0,0,,0,0,0
23,1978,1978-10-29,9,24.167,WAS,,SFO,W 38-20,2,21,10.50,0,0,0,,0,0,0
24,1978,1978-11-06,10,24.175,WAS,@,BAL,L 17-21,1,31,31.00,1,0,0,,0,1,6
25,1978,1978-11-12,11,24.181,WAS,,NYG,W 16-13,1,10,10.00,0,0,0,,0,0,0
26,1978,1978-11-19,12,24.188,WAS,,STL,L 17-27,1,14,14.00,0,0,0,,0,0,0
27,1978,1978-11-23,13,24.192,WAS,@,DAL,L 10-37,3,64,21.33,0,0,0,,0,0,0
28,1978,1978-12-03,14,24.202,WAS,,MIA,L 0-16,1,10,10.00,0,0,0,,0,0,0
29,1978,1978-12-10,15,24.209,WAS,@,ATL,L 17-20,,,,,,,,,,
30,1978,1978-12-16,16,24.215,WAS,,CHI,L 10-14,1,0,0.00,0,0,0,,0,0,0
31,1979,1979-09-02,1,25.110,WAS,,HOU,L 27-29,2,51,25.50,0,0,0,,0,0,0
32,1979,1979-09-09,2,25.117,WAS,@,DET,W 27-24,3,54,18.00,1,0,0,,0,1,6
33,1979,1979-09-17,3,25.125,WAS,,NYG,W 27-0,4,42,10.50,0,0,0,,0,0,0
34,1979,1979-09-23,4,25.131,WAS,@,STL,W 17-7,,,,,,,,,,
35,1979,1979-09-30,5,25.138,WAS,@,ATL,W 16-7,,,,,,,,,,
36,1979,1979-10-14,7,25.152,WAS,@,CLE,W 13-9,,,,,,,,,,
37,1979,1979-10-21,8,25.159,WAS,,PHI,W 17-7,1,22,22.00,0,0,0,,0,0,0
38,1979,1979-10-28,9,25.166,WAS,,NOR,L 10-14,1,13,13.00,0,0,0,,0,0,0
39,1979,1979-11-04,10,25.173,WAS,@,PIT,L 7-38,1,35,35.00,0,0,0,,0,0,0
40,1979,1979-11-11,11,25.180,WAS,,STL,W 30-28,2,41,20.50,1,0,0,,0,1,6
41,1979,1979-11-18,12,25.187,WAS,,DAL,W 34-20,3,49,16.33,1,0,0,,0,1,6
42,1979,1979-11-25,13,25.194,WAS,@,NYG,L 6-14,2,22,11.00,0,0,0,,0,0,0
43,1979,1979-12-02,14,25.201,WAS,,GNB,W 38-21,1,20,20.00,1,0,0,,0,1,6
44,1979,1979-12-09,15,25.208,WAS,,CIN,W 28-14,,,,,,,,,,
45,1979,1979-12-16,16,25.215,WAS,@,DAL,L 34-35,2,19,9.50,0,0,0,,0,0,0
46,1980,1980-09-08,1,26.116,WAS,,DAL,L 3-17,2,18,9.00,0,0,0,,0,0,0
47,1980,1980-09-14,2,26.122,WAS,@,NYG,W 23-21,1,16,16.00,0,0,0,,0,0,0
48,1980,1980-09-21,3,26.129,WAS,@,OAK,L 21-24,2,11,5.50,1,0,0,,0,1,6
49,1980,1980-09-28,4,26.136,WAS,,SEA,L 0-14,4,50,12.50,0,0,0,,0,0,0
50,1980,1980-10-05,5,26.143,WAS,@,PHI,L 14-24,2,60,30.00,1,0,0,,0,1,6
51,1980,1980-10-13,6,26.151,WAS,@,DEN,L 17-20,,,,,,,,,,
52,1980,1980-10-19,7,26.157,WAS,,STL,W 23-0,2,42,21.00,1,0,0,,0,1,6
53,1980,1980-10-26,8,26.164,WAS,,NOR,W 22-14,3,57,19.00,1,0,0,,0,1,6
54,1980,1980-11-02,9,26.171,WAS,,MIN,L 14-39,,,,,,,,,,
55,1980,1980-11-09,10,26.178,WAS,@,CHI,L 21-35,1,16,16.00,1,0,0,,0,1,6
56,1980,1980-11-16,11,26.185,WAS,,PHI,L 0-24,1,10,10.00,0,0,0,,0,0,0
57,1980,1980-11-23,12,26.192,WAS,@,DAL,L 10-14,1,5,5.00,0,0,0,,0,0,0
58,1980,1980-11-30,13,26.199,WAS,@,ATL,L 6-10,1,8,8.00,0,0,0,,0,0,0
59,1980,1980-12-07,14,26.206,WAS,,SDG,W 40-17,1,7,7.00,0,0,0,,0,0,0
60,1980,1980-12-13,15,26.212,WAS,,NYG,W 16-13,,,,,,,,,,
61,1980,1980-12-21,16,26.220,WAS,@,STL,W 31-7,1,13,13.00,0,1,0,0.00,0,0,0
62,1981,1981-09-06,1,27.114,WAS,,DAL,L 10-26,0,0,,0,,,,,,
63,1981,1981-09-13,2,27.121,WAS,,NYG,L 7-17,3,80,26.67,1,0,0,,0,1,6
64,1981,1981-09-20,3,27.128,WAS,@,STL,L 30-40,7,106,15.14,2,0,0,,0,2,12
65,1981,1981-09-27,4,27.135,WAS,@,PHI,L 13-36,4,52,13.00,0,0,0,,0,0,0
66,1981,1981-10-04,5,27.142,WAS,,SFO,L 17-30,2,42,21.00,0,0,0,,0,0,0
67,1981,1981-10-11,6,27.149,WAS,@,CHI,W 24-7,0,0,,0,,,,,,
68,1981,1981-10-18,7,27.156,WAS,@,MIA,L 10-13,2,18,9.00,0,0,0,,0,0,0
69,1981,1981-10-25,8,27.163,WAS,,NWE,W 24-22,0,0,,0,,,,,,
70,1981,1981-11-01,9,27.170,WAS,,STL,W 42-21,1,12,12.00,0,0,0,,0,0,0
71,1981,1981-11-08,10,27.177,WAS,,DET,W 33-31,0,0,,0,,,,,,
72,1981,1981-11-15,11,27.184,WAS,@,NYG,W 30-27,2,18,9.00,1,0,0,,0,1,6
73,1981,1981-11-22,12,27.191,WAS,@,DAL,L 10-24,4,56,14.00,0,0,0,,0,0,0
74,1981,1981-11-29,13,27.198,WAS,@,BUF,L 14-21,0,0,,0,,,,,,
75,1981,1981-12-06,14,27.205,WAS,,PHI,W 15-13,2,25,12.50,0,0,0,,0,0,0
76,1981,1981-12-13,15,27.212,WAS,,BAL,W 38-14,0,0,,0,,,,,,
77,1981,1981-12-20,16,27.219,WAS,@,RAM,W 30-7,1,14,14.00,0,0,0,,0,0,0
78,1982,1982-09-12,1,28.120,STL,@,NOR,W 21-7,,,,,,,,,,
79,1982,1982-09-19,2,28.127,STL,,DAL,L 7-24,,,,,,,,,,
80,1982,1982-11-21,3,28.190,STL,,SFO,L 20-31,,,,,,,,,,
