ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
53,1976,1976-11-21,11,25.253,HOU,@,PIT,L 16-32,,,,,,,,
54,1976,1976-11-28,12,25.260,HOU,,ATL,W 20-14,0,0,,0,0.0,1,15,0
55,1976,1976-12-05,13,25.267,HOU,@,CLE,L 10-13,,,,,,,,
56,1976,1976-12-11,14,25.273,HOU,,PIT,L 0-21,0,0,,0,0.0,1,3,0
57,1977,1977-09-18,1,26.189,HOU,,NYJ,W 20-0,0,0,,0,0.0,1,6,0
58,1977,1977-09-25,2,26.196,HOU,@,GNB,W 16-10,0,0,,0,0.0,1,30,0
59,1977,1977-10-02,3,26.203,HOU,@,MIA,L 7-27,,,,,,,,
60,1977,1977-10-09,4,26.210,HOU,,PIT,W 27-10,,,,,,,,
61,1977,1977-10-16,5,26.217,HOU,,CLE,L 23-24,,,,,,,,
62,1977,1977-10-23,6,26.224,HOU,@,PIT,L 10-27,,,,,,,,
63,1977,1977-10-30,7,26.231,HOU,@,CIN,L 10-13,,,,,,,,
64,1977,1977-11-06,8,26.238,HOU,,CHI,W 47-0,,,,,,,,
65,1977,1977-11-13,9,26.245,HOU,@,OAK,L 29-34,,,,,,,,
66,1977,1977-11-20,10,26.252,HOU,@,SEA,W 22-10,,,,,,,,
67,1977,1977-11-27,11,26.259,HOU,,KAN,W 34-20,,,,,,,,
68,1977,1977-12-04,12,26.266,HOU,,DEN,L 14-24,,,,,,,,
69,1977,1977-12-11,13,26.273,HOU,@,CLE,W 19-15,,,,,,,,
70,1977,1977-12-18,14,26.280,HOU,,CIN,W 21-16,,,,,,,,
71,1978,1978-09-03,1,27.174,HOU,@,ATL,L 14-20,,,,,,,,
72,1978,1978-09-10,2,27.181,HOU,@,KAN,W 20-17,,,,,,,,
73,1978,1978-09-17,3,27.188,HOU,,SFO,W 20-19,,,,,,,,
74,1978,1978-09-24,4,27.195,HOU,,RAM,L 6-10,,,,,,,,
75,1978,1978-10-01,5,27.202,HOU,@,CLE,W 16-13,,,,,,,,
76,1978,1978-10-08,6,27.209,HOU,@,OAK,L 17-21,,,,,,,,
77,1978,1978-10-15,7,27.216,HOU,,BUF,W 17-10,,,,,,,,
78,1978,1978-10-23,8,27.224,HOU,@,PIT,W 24-17,,,,,,,,
79,1978,1978-10-29,9,27.230,HOU,@,CIN,L 13-28,,,,,,,,
80,1978,1978-11-05,10,27.237,HOU,,CLE,W 14-10,,,,,,,,
81,1978,1978-11-12,11,27.244,HOU,@,NWE,W 26-23,,,,,,,,
82,1978,1978-11-20,12,27.252,HOU,,MIA,W 35-30,,,,,,,,
83,1978,1978-11-26,13,27.258,HOU,,CIN,W 17-10,,,,,,,,
84,1978,1978-12-03,14,27.265,HOU,,PIT,L 3-13,,,,,,,,
85,1978,1978-12-10,15,27.272,HOU,@,NOR,W 17-12,,,,,,,,
86,1978,1978-12-17,16,27.279,HOU,,SDG,L 24-45,,,,,,,,
87,1979,1979-09-02,1,28.173,HOU,@,WAS,W 29-27,,,,,,,,
88,1979,1979-09-09,2,28.180,HOU,@,PIT,L 7-38,,,,,,,,
89,1979,1979-09-16,3,28.187,HOU,,KAN,W 20-6,,,,,,,,
90,1979,1979-09-23,4,28.194,HOU,@,CIN,W 30-27,0,0,,0,0.0,1,0,0
91,1979,1979-09-30,5,28.201,HOU,,CLE,W 31-10,,,,,,,,
92,1979,1979-10-07,6,28.208,HOU,,STL,L 17-24,,,,,,,,
93,1979,1979-10-14,7,28.215,HOU,@,BAL,W 28-16,,,,,,,,
94,1979,1979-10-21,8,28.222,HOU,@,SEA,L 14-34,,,,,,,,
95,1979,1979-10-28,9,28.229,HOU,,NYJ,W 27-24,,,,,,,,
96,1979,1979-11-05,10,28.237,HOU,@,MIA,W 9-6,0,0,,0,0.0,1,54,0
97,1979,1979-11-11,11,28.243,HOU,,OAK,W 31-17,,,,,,,,
98,1979,1979-11-18,12,28.250,HOU,,CIN,W 42-21,0,0,,0,0.0,1,24,0
99,1979,1979-11-22,13,28.254,HOU,@,DAL,W 30-24,,,,,,,,
100,1979,1979-12-02,14,28.264,HOU,@,CLE,L 7-14,,,,,,,,
101,1979,1979-12-10,15,28.272,HOU,,PIT,W 20-17,,,,,,,,
102,1979,1979-12-16,16,28.278,HOU,,PHI,L 20-26,,,,,,,,
103,1980,1980-09-07,1,29.178,HOU,@,PIT,L 17-31,,,,,,,,
104,1980,1980-09-15,2,29.186,HOU,@,CLE,W 16-7,,,,,,,,
105,1980,1980-09-21,3,29.192,HOU,,BAL,W 21-16,1,0,0.00,0,0.0,0,0,0
106,1980,1980-09-28,4,29.199,HOU,@,CIN,W 13-10,,,,,,,,
107,1980,1980-10-05,5,29.206,HOU,,SEA,L 7-26,,,,,,,,
108,1980,1980-10-12,6,29.213,HOU,@,KAN,L 20-21,,,,,,,,
109,1980,1980-10-19,7,29.220,HOU,,TAM,W 20-14,,,,,,,,
110,1980,1980-10-26,8,29.227,HOU,,CIN,W 23-3,,,,,,,,
111,1980,1980-11-02,9,29.234,HOU,@,DEN,W 20-16,,,,,,,,
112,1980,1980-11-10,10,29.242,HOU,,NWE,W 38-34,,,,,,,,
113,1980,1980-11-16,11,29.248,HOU,@,CHI,W 10-6,,,,,,,,
114,1980,1980-11-23,12,29.255,HOU,@,NYJ,L 28-31,,,,,,,,
115,1980,1980-11-30,13,29.262,HOU,,CLE,L 14-17,,,,,,,,
116,1980,1980-12-04,14,29.266,HOU,,PIT,W 6-0,,,,,,,,
117,1980,1980-12-14,15,29.276,HOU,@,GNB,W 22-3,,,,,,,,
118,1980,1980-12-21,16,29.283,HOU,,MIN,W 20-16,,,,,,,,
119,1981,1981-09-06,1,30.177,HOU,@,RAM,W 27-20,0,0,,0,0.0,1,17,0
120,1981,1981-09-13,2,30.184,HOU,@,CLE,W 9-3,,,,,,,,
121,1981,1981-09-20,3,30.191,HOU,,MIA,L 10-16,,,,,,,,
122,1981,1981-09-27,4,30.198,HOU,@,NYJ,L 17-33,,,,,,,,
123,1981,1981-10-04,5,30.205,HOU,,CIN,W 17-10,,,,,,,,
124,1981,1981-10-11,6,30.212,HOU,,SEA,W 35-17,0,0,,0,0.0,1,3,0
125,1981,1981-10-18,7,30.219,HOU,@,NWE,L 10-38,,,,,,,,
126,1981,1981-10-26,8,30.227,HOU,@,PIT,L 13-26,,,,,,,,
127,1981,1981-11-01,9,30.233,HOU,@,CIN,L 21-34,,,,,,,,
128,1981,1981-11-08,10,30.240,HOU,,OAK,W 17-16,,,,,,,,
129,1981,1981-11-15,11,30.247,HOU,@,KAN,L 10-23,,,,,,,,
130,1981,1981-11-22,12,30.254,HOU,,NOR,L 24-27,,,,,,,,
131,1981,1981-11-29,13,30.261,HOU,,ATL,L 27-31,,,,,,,,
132,1981,1981-12-03,14,30.265,HOU,,CLE,W 17-13,,,,,,,,
133,1981,1981-12-13,15,30.275,HOU,@,SFO,L 6-28,,,,,,,,
134,1981,1981-12-20,16,30.282,HOU,,PIT,W 21-20,,,,,,,,
135,1982,1982-11-21,3,31.253,HOU,,PIT,L 10-24,0,0,,0,0.0,1,8,0
136,1982,1982-11-28,4,31.260,HOU,@,NWE,L 21-29,,,,,,,,
137,1982,1982-12-05,5,31.267,HOU,@,NYG,L 14-17,,,,,,,,
138,1982,1982-12-13,6,31.275,HOU,,DAL,L 7-37,,,,,,,,
139,1982,1982-12-19,7,31.281,HOU,@,PHI,L 14-35,0,0,,0,1.0,0,0,0
140,1982,1982-12-26,8,31.288,HOU,,CLE,L 14-20,0,0,,0,2.0,0,0,0
141,1982,1983-01-02,9,31.295,HOU,,CIN,L 27-35,,,,,,,,
142,1983,1983-09-04,1,32.175,HOU,,GNB,L 38-41,,,,,,,,
143,1983,1983-09-11,2,32.182,HOU,@,RAI,L 6-20,,,,,,,,
144,1983,1983-09-18,3,32.189,HOU,,PIT,L 28-40,,,,,,,,
145,1983,1983-09-25,4,32.196,HOU,@,BUF,L 13-30,,,,,,,,
146,1983,1983-10-02,5,32.203,HOU,@,PIT,L 10-17,,,,,,,,
147,1983,1983-10-09,6,32.210,HOU,,DEN,L 14-26,,,,,,,,
148,1983,1983-10-16,7,32.217,HOU,@,MIN,L 14-34,,,,,,,,
149,1983,1983-10-23,8,32.224,HOU,,KAN,L 10-13,,,,,,,,
150,1983,1983-10-30,9,32.231,HOU,@,CLE,L 19-25,0,0,,0,0.0,1,4,0
151,1983,1983-11-06,10,32.238,HOU,,CIN,L 14-55,,,,,,,,
152,1983,1983-11-13,11,32.245,HOU,,DET,W 27-17,,,,,,,,
153,1983,1983-11-20,12,32.252,HOU,@,CIN,L 10-38,,,,,,,,
154,1983,1983-11-27,13,32.259,HOU,@,TAM,L 24-33,,,,,,,,
155,1983,1983-12-04,14,32.266,HOU,,MIA,L 17-24,,,,,,,,
156,1983,1983-12-11,15,32.273,HOU,,CLE,W 34-27,,,,,,,,
157,1983,1983-12-18,16,32.280,HOU,@,BAL,L 10-20,,,,,,,,
158,1984,1984-09-02,1,33.173,HOU,,RAI,L 14-24,,,,,,,,
159,1984,1984-09-09,2,33.180,HOU,,IND,L 21-35,,,,,,,,
160,1984,1984-09-16,3,33.187,HOU,@,SDG,L 14-31,,,,,,,,
161,1984,1984-09-23,4,33.194,HOU,@,ATL,L 10-42,,,,,,,,
162,1984,1984-09-30,5,33.201,HOU,,NOR,L 10-27,,,,,,,,
163,1984,1984-10-07,6,33.208,HOU,@,CIN,L 3-13,,,,,,,,
164,1984,1984-10-14,7,33.215,HOU,@,MIA,L 10-28,,,,,,,,
165,1984,1984-10-21,8,33.222,HOU,,SFO,L 21-34,,,,,,,,
166,1984,1984-10-28,9,33.229,HOU,,CIN,L 13-31,,,,,,,,
167,1984,1984-11-04,10,33.236,HOU,@,PIT,L 7-35,,,,,,,,
168,1984,1984-11-11,11,33.243,HOU,@,KAN,W 17-16,0,0,,0,2.0,0,0,0
169,1984,1984-11-18,12,33.250,HOU,,NYJ,W 31-20,,,,,,,,
170,1984,1984-11-25,13,33.257,HOU,@,CLE,L 10-27,,,,,,,,
171,1984,1984-12-02,14,33.264,HOU,,PIT,W 23-20,,,,,,,,
172,1984,1984-12-09,15,33.271,HOU,@,RAM,L 16-27,,,,,,,,
173,1984,1984-12-16,16,33.278,HOU,,CLE,L 20-27,,,,,,,,
