ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1994,1994-09-25,4,23.006,HOU,,CIN,W 20-13
2,1994,1994-10-03,5,23.014,HOU,@,PIT,L 14-30
3,1994,1994-10-13,6,23.024,HOU,,CLE,L 8-11
4,1994,1994-10-24,7,23.035,HOU,@,PHI,L 6-21
5,1994,1994-10-30,8,23.041,HOU,@,RAI,L 14-17
6,1994,1994-11-06,9,23.048,HOU,,PIT,L 9-12
7,1994,1994-11-13,10,23.055,HOU,@,CIN,L 31-34
8,1994,1994-11-21,11,23.063,HOU,,NYG,L 10-13
9,1994,1994-11-27,12,23.069,HOU,@,CLE,L 10-34
10,1994,1994-12-04,13,23.076,HOU,,ARI,L 12-30
11,1994,1994-12-18,15,23.090,HOU,@,KAN,L 9-31
12,1994,1994-12-24,16,23.096,HOU,,NYJ,W 24-10
