ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1984,1984-09-02,1,23.029,MIN,,SDG,L 13-42,2,14,7.00,0,1,7,7.00,0,0,0,,0,0,0,,0,,,,3,66,22.00,0,0,0
2,1984,1984-09-09,2,23.036,MIN,@,PHI,L 17-19,20,105,5.25,1,2,2,1.00,0,1,1,100.00,20,1,0,158.3,0,0,20.00,40.00,0,0,,0,1,6
3,1984,1984-09-16,3,23.043,MIN,,ATL,W 27-20,17,79,4.65,0,1,0,0.00,0,1,2,50.00,43,1,0,135.4,0,0,21.50,31.50,3,81,27.00,0,0,0
4,1984,1984-09-23,4,23.050,MIN,@,DET,W 29-28,19,120,6.32,0,1,-6,-6.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,3,59,19.67,0,0,0
5,1984,1984-09-30,5,23.057,MIN,,SEA,L 12-20,21,69,3.29,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
6,1984,1984-10-07,6,23.064,MIN,@,TAM,L 31-35,18,78,4.33,1,0,0,,0,0,0,,0,0,0,,0,,,,3,48,16.00,0,1,6
7,1984,1984-10-14,7,23.071,MIN,@,RAI,L 20-23,15,53,3.53,0,1,0,0.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
8,1984,1984-10-21,8,23.078,MIN,,DET,L 14-16,6,16,2.67,0,0,0,,0,0,0,,0,0,0,,0,,,,3,64,21.33,0,0,0
9,1984,1984-10-28,9,23.085,MIN,@,CHI,L 7-16,5,19,3.80,0,0,0,,0,0,0,,0,0,0,,0,,,,1,31,31.00,0,0,0
10,1984,1984-11-04,10,23.092,MIN,,TAM,W 27-24,13,52,4.00,0,1,5,5.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
11,1984,1984-11-11,11,23.099,MIN,@,GNB,L 17-45,12,26,2.17,0,1,28,28.00,1,0,0,,0,0,0,,0,,,,3,44,14.67,0,1,6
12,1984,1984-11-18,12,23.106,MIN,@,DEN,L 21-42,7,11,1.57,0,2,15,7.50,0,1,2,50.00,32,0,0,95.8,1,1,16.00,16.00,3,74,24.67,0,0,0
13,1984,1984-11-25,13,23.113,MIN,,CHI,L 3-34,10,39,3.90,0,2,13,6.50,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
14,1984,1984-11-29,14,23.117,MIN,,WAS,L 17-31,13,45,3.46,0,1,16,16.00,0,0,0,,0,0,0,,0,,,,1,27,27.00,0,0,0
15,1984,1984-12-08,15,23.126,MIN,@,SFO,L 7-51,12,33,2.75,0,2,7,3.50,0,0,0,,0,0,0,,0,,,,4,96,24.00,0,0,0
16,1984,1984-12-16,16,23.134,MIN,,GNB,L 14-38,11,14,1.27,0,2,15,7.50,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,3,49,16.33,0,0,0
17,1985,1985-09-08,1,24.035,MIN,,SFO,W 28-21,8,23,2.88,1,2,46,23.00,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
18,1985,1985-09-15,2,24.042,MIN,@,TAM,W 31-16,5,15,3.00,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
19,1985,1985-09-19,3,24.046,MIN,,CHI,L 24-33,7,10,1.43,0,2,14,7.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
20,1985,1985-10-20,7,24.077,MIN,,SDG,W 21-17,4,10,2.50,0,4,21,5.25,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
21,1985,1985-10-27,8,24.084,MIN,@,CHI,L 9-27,4,8,2.00,0,3,21,7.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
22,1985,1985-11-03,9,24.091,MIN,,DET,W 16-13,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
23,1985,1985-11-17,11,24.105,MIN,@,DET,L 21-41,3,15,5.00,1,2,16,8.00,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
24,1985,1985-11-24,12,24.112,MIN,,NOR,L 23-30,3,0,0.00,0,1,54,54.00,1,0,0,,0,0,0,,,,,,0,0,,0,1,6
25,1985,1985-12-01,13,24.119,MIN,@,PHI,W 28-23,2,7,3.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
26,1985,1985-12-08,14,24.126,MIN,,TAM,W 26-7,3,6,2.00,0,2,3,1.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
27,1985,1985-12-15,15,24.133,MIN,@,ATL,L 13-14,1,0,0.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
28,1985,1985-12-22,16,24.140,MIN,,PHI,L 35-37,9,25,2.78,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
29,1986,1986-09-07,1,25.034,MIN,,DET,L 10-13,2,2,1.00,0,2,22,11.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
30,1986,1986-09-14,2,25.041,MIN,@,TAM,W 23-10,8,26,3.25,0,1,10,10.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
