ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
14,1979,1979-12-09,15,21.211,CIN,@,WAS,L 14-28,,,,,,,,,,,,,,,,,,,,,,,,,
15,1979,1979-12-16,16,21.218,CIN,,CLE,W 16-12,0,0,,0,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
16,1980,1980-09-07,1,22.118,CIN,,TAM,L 12-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,19,19.00,0,0,0
17,1980,1980-09-14,2,22.125,CIN,@,MIA,L 16-17,,,,,,,,,,,,,,,,,,,,,,,,,
18,1980,1980-09-21,3,22.132,CIN,,PIT,W 30-28,,,,,,,,,,,,,,,,,,,,,,,,,
19,1980,1980-09-28,4,22.139,CIN,,HOU,L 10-13,1,22,22.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
20,1980,1980-10-05,5,22.146,CIN,@,GNB,L 9-14,1,24,24.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
21,1980,1980-10-12,6,22.153,CIN,@,PIT,W 17-16,,,,,,,,,,,,,,,,,,,,,,,,,
22,1980,1980-10-19,7,22.160,CIN,,MIN,W 14-0,,,,,,,,,,,,,,,,,,,,,,,,,
23,1980,1980-10-26,8,22.167,CIN,@,HOU,L 3-23,,,,,,,,,,,,,,,,,,,,,,,,,
24,1980,1980-11-02,9,22.174,CIN,,SDG,L 14-31,,,,,,,,,,,,,,,,,,,,,,,,,
25,1980,1980-11-09,10,22.181,CIN,@,OAK,L 17-28,,,,,,,,,,,,,,,,,,,,,,,,,
26,1980,1980-11-16,11,22.188,CIN,,BUF,L 0-14,1,29,29.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
27,1980,1980-11-23,12,22.195,CIN,@,CLE,L 7-31,3,36,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
28,1980,1980-11-30,13,22.202,CIN,@,KAN,W 20-6,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
29,1980,1980-12-07,14,22.209,CIN,,BAL,W 34-33,2,23,11.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
30,1980,1980-12-14,15,22.216,CIN,@,CHI,W 17-14,5,70,14.00,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
31,1980,1980-12-21,16,22.223,CIN,,CLE,L 24-27,3,54,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
32,1981,1981-09-06,1,23.117,CIN,,SEA,W 27-21,3,32,10.67,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
33,1981,1981-09-13,2,23.124,CIN,@,NYJ,W 31-30,1,7,7.00,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
34,1981,1981-09-20,3,23.131,CIN,,CLE,L 17-20,2,25,12.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
35,1981,1981-09-27,4,23.138,CIN,,BUF,W 27-24,4,75,18.75,2,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,2,12
36,1981,1981-10-04,5,23.145,CIN,@,HOU,L 10-17,3,35,11.67,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
37,1981,1981-10-11,6,23.152,CIN,@,BAL,W 41-19,4,41,10.25,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
38,1981,1981-10-18,7,23.159,CIN,,PIT,W 34-7,3,58,19.33,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
39,1981,1981-10-25,8,23.166,CIN,@,NOR,L 7-17,3,39,13.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
40,1981,1981-11-01,9,23.173,CIN,,HOU,W 34-21,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,
41,1981,1981-11-08,10,23.180,CIN,@,SDG,W 40-17,3,41,13.67,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
42,1981,1981-11-15,11,23.187,CIN,,RAM,W 24-10,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,
43,1981,1981-11-22,12,23.194,CIN,,DEN,W 38-21,3,63,21.00,0,1,21,21.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
44,1981,1981-11-29,13,23.201,CIN,@,CLE,W 41-21,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
45,1981,1981-12-06,14,23.208,CIN,,SFO,L 3-21,4,57,14.25,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
46,1981,1981-12-13,15,23.215,CIN,@,PIT,W 17-10,1,22,22.00,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
47,1981,1981-12-20,16,23.222,CIN,@,ATL,W 30-28,2,22,11.00,0,0,0,,0,1,1,100.00,13,0,0,118.7,0,0,13.00,13.00,0,0,,0,0,0
48,1982,1982-09-12,1,24.123,CIN,,HOU,W 27-6,,,,,,,,,,,,,,,,,,,,,,,,,
49,1982,1982-09-19,2,24.130,CIN,@,PIT,L 20-26,1,24,24.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
50,1982,1982-11-21,3,24.193,CIN,@,PHI,W 18-14,4,33,8.25,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
51,1982,1982-11-28,4,24.200,CIN,,RAI,W 31-17,3,78,26.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,1
52,1982,1982-12-05,5,24.207,CIN,@,BAL,W 20-17,1,24,24.00,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
53,1982,1982-12-12,6,24.214,CIN,,CLE,W 23-10,,,,,,,,,,,,,,,,,,,,,,,,,
54,1982,1982-12-20,7,24.222,CIN,@,SDG,L 34-50,3,23,7.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
55,1982,1982-12-26,8,24.228,CIN,,SEA,W 24-10,2,19,9.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
56,1982,1983-01-02,9,24.235,CIN,@,HOU,W 35-27,2,29,14.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
57,1983,1983-09-04,1,25.115,CIN,,RAI,L 10-20,2,11,5.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
58,1983,1983-09-11,2,25.122,CIN,,BUF,L 6-10,3,40,13.33,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
59,1983,1983-09-15,3,25.126,CIN,@,CLE,L 7-17,3,33,11.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
60,1983,1983-09-25,4,25.136,CIN,@,TAM,W 23-17,1,18,18.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
61,1983,1983-10-02,5,25.143,CIN,,BAL,L 31-34,2,21,10.50,0,1,2,2.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
62,1983,1983-10-10,6,25.151,CIN,,PIT,L 14-24,1,17,17.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
63,1983,1983-10-16,7,25.157,CIN,@,DEN,L 17-24,2,27,13.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
64,1983,1983-10-23,8,25.164,CIN,,CLE,W 28-21,2,14,7.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
65,1983,1983-10-30,9,25.171,CIN,,GNB,W 34-14,4,43,10.75,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
66,1983,1983-11-06,10,25.178,CIN,@,HOU,W 55-14,3,45,15.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
67,1983,1983-11-13,11,25.185,CIN,@,KAN,L 15-20,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
68,1983,1983-11-20,12,25.192,CIN,,HOU,W 38-10,1,26,26.00,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
69,1983,1983-11-28,13,25.200,CIN,@,MIA,L 14-38,3,30,10.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
70,1983,1983-12-04,14,25.206,CIN,@,PIT,W 23-10,2,63,31.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
71,1983,1983-12-11,15,25.213,CIN,,DET,W 17-9,3,48,16.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
72,1983,1983-12-17,16,25.219,CIN,@,MIN,L 14-20,9,109,12.11,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
73,1984,1984-09-02,1,26.113,CIN,@,DEN,L 17-20,0,0,,0,,,,,,,,,,,,,,,,,,,,,
74,1984,1984-09-09,2,26.120,CIN,,KAN,L 22-27,4,54,13.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
75,1984,1984-09-16,3,26.127,CIN,@,NYJ,L 23-43,0,0,,0,,,,,,,,,,,,,,,,,,,,,
76,1984,1984-09-23,4,26.134,CIN,,RAM,L 14-24,0,0,,0,,,,,,,,,,,,,,,,,,,,,
77,1984,1984-10-01,5,26.142,CIN,@,PIT,L 17-38,1,10,10.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
78,1984,1984-10-07,6,26.148,CIN,,HOU,W 13-3,0,0,,0,,,,,,,,,,,,,,,,,,,,,
79,1984,1984-10-14,7,26.155,CIN,@,NWE,L 14-20,0,0,,0,,,,,,,,,,,,,,,,,,,,,
80,1984,1984-10-21,8,26.162,CIN,,CLE,W 12-9,0,0,,0,,,,,,,,,,,,,,,,,,,,,
81,1984,1984-10-28,9,26.169,CIN,@,HOU,W 31-13,0,0,,0,,,,,,,,,,,,,,,,,,,,,
82,1984,1984-11-04,10,26.176,CIN,@,SFO,L 17-23,0,0,,0,,,,,,,,,,,,,,,,,,,,,
83,1984,1984-11-11,11,26.183,CIN,,PIT,W 22-20,0,0,,0,,,,,,,,,,,,,,,,,,,,,
84,1984,1984-11-18,12,26.190,CIN,,SEA,L 6-26,0,0,,0,,,,,,,,,,,,,,,,,,,,,
85,1984,1984-11-25,13,26.197,CIN,,ATL,W 35-14,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
86,1984,1984-12-02,14,26.204,CIN,@,CLE,W 20-17,6,85,14.17,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
87,1984,1984-12-09,15,26.211,CIN,@,NOR,W 24-21,3,31,10.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
88,1984,1984-12-16,16,26.218,CIN,,BUF,W 52-21,5,49,9.80,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
89,1985,1985-09-08,1,27.119,CIN,,SEA,L 24-28,,,,,,,,,,,,,,,,0,,,,,,,,,
90,1985,1985-09-15,2,27.126,CIN,@,STL,L 27-41,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
91,1985,1985-09-22,3,27.133,CIN,,SDG,L 41-44,,,,,,,,,,,,,,,,0,,,,,,,,,
92,1985,1985-09-30,4,27.141,CIN,@,PIT,W 37-24,,,,,,,,,,,,,,,,0,,,,,,,,,
93,1985,1985-10-06,5,27.147,CIN,,NYJ,L 20-29,,,,,,,,,,,,,,,,0,,,,,,,,,
94,1985,1985-10-13,6,27.154,CIN,,NYG,W 35-30,,,,,,,,,,,,,,,,0,,,,,,,,,
95,1985,1985-10-20,7,27.161,CIN,@,HOU,L 27-44,3,40,13.33,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,1
96,1985,1985-10-27,8,27.168,CIN,,PIT,W 26-21,,,,,,,,,,,,,,,,0,,,,,,,,,
97,1985,1985-11-03,9,27.175,CIN,@,BUF,W 23-17,0,0,,0,0,0,,0,1,1,100.00,1,0,0,79.2,0,0,1.00,1.00,0,0,,0,0,0
98,1985,1985-11-10,10,27.182,CIN,,CLE,W 27-10,,,,,,,,,,,,,,,,0,,,,,,,,,
99,1985,1985-11-17,11,27.189,CIN,@,RAI,L 6-13,1,19,19.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
100,1985,1985-11-24,12,27.196,CIN,@,CLE,L 6-24,,,,,,,,,,,,,,,,0,,,,,,,,,
101,1985,1985-12-01,13,27.203,CIN,,HOU,W 45-27,,,,,,,,,,,,,,,,0,,,,,,,,,
102,1985,1985-12-08,14,27.210,CIN,,DAL,W 50-24,1,29,29.00,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
103,1985,1985-12-15,15,27.217,CIN,@,WAS,L 24-27,4,82,20.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
104,1985,1985-12-22,16,27.224,CIN,@,NWE,L 23-34,,,,,,,,,,,,,,,,0,,,,,,,,,
105,1986,1986-10-19,7,28.160,CIN,,HOU,W 31-28,0,0,,0,,,,,0,0,,0,0,0,,0,,,,,,,,,
106,1986,1986-10-26,8,28.167,CIN,@,PIT,L 9-30,2,44,22.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
107,1986,1986-11-02,9,28.174,CIN,@,DET,W 24-17,0,0,,0,,,,,0,0,,0,0,0,,0,,,,,,,,,
108,1986,1986-11-09,10,28.181,CIN,@,HOU,L 28-32,0,0,,0,,,,,0,0,,0,0,0,,0,,,,,,,,,
109,1986,1986-11-16,11,28.188,CIN,,SEA,W 34-7,0,0,,0,,,,,0,0,,0,0,0,,0,,,,,,,,,
110,1986,1986-11-23,12,28.195,CIN,,MIN,W 24-20,1,23,23.00,0,0,0,,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0
111,1986,1986-11-30,13,28.202,CIN,@,DEN,L 28-34,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
112,1986,1986-12-07,14,28.209,CIN,@,NWE,W 31-7,0,0,,0,,,,,0,0,,0,0,0,,0,,,,,,,,,
113,1986,1986-12-14,15,28.216,CIN,,CLE,L 3-34,1,17,17.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
114,1986,1986-12-21,16,28.223,CIN,,NYJ,W 52-21,0,0,,0,,,,,0,0,,0,0,0,,0,,,,,,,,,
