ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2003,2003-09-07,1,22.167,IND,@,CLE,W 9-6,*,,,,,,
2,2003,2003-09-14,2,22.174,IND,,TEN,W 33-7,*,,,,,,
3,2003,2003-09-21,3,22.181,IND,,JAX,W 23-13,*,,,,,,
4,2003,2003-09-28,4,22.188,IND,@,NOR,W 55-21,*,,,,,,
5,2003,2003-10-06,5,22.196,IND,@,TAM,W 38-35,*,0.0,,,1,15,0
6,2003,2003-10-12,6,22.202,IND,,CAR,L 20-23,*,,,,,,
7,2003,2003-10-26,7,22.216,IND,,HOU,W 30-21,*,,,,,,
8,2003,2003-11-02,8,22.223,IND,@,MIA,W 23-17,*,,,,,,
9,2003,2003-11-09,9,22.230,IND,@,JAX,L 23-28,*,,,,,,
10,2003,2003-11-16,10,22.237,IND,,NYJ,W 38-31,*,,,,,,
11,2003,2003-11-23,11,22.244,IND,@,BUF,W 17-14,*,,,,,,
12,2003,2003-11-30,12,22.251,IND,,NWE,L 34-38,*,,,,,,
13,2003,2003-12-07,13,22.258,IND,@,TEN,W 29-27,*,,,,,,
14,2003,2003-12-14,14,22.265,IND,,ATL,W 38-7,*,,,,,,
15,2003,2003-12-21,15,22.272,IND,,DEN,L 17-31,*,,,,,,
16,2004,2004-09-09,1,23.169,IND,@,NWE,L 24-27,*,,,,,,
17,2004,2004-10-24,6,23.214,IND,,JAX,L 24-27,*,,,,,,
18,2004,2004-10-31,7,23.221,IND,@,KAN,L 35-45,*,1.0,,,0,0,0
19,2004,2004-11-21,10,23.242,IND,@,CHI,W 41-10,,0.0,,,1,0,0
20,2004,2004-11-25,11,23.246,IND,@,DET,W 41-9,*,,,,,,
21,2004,2004-12-05,12,23.256,IND,,TEN,W 51-24,*,,,,,,
22,2004,2004-12-12,13,23.263,IND,@,HOU,W 23-14,*,,,,,,
23,2004,2004-12-19,14,23.270,IND,,BAL,W 20-10,*,0.0,,,1,32,0
24,2004,2004-12-26,15,23.277,IND,,SDG,W 34-31,*,,,,,,
25,2004,2005-01-02,16,23.284,IND,@,DEN,L 14-33,*,,,,,,
26,2005,2005-09-18,2,24.178,IND,,JAX,W 10-3,*,,,,,,
27,2005,2005-09-25,3,24.185,IND,,CLE,W 13-6,*,,,,,,
28,2005,2005-10-02,4,24.192,IND,@,TEN,W 31-10,*,,,,,,
29,2005,2005-10-09,5,24.199,IND,@,SFO,W 28-3,*,0.0,,,1,0,0
30,2005,2005-10-17,6,24.207,IND,,STL,W 45-28,*,,,,,,
31,2005,2005-10-23,7,24.213,IND,@,HOU,W 38-20,*,,,,,,
32,2005,2005-11-07,8,24.228,IND,@,NWE,W 40-21,*,,,,,,
33,2005,2005-11-13,9,24.234,IND,,HOU,W 31-17,,,,,,,
34,2005,2005-11-20,10,24.241,IND,@,CIN,W 45-37,*,,,,,,
35,2005,2005-11-28,11,24.249,IND,,PIT,W 26-7,*,0.0,,,1,8,0
36,2005,2005-12-04,12,24.255,IND,,TEN,W 35-3,*,,,,,,
37,2005,2005-12-11,13,24.262,IND,@,JAX,W 26-18,*,,,,,,
38,2005,2005-12-18,14,24.269,IND,,SDG,L 17-26,*,,,,,,
39,2005,2005-12-24,15,24.275,IND,@,SEA,L 13-28,*,,,,,,
40,2005,2006-01-01,16,24.283,IND,,ARI,W 17-13,*,,,,,,
41,2006,2006-09-10,1,25.170,IND,@,NYG,W 26-21,,,,,,,
42,2006,2006-09-17,2,25.177,IND,,HOU,W 43-24,,,,,,,
43,2006,2006-09-24,3,25.184,IND,,JAX,W 21-14,*,0.0,,,1,16,0
44,2006,2006-10-01,4,25.191,IND,@,NYJ,W 31-28,*,,,,,,
45,2006,2006-10-08,5,25.198,IND,,TEN,W 14-13,*,0.0,,,1,31,0
46,2006,2006-10-22,6,25.212,IND,,WAS,W 36-22,*,,,,,,
47,2007,2007-09-23,3,26.183,MIN,@,KAN,L 10-13,,,,,,,
48,2007,2007-09-30,4,26.190,MIN,,GNB,L 16-23,,,,,,,
49,2007,2007-10-14,5,26.204,MIN,@,CHI,W 34-31,,,,,,,
50,2007,2007-10-21,6,26.211,MIN,@,DAL,L 14-24,,,,,,,
51,2007,2007-10-28,7,26.218,MIN,,PHI,L 16-23,,,,,,,
52,2007,2007-11-18,10,26.239,MIN,,OAK,W 29-22,,,,,,,
53,2007,2007-12-02,12,26.253,MIN,,DET,W 42-10,*,,,,,,
54,2007,2007-12-17,14,26.268,MIN,,CHI,W 20-13,,,,,,,
55,2008,2008-12-14,14,27.265,CIN,,WAS,W 20-13,,,,,,,
56,2008,2008-12-21,15,27.272,CIN,@,CLE,W 14-0,,,,,,,
57,2008,2008-12-28,16,27.279,CIN,,KAN,W 16-6,,0.0,1,0,0,0,0
