ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1972,1972-09-17,1,23.289,NYG,@,DET,L 16-30,,,,,,,
2,1972,1972-09-24,2,23.296,NYG,,DAL,L 14-23,,,,,,,
3,1972,1972-10-02,3,23.304,NYG,@,PHI,W 27-12,,,,,,,
4,1972,1972-10-08,4,23.310,NYG,,NOR,W 45-21,,,,,,,
5,1972,1972-10-15,5,23.317,NYG,@,SFO,W 23-17,,,,,,,
6,1972,1972-10-22,6,23.324,NYG,,STL,W 27-21,,,,,,,
7,1972,1972-10-29,7,23.331,NYG,,WAS,L 16-23,,,,,,,
8,1972,1972-11-05,8,23.338,NYG,,DEN,W 29-17,,,,,,,
9,1972,1972-11-12,9,23.345,NYG,@,WAS,L 13-27,,,,,,,
10,1972,1972-11-19,10,23.352,NYG,@,STL,W 13-7,,,,,,,
11,1972,1972-11-26,11,23.359,NYG,,PHI,W 62-10,,,,,,,
12,1972,1972-12-03,12,24.000,NYG,@,CIN,L 10-13,,,,,,,
13,1972,1972-12-10,13,24.007,NYG,,MIA,L 13-23,1,0,0.00,0,0,0,0
14,1972,1972-12-17,14,24.014,NYG,@,DAL,W 23-3,,,,,,,
15,1973,1973-09-16,1,24.287,NYG,,HOU,W 34-14,,,,,,,
16,1973,1973-09-23,2,24.294,NYG,,PHI,T 23-23,,,,,,,
17,1973,1973-09-30,3,24.301,NYG,@,CLE,L 10-12,,,,,,,
18,1973,1973-10-07,4,24.308,NYG,,GNB,L 14-16,,,,,,,
19,1973,1973-10-14,5,24.315,NYG,,WAS,L 3-21,,,,,,,
20,1973,1973-10-21,6,24.322,NYG,@,DAL,L 28-45,,,,,,,
21,1973,1973-10-28,7,24.329,NYG,@,STL,L 27-35,,,,,,,
22,1973,1973-11-04,8,24.336,NYG,@,OAK,L 0-42,,,,,,,
23,1974,1974-09-15,1,25.286,NYG,,WAS,L 10-13,,,,,,,
24,1974,1974-09-22,2,25.293,NYG,,NWE,L 20-28,,,,,,,
25,1974,1974-09-29,3,25.300,NYG,@,DAL,W 14-6,,,,,,,
26,1974,1974-10-06,4,25.307,NYG,,ATL,L 7-14,,,,,,,
27,1974,1974-10-13,5,25.314,NYG,@,PHI,L 7-35,,,,,,,
28,1974,1974-10-20,6,25.321,NYG,@,WAS,L 3-24,,,,,,,
29,1974,1974-10-27,7,25.328,NYG,,DAL,L 7-21,,,,,,,
30,1974,1974-11-03,8,25.335,NYG,@,KAN,W 33-27,,,,,,,
31,1974,1974-11-10,9,25.342,NYG,,NYJ,L 20-26,,,,,,,
32,1974,1974-11-24,11,25.356,NYG,,STL,L 21-23,,,,,,,
33,1974,1974-12-01,12,25.363,NYG,@,CHI,L 13-16,,,,,,,
34,1974,1974-12-08,13,26.005,NYG,,PHI,L 7-20,,,,,,,
35,1974,1974-12-15,14,26.012,NYG,@,STL,L 14-26,,,,,,,
36,1975,1975-09-21,1,26.292,NYG,@,PHI,W 23-14,,,,,,,
37,1975,1975-09-28,2,26.299,NYG,@,WAS,L 13-49,,,,,,,
38,1975,1975-10-05,3,26.306,NYG,@,STL,L 14-26,,,,,,,
39,1975,1975-10-12,4,26.313,NYG,,DAL,L 7-13,,,,,,,
40,1975,1975-10-20,5,26.321,NYG,@,BUF,W 17-14,,,,,,,
41,1975,1975-10-25,6,26.326,NYG,,STL,L 13-20,,,,,,,
42,1975,1975-11-09,8,26.341,NYG,,WAS,L 13-21,,,,,,,
43,1975,1975-11-16,9,26.348,NYG,,PHI,L 10-13,,,,,,,
44,1975,1975-11-30,11,26.362,NYG,@,DAL,L 3-14,,,,,,,
45,1976,1976-09-12,1,27.284,NYG,@,WAS,L 17-19,,,,,,,
46,1976,1976-09-19,2,27.291,NYG,@,PHI,L 7-20,,,,,,,
47,1976,1976-09-26,3,27.298,NYG,@,RAM,L 10-24,,,,,,,
