ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2016,2016-09-11,1,23.202,OAK,@,NOR,W 35-34,,5,14,2.80,0,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0
2,2016,2016-09-18,2,23.209,OAK,,ATL,L 28-35,,7,46,6.57,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
3,2016,2016-09-25,3,23.216,OAK,@,TEN,W 17-10,,6,57,9.50,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
4,2016,2016-10-02,4,23.223,OAK,@,BAL,W 28-27,,5,30,6.00,0,3,3,16,5.33,0,100.0%,5.33,0,0,,0,0,0
5,2016,2016-10-09,5,23.230,OAK,,SDG,W 34-31,,9,23,2.56,0,6,5,29,5.80,0,83.3%,4.83,0,0,,0,0,0
6,2016,2016-10-16,6,23.237,OAK,,KAN,L 10-26,*,10,49,4.90,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
7,2016,2016-10-23,7,23.244,OAK,@,JAX,W 33-16,*,5,16,3.20,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0
8,2016,2016-10-30,8,23.251,OAK,@,TAM,W 30-24,,5,32,6.40,0,0,0,0,,0,0.0%,,0,0,,0,0,0
9,2016,2016-11-06,9,23.258,OAK,,DEN,W 30-20,,10,35,3.50,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0
10,2016,2016-11-21,10,23.273,OAK,,HOU,W 27-20,,1,0,0.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
11,2016,2016-12-08,13,23.290,OAK,@,KAN,L 13-21,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
12,2016,2016-12-18,14,23.300,OAK,@,SDG,W 19-16,,5,23,4.60,0,3,1,11,11.00,0,33.3%,3.67,1,20,20.00,0,0,0
13,2016,2016-12-24,15,23.306,OAK,,IND,W 33-25,,12,99,8.25,2,1,1,18,18.00,0,100.0%,18.00,0,0,,0,2,12
14,2016,2017-01-01,16,23.314,OAK,@,DEN,L 6-24,,7,43,6.14,0,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0
15,2017,2017-09-10,1,24.200,OAK,@,TEN,W 26-16,,3,4,1.33,0,2,2,18,9.00,0,100.0%,9.00,0,0,,0,0,0
16,2017,2017-09-17,2,24.207,OAK,,NYJ,W 45-20,,6,20,3.33,0,3,3,15,5.00,0,100.0%,5.00,0,0,,0,0,0
17,2017,2017-09-24,3,24.214,OAK,@,WAS,L 10-27,,1,0,0.00,0,6,5,24,4.80,0,83.3%,4.00,0,0,,0,0,0
18,2017,2017-10-01,4,24.221,OAK,@,DEN,L 10-16,,1,4,4.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
19,2017,2017-10-15,6,24.235,OAK,,LAC,L 16-17,,3,-8,-2.67,0,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0
20,2017,2017-10-19,7,24.239,OAK,,KAN,W 31-30,,9,33,3.67,1,4,3,7,2.33,0,75.0%,1.75,0,0,,0,1,6
21,2017,2017-10-29,8,24.249,OAK,@,BUF,L 14-34,,6,26,4.33,0,10,8,62,7.75,1,80.0%,6.20,0,0,,0,1,6
22,2017,2017-11-05,9,24.256,OAK,@,MIA,W 27-24,,4,16,4.00,0,1,1,-2,-2.00,0,100.0%,-2.00,0,0,,0,0,0
23,2017,2017-11-19,10,24.270,OAK,,NWE,L 8-33,,3,7,2.33,0,3,2,12,6.00,0,66.7%,4.00,1,16,16.00,0,0,0
24,2017,2017-11-26,11,24.277,OAK,,DEN,W 21-14,,6,23,3.83,0,3,3,23,7.67,0,100.0%,7.67,0,0,,0,0,0
25,2017,2017-12-03,12,24.284,OAK,,NYG,W 24-17,,6,16,2.67,1,0,0,0,,0,0.0%,,2,29,14.50,0,1,6
26,2017,2017-12-10,13,24.291,OAK,@,KAN,L 15-26,,4,9,2.25,0,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0
27,2017,2017-12-17,14,24.298,OAK,,DAL,L 17-20,,2,3,1.50,0,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0
28,2017,2017-12-25,15,24.306,OAK,@,PHI,L 10-19,,1,-3,-3.00,0,3,1,2,2.00,0,33.3%,0.67,2,41,20.50,0,0,0
29,2017,2017-12-31,16,24.312,OAK,@,LAC,L 10-30,,2,3,1.50,0,3,2,0,0.00,0,66.7%,0.00,0,0,,0,0,0
