ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1971,1971-11-21,10,25.146,STL,,PHI,L 20-37,1,4,4.00,0,0,0,,0
2,1971,1971-12-12,13,25.167,STL,@,PHI,L 7-19,1,30,30.00,0,0,0,,0
3,1971,1971-12-18,14,25.173,STL,@,DAL,L 12-31,2,24,12.00,0,0,0,,0
4,1972,1972-11-05,8,26.130,STL,@,PHI,T 6-6,2,32,16.00,0,0,0,,0
5,1972,1972-11-19,10,26.144,STL,,NYG,L 7-13,0,0,,0,1,41,41.00,0
