ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1970,1970-09-21,1,21.340,NYJ,@,CLE,L 21-31,1,19,19.00,0,0,0,,0,0,0,,0,0,0
2,1970,1970-09-27,2,21.346,NYJ,@,BOS,W 31-21,1,13,13.00,0,0,0,,0,0,0,,0,0,0
3,1970,1970-10-04,3,21.353,NYJ,@,BUF,L 31-34,4,138,34.50,1,0,0,,0,0,0,,0,1,6
4,1970,1970-10-10,4,21.359,NYJ,,MIA,L 6-20,3,53,17.67,0,0,0,,0,0,0,,0,0,0
5,1970,1970-10-18,5,22.002,NYJ,,BAL,L 22-29,,,,,,,,,,,,,,
6,1970,1970-10-25,6,22.009,NYJ,,BUF,L 6-10,,,,,,,,,,,,,,
7,1970,1970-11-01,7,22.016,NYJ,,NYG,L 10-22,,,,,,,,,,,,,,
8,1970,1970-11-08,8,22.023,NYJ,@,PIT,L 17-21,,,,,,,,,,,,,,
9,1970,1970-11-15,9,22.030,NYJ,@,RAM,W 31-20,1,29,29.00,1,0,0,,0,1,0,0.00,0,1,6
10,1970,1970-11-22,10,22.037,NYJ,,BOS,W 17-3,,,,,,,,,,,,,,
11,1970,1970-11-29,11,22.044,NYJ,,MIN,W 20-10,,,,,,,,,,,,,,
12,1970,1970-12-06,12,22.051,NYJ,,OAK,L 13-14,4,57,14.25,0,0,0,,0,0,0,,0,0,0
13,1970,1970-12-13,13,22.058,NYJ,@,MIA,L 10-16,1,13,13.00,0,0,0,,0,0,0,,0,0,0
14,1970,1970-12-19,14,22.064,NYJ,@,BAL,L 20-35,4,71,17.75,1,0,0,,0,0,0,,0,1,6
15,1971,1971-09-19,1,22.338,NYJ,@,BAL,L 0-22,,,,,,,,,,,,,,
16,1971,1971-09-27,2,22.346,NYJ,@,STL,L 10-17,3,37,12.33,0,0,0,,0,0,0,,0,0,0
17,1971,1971-10-03,3,22.352,NYJ,@,MIA,W 14-10,3,54,18.00,0,0,0,,0,0,0,,0,0,0
18,1971,1971-10-10,4,22.359,NYJ,@,NWE,L 0-20,1,10,10.00,0,0,0,,0,0,0,,0,0,0
19,1971,1971-10-17,5,23.001,NYJ,,BUF,W 28-17,1,11,11.00,1,0,0,,0,0,0,,0,1,6
20,1971,1971-10-24,6,23.008,NYJ,,MIA,L 14-30,1,10,10.00,0,0,0,,0,0,0,,0,0,0
21,1971,1971-10-31,7,23.015,NYJ,@,SDG,L 21-49,4,53,13.25,1,1,17,17.00,0,0,0,,0,1,6
22,1971,1971-11-07,8,23.022,NYJ,,KAN,W 13-10,,,,,,,,,,,,,,
23,1971,1971-11-14,9,23.029,NYJ,,BAL,L 13-14,3,86,28.67,1,0,0,,0,0,0,,0,1,6
24,1971,1971-11-21,10,23.036,NYJ,@,BUF,W 20-7,,,,,,,,,,,,,,
25,1971,1971-11-28,11,23.043,NYJ,,SFO,L 21-24,5,126,25.20,2,1,-7,-7.00,0,0,0,,0,2,12
26,1971,1971-12-04,12,23.049,NYJ,@,DAL,L 10-52,1,4,4.00,0,0,0,,0,0,0,,0,0,0
27,1971,1971-12-12,13,23.057,NYJ,,NWE,W 13-6,2,37,18.50,0,0,0,,0,0,0,,0,0,0
28,1971,1971-12-19,14,23.064,NYJ,,CIN,W 35-21,2,26,13.00,1,0,0,,0,0,0,,0,1,6
29,1972,1972-09-17,1,23.337,NYJ,@,BUF,W 41-24,1,36,36.00,0,0,0,,0,0,0,,0,0,0
30,1972,1972-09-24,2,23.344,NYJ,@,BAL,W 44-34,6,204,34.00,3,0,0,,0,0,0,,0,3,18
31,1972,1972-10-01,3,23.351,NYJ,@,HOU,L 20-26,4,85,21.25,1,0,0,,0,0,0,,0,1,6
32,1972,1972-10-08,4,23.358,NYJ,,MIA,L 17-27,1,5,5.00,0,0,0,,0,0,0,,0,0,0
33,1972,1972-10-15,5,23.365,NYJ,@,NWE,W 41-13,2,36,18.00,1,1,0,0.00,0,0,0,,0,1,6
34,1972,1972-10-22,6,24.006,NYJ,,BAL,W 24-20,1,49,49.00,0,0,0,,0,0,0,,0,0,0
35,1972,1972-10-29,7,24.013,NYJ,,NWE,W 34-10,3,35,11.67,1,1,6,6.00,0,0,0,,0,1,6
36,1972,1972-11-05,8,24.020,NYJ,,WAS,L 17-35,5,70,14.00,0,0,0,,0,0,0,,0,0,0
37,1972,1972-11-12,9,24.027,NYJ,,BUF,W 41-3,1,26,26.00,1,0,0,,0,0,0,,0,1,6
38,1972,1972-11-19,10,24.034,NYJ,@,MIA,L 24-28,3,52,17.33,1,0,0,,0,0,0,,0,1,6
39,1972,1972-11-23,11,24.038,NYJ,@,DET,L 20-37,2,52,26.00,1,0,0,,0,0,0,,0,1,6
40,1972,1972-12-03,12,24.048,NYJ,,NOR,W 18-17,5,83,16.60,0,0,0,,0,0,0,,0,0,0
41,1972,1972-12-11,13,24.056,NYJ,@,OAK,L 16-24,4,81,20.25,1,0,0,,0,0,0,,0,1,6
42,1972,1972-12-17,14,24.062,NYJ,,CLE,L 10-26,1,19,19.00,0,0,0,,0,0,0,,0,0,0
43,1973,1973-09-17,1,24.336,NYJ,@,GNB,L 7-23,6,77,12.83,0,1,-9,-9.00,0,0,0,,0,0,0
44,1973,1973-09-23,2,24.342,NYJ,@,BAL,W 34-10,1,13,13.00,0,0,0,,0,0,0,,0,0,0
45,1973,1973-09-30,3,24.349,NYJ,@,BUF,L 7-9,4,99,24.75,0,0,0,,0,0,0,,0,0,0
46,1973,1973-10-07,4,24.356,NYJ,@,MIA,L 3-31,,,,,,,,,,,,,,
47,1973,1973-10-14,5,24.363,NYJ,@,NWE,W 9-7,,,,,,,,,,,,,,
48,1973,1973-10-21,6,25.005,NYJ,@,PIT,L 14-26,1,28,28.00,1,0,0,,0,0,0,,0,1,6
49,1973,1973-10-28,7,25.012,NYJ,,DEN,L 28-40,,,,,,,,,,,,,,
50,1973,1973-11-04,8,25.019,NYJ,,MIA,L 14-24,,,,,,,,,,,,,,
51,1973,1973-11-11,9,25.026,NYJ,,NWE,W 33-13,1,12,12.00,0,0,0,,0,0,0,,0,0,0
52,1973,1973-11-18,10,25.033,NYJ,@,CIN,L 14-20,9,131,14.56,1,0,0,,0,0,0,,0,1,6
53,1973,1973-11-25,11,25.040,NYJ,,ATL,L 20-28,4,55,13.75,1,0,0,,0,0,0,,0,1,6
54,1973,1973-12-02,12,25.047,NYJ,,BAL,W 20-17,3,48,16.00,0,0,0,,0,0,0,,0,0,0
55,1973,1973-12-09,13,25.054,NYJ,@,PHI,L 23-24,3,72,24.00,0,0,0,,0,0,0,,0,0,0
56,1973,1973-12-16,14,25.061,NYJ,,BUF,L 14-34,3,58,19.33,1,0,0,,0,0,0,,0,1,6
57,1974,1974-09-15,1,25.334,NYJ,@,KAN,L 16-24,3,72,24.00,1,0,0,,0,0,0,,0,1,6
58,1974,1974-09-22,2,25.341,NYJ,@,CHI,W 23-21,3,66,22.00,1,0,0,,0,0,0,,0,1,6
59,1974,1974-09-29,3,25.348,NYJ,@,BUF,L 12-16,,,,,,,,,,,,,,
60,1974,1974-10-07,4,25.356,NYJ,@,MIA,L 17-21,3,117,39.00,1,0,0,,0,0,0,,0,1,6
61,1974,1974-10-13,5,25.362,NYJ,,NWE,L 0-24,1,23,23.00,0,0,0,,0,0,0,,0,0,0
62,1974,1974-10-20,6,26.004,NYJ,,BAL,L 20-35,1,25,25.00,0,0,0,,0,0,0,,0,0,0
63,1974,1974-10-27,7,26.011,NYJ,,RAM,L 13-20,5,38,7.60,0,0,0,,0,0,0,,0,0,0
64,1974,1974-11-10,9,26.025,NYJ,@,NYG,W 26-20,3,68,22.67,0,0,0,,0,0,0,,0,0,0
65,1974,1974-11-17,10,26.032,NYJ,@,NWE,W 21-16,1,11,11.00,0,0,0,,0,0,0,,0,0,0
66,1974,1974-11-24,11,26.039,NYJ,,MIA,W 17-14,6,100,16.67,2,0,0,,0,0,0,,0,2,12
67,1974,1974-12-01,12,26.046,NYJ,,SDG,W 27-14,7,137,19.57,0,0,0,,0,0,0,,0,0,0
68,1974,1974-12-08,13,26.053,NYJ,,BUF,W 20-10,2,32,16.00,1,0,0,,0,0,0,,0,1,6
69,1974,1974-12-15,14,26.060,NYJ,@,BAL,W 45-38,3,56,18.67,1,0,0,,0,0,0,,0,1,6
70,1975,1975-09-21,1,26.340,NYJ,@,BUF,L 14-42,6,103,17.17,1,0,0,,0,0,0,,0,1,6
71,1975,1975-09-28,2,26.347,NYJ,@,KAN,W 30-24,3,69,23.00,1,0,0,,0,0,0,,0,1,6
72,1975,1975-10-05,3,26.354,NYJ,,NWE,W 36-7,6,110,18.33,2,0,0,,0,0,0,,0,2,12
73,1975,1975-10-12,4,26.361,NYJ,@,MIN,L 21-29,3,78,26.00,0,0,0,,0,0,0,,0,0,0
74,1975,1975-10-19,5,27.003,NYJ,,MIA,L 0-43,1,13,13.00,0,0,0,,0,0,0,,0,0,0
75,1975,1975-10-26,6,27.010,NYJ,,BAL,L 28-45,3,115,38.33,0,0,0,,0,0,0,,0,0,0
76,1975,1975-11-02,7,27.017,NYJ,,BUF,L 23-24,4,56,14.00,0,0,0,,0,0,0,,0,0,0
77,1975,1975-11-09,8,27.024,NYJ,@,MIA,L 7-27,2,22,11.00,0,0,0,,0,0,0,,0,0,0
78,1975,1975-11-16,9,27.031,NYJ,@,BAL,L 19-52,5,85,17.00,0,0,0,,0,0,0,,0,0,0
79,1975,1975-11-23,10,27.038,NYJ,,STL,L 6-37,3,34,11.33,0,0,0,,0,0,0,,0,0,0
80,1975,1975-11-30,11,27.045,NYJ,,PIT,L 7-20,2,27,13.50,0,0,0,,0,0,0,,0,0,0
81,1975,1975-12-07,12,27.052,NYJ,@,NWE,W 30-28,4,63,15.75,0,0,0,,0,0,0,,0,0,0
82,1975,1975-12-15,13,27.060,NYJ,@,SDG,L 16-24,3,30,10.00,0,0,0,,0,0,0,,0,0,0
83,1975,1975-12-21,14,27.066,NYJ,,DAL,L 21-31,2,15,7.50,0,0,0,,0,0,0,,0,0,0
84,1976,1976-09-12,1,27.332,NYJ,@,CLE,L 17-38,5,39,7.80,0,0,0,,0,0,0,,0,0,0
85,1976,1976-09-19,2,27.339,NYJ,@,DEN,L 3-46,1,10,10.00,0,2,16,8.00,0,0,0,,0,0,0
86,1976,1976-09-26,3,27.346,NYJ,@,MIA,L 0-16,3,40,13.33,0,0,0,,0,0,0,,0,0,0
87,1976,1976-10-03,4,27.353,NYJ,@,SFO,L 6-17,4,42,10.50,0,0,0,,0,0,0,,0,0,0
88,1976,1976-10-10,5,27.360,NYJ,,BUF,W 17-14,4,53,13.25,0,2,-2,-1.00,0,0,0,,0,0,0
89,1976,1976-10-18,6,28.002,NYJ,@,NWE,L 7-41,1,21,21.00,0,0,0,,0,0,0,,0,0,0
90,1976,1976-10-24,7,28.008,NYJ,,BAL,L 0-20,2,66,33.00,0,0,0,,0,0,0,,0,0,0
91,1976,1976-10-31,8,28.015,NYJ,@,BUF,W 19-14,,,,,,,,,,,,,,
92,1976,1976-11-07,9,28.022,NYJ,,MIA,L 7-27,4,49,12.25,0,0,0,,0,0,0,,0,0,0
93,1976,1976-11-14,10,28.029,NYJ,,TAM,W 34-0,4,44,11.00,1,0,0,,0,0,0,,0,1,6
94,1976,1976-11-21,11,28.036,NYJ,,NWE,L 24-38,1,11,11.00,0,0,0,,0,0,0,,0,0,0
95,1976,1976-11-28,12,28.043,NYJ,@,BAL,L 16-33,,,,,,,,,,,,,,
96,1976,1976-12-05,13,28.050,NYJ,,WAS,L 16-37,1,11,11.00,0,2,59,29.50,0,0,0,,0,0,0
97,1976,1976-12-12,14,28.057,NYJ,,CIN,L 3-42,1,5,5.00,0,0,0,,0,0,0,,0,0,0
98,1977,1977-10-16,5,29.000,NYJ,@,MIA,L 17-21,,,,,,,,,,,,,,
99,1977,1977-10-23,6,29.007,NYJ,,OAK,L 27-28,3,82,27.33,1,0,0,,0,0,0,,0,1,6
100,1977,1977-10-30,7,29.014,NYJ,@,NWE,L 13-24,1,16,16.00,0,1,-9,-9.00,0,0,0,,0,0,0
101,1977,1977-11-06,8,29.021,NYJ,,MIA,L 10-14,2,13,6.50,0,0,0,,0,0,0,,0,0,0
102,1977,1977-11-13,9,29.028,NYJ,,SEA,L 0-17,,,,,,,,,,,,,,
103,1977,1977-11-20,10,29.035,NYJ,@,BAL,L 12-33,1,58,58.00,0,0,0,,0,0,0,,0,0,0
104,1977,1977-11-27,11,29.042,NYJ,,PIT,L 20-23,0,0,,0,1,-6,-6.00,0,0,0,,0,0,0
105,1977,1977-12-04,12,29.049,NYJ,@,NOR,W 16-13,2,21,10.50,0,0,0,,0,0,0,,0,0,0
106,1977,1977-12-11,13,29.056,NYJ,,BUF,L 10-14,,,,,,,,,,,,,,
107,1977,1977-12-18,14,29.063,NYJ,@,PHI,L 0-27,1,15,15.00,0,0,0,,0,0,0,,0,0,0
108,1978,1978-09-03,1,29.322,HOU,@,ATL,L 14-20,5,44,8.80,1,0,0,,0,0,0,,0,1,6
109,1978,1978-09-10,2,29.329,HOU,@,KAN,W 20-17,,,,,,,,,,,,,,
110,1978,1978-09-17,3,29.336,HOU,,SFO,W 20-19,1,14,14.00,0,1,6,6.00,0,0,0,,0,0,0
111,1978,1978-09-24,4,29.343,HOU,,RAM,L 6-10,,,,,,,,,,,,,,
112,1978,1978-10-01,5,29.350,HOU,@,CLE,W 16-13,2,49,24.50,1,0,0,,0,0,0,,0,1,6
113,1978,1978-10-08,6,29.357,HOU,@,OAK,L 17-21,1,24,24.00,0,0,0,,0,0,0,,0,0,0
114,1978,1978-10-15,7,29.364,HOU,,BUF,W 17-10,1,4,4.00,1,0,0,,0,0,0,,0,1,6
115,1978,1978-10-23,8,30.007,HOU,@,PIT,W 24-17,2,30,15.00,0,2,22,11.00,0,0,0,,0,0,0
116,1978,1978-10-29,9,30.013,HOU,@,CIN,L 13-28,0,0,,0,1,2,2.00,0,0,0,,0,0,0
117,1978,1978-11-05,10,30.020,HOU,,CLE,W 14-10,2,23,11.50,0,0,0,,0,0,0,,0,0,0
118,1978,1978-11-12,11,30.027,HOU,@,NWE,W 26-23,2,17,8.50,1,1,2,2.00,0,0,0,,0,1,6
119,1978,1978-11-20,12,30.035,HOU,,MIA,W 35-30,2,31,15.50,0,0,0,,0,0,0,,0,0,0
120,1978,1978-11-26,13,30.041,HOU,,CIN,W 17-10,2,80,40.00,1,0,0,,0,0,0,,0,1,6
121,1978,1978-12-10,15,30.055,HOU,@,NOR,W 17-12,,,,,,,,,,,,,,
122,1979,1979-09-02,1,30.321,HOU,@,WAS,W 29-27,,,,,,,,,,,,,,
123,1979,1979-09-09,2,30.328,HOU,@,PIT,L 7-38,,,,,,,,,,,,,,
