ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1977,1977-09-18,1,23.034,TAM,@,PHI,L 3-13,,,,,,,,,,,,,,,,,,
2,1977,1977-09-24,2,23.040,TAM,,MIN,L 3-9,,,,,,,,,,,,,,,,,,
3,1977,1977-10-02,3,23.048,TAM,@,DAL,L 7-23,,,,,,,,,,,,,,,,,,
4,1977,1977-10-09,4,23.055,TAM,,WAS,L 0-10,3,42,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
5,1977,1977-10-16,5,23.062,TAM,@,SEA,L 23-30,,,,,,,,,,,,,,,,,,
6,1977,1977-10-23,6,23.069,TAM,,GNB,L 0-13,1,17,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
7,1977,1977-10-30,7,23.076,TAM,@,SFO,L 10-20,,,,,,,,,,,,,,,,,,
8,1977,1977-11-06,8,23.083,TAM,@,RAM,L 0-31,,,,,,,,,,,,,,,,,,
9,1977,1977-11-13,9,23.090,TAM,,NYG,L 0-10,,,,,,,,,,,,,,,,,,
10,1977,1977-11-20,10,23.097,TAM,@,DET,L 7-16,,,,,,,,,,,,,,,,,,
11,1977,1977-11-27,11,23.104,TAM,,ATL,L 0-17,,,,,,,,,,,,,,,,,,
12,1977,1977-12-04,12,23.111,TAM,,CHI,L 0-10,,,,,,,,,,,,,,,,,,
13,1977,1977-12-11,13,23.118,TAM,@,NOR,W 33-14,,,,,,,,,,,,,,,,,,
14,1977,1977-12-18,14,23.125,TAM,,STL,W 17-7,,,,,,,,,,,,,,,,,,
15,1978,1978-09-02,1,24.018,TAM,,NYG,L 13-19,,,,,,,,,,,,,,,,,,
16,1978,1978-09-09,2,24.025,TAM,,DET,L 7-15,,,,,,,,,,,,,,,,,,
