ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1984,1984-12-09,15,22.298,ATL,@,TAM,L 6-23,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,1,7,7.00,0,0,0
2,1984,1984-12-16,16,22.305,ATL,,PHI,W 26-10,,11,17,64.71,181,1,0,120.0,7,45,10.65,11.82,5,31,6.20,0,0,0
3,1985,1985-09-08,1,23.205,ATL,,DET,L 27-28,,0,0,,0,0,0,,0,,,,0,0,,0,,
4,1985,1985-09-15,2,23.212,ATL,@,SFO,L 16-35,,4,8,50.00,30,0,0,59.4,1,6,3.75,3.75,1,7,7.00,0,0,0
5,1985,1985-09-22,3,23.219,ATL,,DEN,L 28-44,,3,5,60.00,45,0,0,89.6,1,13,9.00,9.00,0,0,,0,0,0
6,1985,1985-09-29,4,23.226,ATL,@,RAM,L 6-17,,11,21,52.38,114,0,1,48.5,0,0,5.43,3.29,5,29,5.80,0,0,0
7,1985,1985-10-06,5,23.233,ATL,,SFO,L 17-38,,9,11,81.82,87,0,0,99.6,3,21,7.91,7.91,2,36,18.00,1,1,6
8,1985,1985-10-13,6,23.240,ATL,@,SEA,L 26-30,*,14,27,51.85,209,2,1,86.8,2,22,7.74,7.56,5,18,3.60,0,0,0
9,1985,1985-10-20,7,23.247,ATL,,NOR,W 31-24,*,20,30,66.67,250,0,3,52.8,1,2,8.33,3.83,7,29,4.14,1,1,6
10,1985,1985-10-27,8,23.254,ATL,@,DAL,L 10-24,*,9,23,39.13,99,1,3,27.5,5,34,4.30,-0.70,4,5,1.25,0,0,0
11,1985,1985-11-03,9,23.261,ATL,,WAS,L 10-44,*,4,12,33.33,36,0,0,42.4,2,12,3.00,3.00,3,16,5.33,0,0,0
12,1985,1985-11-10,10,23.268,ATL,@,PHI,L 17-23,*,12,25,48.00,133,1,2,44.2,6,39,5.32,2.52,10,70,7.00,0,0,0
13,1985,1985-11-17,11,23.275,ATL,,RAM,W 30-14,*,15,30,50.00,158,0,0,65.7,3,26,5.27,5.27,6,0,0.00,0,0,0
14,1985,1985-11-24,12,23.282,ATL,@,CHI,L 0-36,*,2,15,13.33,10,0,2,0.0,3,23,0.67,-5.33,3,19,6.33,0,0,0
