ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1975,1975-09-22,1,21.334,MIA,,OAK,L 21-31,,,
2,1975,1975-09-28,2,21.340,MIA,@,NWE,W 22-14,,,
3,1975,1975-10-05,3,21.347,MIA,@,GNB,W 31-7,,,
4,1975,1975-10-12,4,21.354,MIA,,PHI,W 24-16,,,
5,1975,1975-10-19,5,21.361,MIA,@,NYJ,W 43-0,1,16,0
6,1975,1975-10-26,6,22.003,MIA,@,BUF,W 35-30,,,
7,1975,1975-11-02,7,22.010,MIA,@,CHI,W 46-13,,,
8,1975,1975-11-09,8,22.017,MIA,,NYJ,W 27-7,,,
9,1975,1975-11-16,9,22.024,MIA,@,HOU,L 19-20,,,
10,1975,1975-11-23,10,22.031,MIA,,BAL,L 17-33,,,
11,1975,1975-12-01,11,22.039,MIA,,NWE,W 20-7,,,
12,1975,1975-12-07,12,22.045,MIA,,BUF,W 31-21,,,
13,1975,1975-12-14,13,22.052,MIA,@,BAL,L 7-10,,,
14,1975,1975-12-20,14,22.058,MIA,,DEN,W 14-13,,,
15,1976,1976-09-13,1,22.326,MIA,@,BUF,W 30-21,,,
16,1976,1976-09-19,2,22.332,MIA,@,NWE,L 14-30,,,
17,1976,1976-09-26,3,22.339,MIA,,NYJ,W 16-0,,,
18,1976,1976-10-03,4,22.346,MIA,,RAM,L 28-31,,,
19,1976,1976-10-10,5,22.353,MIA,@,BAL,L 14-28,,,
20,1976,1976-10-17,6,22.360,MIA,,KAN,L 17-20,,,
21,1976,1976-10-24,7,23.001,MIA,@,TAM,W 23-20,,,
22,1976,1976-10-31,8,23.008,MIA,,NWE,W 10-3,,,
23,1976,1976-11-07,9,23.015,MIA,@,NYJ,W 27-7,,,
24,1976,1976-11-14,10,23.022,MIA,@,PIT,L 3-14,,,
25,1976,1976-11-22,11,23.030,MIA,,BAL,L 16-17,,,
26,1976,1976-11-28,12,23.036,MIA,@,CLE,L 13-17,,,
27,1976,1976-12-05,13,23.043,MIA,,BUF,W 45-27,,,
28,1976,1976-12-11,14,23.049,MIA,,MIN,L 7-29,,,
29,1977,1977-09-18,1,23.330,MIA,@,BUF,W 13-0,,,
30,1977,1977-09-25,2,23.337,MIA,@,SFO,W 19-15,,,
31,1977,1977-10-02,3,23.344,MIA,,HOU,W 27-7,,,
32,1977,1977-10-09,4,23.351,MIA,@,BAL,L 28-45,,,
33,1977,1977-10-16,5,23.358,MIA,,NYJ,W 21-17,,,
34,1977,1977-10-23,6,24.000,MIA,,SEA,W 31-13,,,
35,1977,1977-10-30,7,24.007,MIA,,SDG,L 13-14,,,
36,1977,1977-11-06,8,24.014,MIA,@,NYJ,W 14-10,,,
37,1977,1977-11-13,9,24.021,MIA,,NWE,W 17-5,,,
38,1977,1977-11-20,10,24.028,MIA,@,CIN,L 17-23,,,
39,1977,1977-11-24,11,24.032,MIA,@,STL,W 55-14,,,
40,1977,1977-12-05,12,24.043,MIA,,BAL,W 17-6,,,
41,1978,1978-09-03,1,24.315,MIA,@,NYJ,L 20-33,,,
42,1978,1978-09-10,2,24.322,MIA,@,BAL,W 42-0,,,
43,1978,1978-10-09,6,24.351,MIA,,CIN,W 21-0,,,
44,1978,1978-10-15,7,24.357,MIA,@,SDG,W 28-21,,,
45,1978,1978-10-22,8,24.364,MIA,@,NWE,L 24-33,,,
46,1978,1978-10-29,9,25.006,MIA,,BAL,W 26-8,1,14,0
47,1978,1978-11-05,10,25.013,MIA,,DAL,W 23-16,,,
48,1978,1978-11-12,11,25.020,MIA,@,BUF,W 25-24,,,
49,1978,1978-11-20,12,25.028,MIA,@,HOU,L 30-35,,,
50,1978,1978-11-26,13,25.034,MIA,,NYJ,L 13-24,,,
51,1978,1978-12-03,14,25.041,MIA,@,WAS,W 16-0,,,
52,1978,1978-12-10,15,25.048,MIA,,OAK,W 23-6,,,
53,1978,1978-12-18,16,25.056,MIA,,NWE,W 23-3,,,
54,1979,1979-09-02,1,25.314,MIA,@,BUF,W 9-7,,,
55,1979,1979-09-09,2,25.321,MIA,,SEA,W 19-10,,,
56,1979,1979-09-16,3,25.328,MIA,@,MIN,W 27-12,,,
57,1979,1979-09-23,4,25.335,MIA,,CHI,W 31-16,,,
58,1979,1979-09-30,5,25.342,MIA,@,NYJ,L 27-33,,,
59,1979,1979-10-08,6,25.350,MIA,@,OAK,L 3-13,,,
60,1979,1979-10-14,7,25.356,MIA,,BUF,W 17-7,,,
61,1979,1979-10-21,8,25.363,MIA,@,NWE,L 13-28,,,
62,1979,1979-10-28,9,26.005,MIA,,GNB,W 27-7,,,
63,1979,1979-11-05,10,26.013,MIA,,HOU,L 6-9,,,
64,1979,1979-11-11,11,26.019,MIA,,BAL,W 19-0,,,
65,1979,1979-11-18,12,26.026,MIA,@,CLE,L 24-30,,,
66,1979,1979-11-25,13,26.033,MIA,@,BAL,W 28-24,,,
67,1979,1979-11-29,14,26.037,MIA,,NWE,W 39-24,,,
68,1979,1979-12-09,15,26.047,MIA,@,DET,W 28-10,,,
69,1979,1979-12-15,16,26.053,MIA,,NYJ,L 24-27,1,0,0
70,1980,1980-09-07,1,26.320,MIA,@,BUF,L 7-17,,,
71,1980,1980-09-14,2,26.327,MIA,,CIN,W 17-16,,,
72,1980,1980-09-21,3,26.334,MIA,@,ATL,W 20-17,,,
73,1980,1980-09-28,4,26.341,MIA,,NOR,W 21-16,,,
74,1980,1980-10-05,5,26.348,MIA,,BAL,L 17-30,,,
75,1980,1980-10-12,6,26.355,MIA,@,NWE,L 0-34,,,
76,1980,1980-10-19,7,26.362,MIA,,BUF,W 17-14,,,
77,1980,1980-10-27,8,27.004,MIA,@,NYJ,L 14-17,,,
78,1980,1980-11-02,9,27.010,MIA,@,OAK,L 10-16,,,
