ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
80,2011,2011-10-09,5,28.078,ATL,,GNB,L 14-25,,0,0,,0,0,0,0.0,0,0,0,0,0
81,2011,2011-10-16,6,28.085,ATL,,CAR,W 31-17,,0,0,,0,0,0,0.0,2,2,0,0,0
82,2011,2011-10-23,7,28.092,ATL,@,DET,W 23-16,,0,0,,0,0,0,0.0,1,0,0,0,0
83,2011,2011-11-06,8,28.106,ATL,@,IND,W 31-7,,0,0,,0,0,0,0.0,5,2,1,1,0
84,2011,2011-11-13,9,28.113,ATL,,NOR,L 23-26,,0,0,,0,0,0,0.0,2,2,0,0,0
85,2011,2011-11-20,10,28.120,ATL,,TEN,W 23-17,,0,0,,0,0,0,0.0,1,1,0,0,0
86,2012,2012-09-09,1,29.048,CHI,,IND,W 41-21,,0,0,,0,0,0,0.0,5,2,0,0,0
87,2012,2012-09-13,2,29.052,CHI,@,GNB,L 10-23,,,,,,,,,,,,,
88,2012,2012-09-23,3,29.062,CHI,,STL,W 23-6,,,,,,,,,,,,,
89,2012,2012-10-01,4,29.070,CHI,@,DAL,W 34-18,,0,0,,0,0,0,0.0,0,0,0,0,0
90,2012,2012-10-07,5,29.076,CHI,@,JAX,W 41-3,,,,,,,,,,,,,
91,2012,2012-10-22,6,29.091,CHI,,DET,W 13-7,,0,0,,0,0,0,0.0,1,0,0,0,0
92,2012,2012-10-28,7,29.097,CHI,,CAR,W 23-22,,,,,,,,,,,,,
93,2012,2012-11-04,8,29.104,CHI,@,TEN,W 51-20,,0,0,,0,0,0,0.0,1,1,0,0,0
94,2012,2012-11-11,9,29.111,CHI,,HOU,L 6-13,,0,0,,0,0,0,0.0,2,1,0,0,0
95,2012,2012-11-19,10,29.119,CHI,@,SFO,L 7-32,,0,0,,0,0,0,0.0,1,0,0,0,0
96,2012,2012-11-25,11,29.125,CHI,,MIN,W 28-10,,0,0,,0,0,0,0.0,3,1,0,0,0
97,2012,2012-12-02,12,29.132,CHI,,SEA,L 17-23,,0,0,,0,0,0,0.0,2,0,0,0,0
98,2012,2012-12-09,13,29.139,CHI,@,MIN,L 14-21,*,0,0,,0,0,0,0.0,0,4,0,0,0
99,2012,2012-12-16,14,29.146,CHI,,GNB,L 13-21,*,0,0,,0,0,0,0.0,4,2,0,0,0
100,2012,2012-12-23,15,29.153,CHI,@,ARI,W 28-13,,0,0,,0,0,0,0.0,3,0,1,39,0
101,2012,2012-12-30,16,29.160,CHI,@,DET,W 26-24,,0,0,,0,0,0,0.0,2,0,0,0,0
