ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1987,1987-10-04,3,23.053,STL,@,WAS,L 21-28,
2,1987,1987-10-11,4,23.060,STL,,NOR,W 24-19,2.0
3,1987,1987-10-18,5,23.067,STL,@,SFO,L 28-34,0.5
4,1987,1987-11-01,7,23.081,STL,,PHI,L 23-28,
5,1987,1987-11-08,8,23.088,STL,,TAM,W 31-28,
6,1987,1987-11-15,9,23.095,STL,,RAM,L 24-27,
7,1987,1987-11-29,11,23.109,STL,@,ATL,W 34-21,
8,1987,1987-12-06,12,23.116,STL,,WAS,L 17-34,
9,1987,1987-12-13,13,23.123,STL,,NYG,W 27-24,
10,1987,1987-12-20,14,23.130,STL,@,TAM,W 31-14,
11,1987,1987-12-27,15,23.137,STL,@,DAL,L 16-21,
12,1988,1988-09-04,1,24.023,PHO,@,CIN,L 14-21,
13,1988,1988-09-12,2,24.031,PHO,,DAL,L 14-17,
14,1988,1988-09-18,3,24.037,PHO,@,TAM,W 30-24,
15,1988,1988-09-25,4,24.044,PHO,,WAS,W 30-21,
16,1988,1988-10-02,5,24.051,PHO,@,RAM,W 41-27,
17,1988,1988-10-16,7,24.065,PHO,@,WAS,L 17-33,
18,1988,1988-10-30,9,24.079,NYJ,,PIT,W 24-20,0.5
19,1988,1988-11-06,10,24.086,NYJ,@,IND,L 14-38,
20,1988,1988-11-13,11,24.093,NYJ,,NWE,L 13-14,
21,1988,1988-11-20,12,24.100,NYJ,@,BUF,L 6-9,
22,1988,1988-11-27,13,24.107,NYJ,,MIA,W 38-34,
23,1988,1988-12-04,14,24.114,NYJ,@,KAN,L 34-38,
24,1988,1988-12-18,16,24.128,NYJ,,NYG,W 27-21,
