ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,2002,2002-12-29,16,27.060,NOR,,CAR,L 6-10,,,,,,,0.0%,,,,,
2,2003,2003-09-14,2,27.319,NOR,,HOU,W 31-10,,,,,,,0.0%,,,,,
3,2003,2003-09-21,3,27.326,NOR,@,TEN,L 12-27,,,,,,,0.0%,,,,,
4,2003,2003-11-30,12,28.031,NOR,@,WAS,W 24-20,,1,1,7,7.00,0,100.0%,7.00,0,0,,0
5,2006,2006-09-10,1,30.315,HOU,,PHI,L 10-24,,0,0,0,,0,0.0%,,1,27,27.00,0
6,2006,2006-10-01,4,30.336,HOU,,MIA,W 17-15,,,0,0,,0,0.0%,,0,0,,0
7,2006,2006-11-19,10,31.020,HOU,,BUF,L 21-24,,,0,0,,0,0.0%,,0,0,,0
8,2006,2006-11-26,11,31.027,HOU,@,NYJ,L 11-26,,1,1,5,5.00,0,100.0%,5.00,0,0,,0
