ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
18,2015,2015-12-13,13,26.302,CHI,,WAS,L 21-24,,1,1,36,36.00,0,100.0%,36.00,0,0,,0,1,16,16.00,0,0,0
19,2015,2015-12-20,14,26.309,CHI,@,MIN,L 17-38,,0,0,0,,0,0.0%,,0,0,,0,5,153,30.60,0,0,0
20,2015,2015-12-27,15,26.316,CHI,@,TAM,W 26-21,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
21,2015,2016-01-03,16,26.323,CHI,,DET,L 20-24,,2,1,45,45.00,0,50.0%,22.50,0,0,,0,3,57,19.00,0,0,0
22,2016,2016-09-11,1,27.210,CHI,@,HOU,L 14-23,,0,0,0,,0,0.0%,,0,0,,0,5,103,20.60,0,0,0
23,2016,2016-09-19,2,27.218,CHI,,PHI,L 14-29,,0,0,0,,0,0.0%,,0,0,,0,2,42,21.00,0,0,0
24,2016,2016-09-25,3,27.224,CHI,@,DAL,L 17-31,,0,0,0,,0,0.0%,,0,0,,0,1,22,22.00,0,0,0
25,2016,2016-10-02,4,27.231,CHI,,DET,W 17-14,,0,0,0,,0,0.0%,,0,0,,0,1,29,29.00,0,0,0
26,2016,2016-10-09,5,27.238,CHI,@,IND,L 23-29,,0,0,0,,0,0.0%,,0,0,,0,3,73,24.33,0,0,0
27,2016,2016-10-16,6,27.245,CHI,,JAX,L 16-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
28,2016,2016-10-20,7,27.249,CHI,@,GNB,L 10-26,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,2,28,14.00,0,0,0
29,2016,2016-10-31,8,27.260,CHI,,MIN,W 20-10,,1,0,0,,0,0.0%,0.00,0,0,,0,1,7,7.00,0,0,0
30,2016,2016-11-13,9,27.273,CHI,@,TAM,L 10-36,,0,0,0,,0,0.0%,,0,0,,0,3,54,18.00,0,0,0
31,2016,2016-11-20,10,27.280,CHI,@,NYG,L 16-22,*,1,1,10,10.00,0,100.0%,10.00,0,0,,0,4,116,29.00,0,0,0
32,2016,2016-11-27,11,27.287,CHI,,TEN,L 21-27,*,9,5,44,8.80,1,55.6%,4.89,0,0,,0,1,17,17.00,0,1,6
33,2016,2016-12-04,12,27.294,CHI,,SFO,W 26-6,*,3,2,19,9.50,0,66.7%,6.33,0,0,,0,1,28,28.00,0,0,0
34,2016,2016-12-11,13,27.301,CHI,@,DET,L 17-20,*,4,2,28,14.00,0,50.0%,7.00,0,0,,0,2,44,22.00,0,0,0
35,2016,2016-12-18,14,27.308,CHI,,GNB,L 27-30,*,10,8,110,13.75,0,80.0%,11.00,0,0,,0,4,87,21.75,0,0,0
36,2016,2016-12-24,15,27.314,CHI,,WAS,L 21-41,,4,3,34,11.33,1,75.0%,8.50,0,0,,0,2,47,23.50,0,1,6
37,2016,2017-01-01,16,27.322,CHI,@,MIN,L 10-38,*,2,0,0,,0,0.0%,0.00,0,0,,0,3,107,35.67,0,0,0
38,2017,2017-09-10,1,28.208,CHI,,ATL,L 17-23,*,2,1,15,15.00,0,50.0%,7.50,0,0,,0,2,47,23.50,0,0,0
39,2017,2017-09-17,2,28.215,CHI,@,TAM,L 7-29,,5,4,57,14.25,1,80.0%,11.40,0,0,,0,2,43,21.50,0,1,6
40,2017,2017-09-24,3,28.222,CHI,,PIT,W 23-17,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,3,69,23.00,0,0,0
41,2017,2017-09-28,4,28.226,CHI,@,GNB,L 14-35,,9,5,44,8.80,0,55.6%,4.89,0,0,,0,1,27,27.00,0,0,0
42,2017,2017-10-09,5,28.237,CHI,,MIN,L 17-20,*,0,0,0,,0,0.0%,,0,0,,0,3,43,14.33,0,0,0
43,2017,2017-10-22,6,28.250,BUF,,TAM,W 30-27,,4,4,107,26.75,0,100.0%,26.75,1,0,0.00,0,0,0,,0,0,0
44,2017,2017-10-29,7,28.257,BUF,,OAK,W 34-14,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0
45,2017,2017-11-02,8,28.261,BUF,@,NYJ,L 21-34,,10,7,81,11.57,1,70.0%,8.10,0,0,,0,0,0,,0,1,6
46,2017,2017-11-12,9,28.271,BUF,,NOR,L 10-47,*,4,1,10,10.00,0,25.0%,2.50,1,-5,-5.00,0,0,0,,0,0,0
47,2017,2017-11-19,10,28.278,BUF,@,LAC,L 24-54,,8,3,36,12.00,0,37.5%,4.50,0,0,,0,0,0,,0,0,0
48,2017,2017-11-26,11,28.285,BUF,@,KAN,W 16-10,*,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,0,0
49,2017,2017-12-03,12,28.292,BUF,,NWE,L 3-23,*,8,2,21,10.50,0,25.0%,2.63,0,0,,0,0,0,,0,0,0
50,2017,2017-12-10,13,28.299,BUF,,IND,W 13-7,*,1,1,34,34.00,0,100.0%,34.00,0,0,,0,0,0,,0,0,0
51,2017,2017-12-17,14,28.306,BUF,,MIA,W 24-16,*,4,1,16,16.00,0,25.0%,4.00,0,0,,0,0,0,,0,0,0
52,2017,2017-12-24,15,28.313,BUF,@,NWE,L 16-37,*,5,4,91,22.75,0,80.0%,18.20,0,0,,0,0,0,,0,0,0
53,2017,2017-12-31,16,28.320,BUF,@,MIA,W 22-16,*,3,2,23,11.50,0,66.7%,7.67,0,0,,0,0,0,,0,0,0
54,2018,2018-09-09,1,29.207,DAL,@,CAR,L 8-16,*,5,3,27,9.00,0,60.0%,5.40,0,0,,0,0,0,,0,0,0
55,2018,2018-09-16,2,29.214,DAL,,NYG,W 20-13,*,5,4,33,8.25,0,80.0%,6.60,0,0,,0,0,0,,0,0,0
56,2018,2018-09-23,3,29.221,DAL,@,SEA,L 13-24,,2,2,23,11.50,0,100.0%,11.50,0,0,,0,3,81,27.00,0,0,0
