ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
87,1998,1998-11-02,8,33.013,DAL,@,PHI,W 34-0,,,,,,
88,1998,1998-11-08,9,33.019,DAL,,NYG,W 16-6,,,,,,
89,1998,1998-11-15,10,33.026,DAL,@,ARI,W 35-28,,,,,,
90,1998,1998-11-22,11,33.033,DAL,,SEA,W 30-22,,,,,,
91,1998,1998-11-26,12,33.037,DAL,,MIN,L 36-46,,,,,,
92,1998,1998-12-06,13,33.047,DAL,@,NOR,L 3-22,,,,,,
93,1998,1998-12-13,14,33.054,DAL,@,KAN,L 17-20,,,,,,
94,1998,1998-12-20,15,33.061,DAL,,PHI,W 13-9,,,,,,
95,1998,1998-12-27,16,33.068,DAL,,WAS,W 23-7,,,,,,
96,1999,1999-09-12,1,33.327,DAL,@,WAS,W 41-35,*,,,,,
97,1999,1999-09-20,2,33.335,DAL,,ATL,W 24-7,*,0,0,,0,2.0
98,1999,1999-10-03,3,33.348,DAL,,ARI,W 35-7,*,,,,,
99,1999,1999-10-10,4,33.355,DAL,@,PHI,L 10-13,*,0,0,,0,1.0
100,1999,1999-10-18,5,33.363,DAL,@,NYG,L 10-13,*,0,0,,0,1.0
101,1999,1999-10-24,6,34.004,DAL,,WAS,W 38-20,*,,,,,
102,1999,1999-10-31,7,34.011,DAL,@,IND,L 24-34,*,,,,,
103,1999,1999-11-08,8,34.019,DAL,@,MIN,L 17-27,*,,,,,
104,1999,1999-11-14,9,34.025,DAL,,GNB,W 27-13,*,0,0,,0,1.0
105,1999,1999-11-21,10,34.032,DAL,@,ARI,L 9-13,*,,,,,
106,1999,1999-11-25,11,34.036,DAL,,MIA,W 20-0,*,,,,,
107,1999,1999-12-05,12,34.046,DAL,@,NWE,L 6-13,*,,,,,
108,1999,1999-12-12,13,34.053,DAL,,PHI,W 20-10,*,,,,,
109,1999,1999-12-19,14,34.060,DAL,,NYJ,L 21-22,*,,,,,
110,1999,1999-12-24,15,34.065,DAL,@,NOR,L 24-31,*,,,,,
111,1999,2000-01-02,16,34.074,DAL,,NYG,W 26-18,*,,,,,
112,2000,2000-09-03,1,34.319,DAL,,PHI,L 14-41,*,,,,,
113,2000,2000-09-10,2,34.326,DAL,@,ARI,L 31-32,*,,,,,
114,2000,2000-09-18,3,34.334,DAL,@,WAS,W 27-21,*,,,,,
115,2000,2000-09-24,4,34.340,DAL,,SFO,L 24-41,*,,,,,
116,2000,2000-10-01,5,34.347,DAL,@,CAR,W 16-13,,,,,,
117,2000,2000-10-15,6,34.361,DAL,@,NYG,L 14-19,*,,,,,
118,2000,2000-10-22,7,35.002,DAL,,ARI,W 48-7,*,,,,,
119,2000,2000-10-29,8,35.009,DAL,,JAX,L 17-23,*,,,,,
