ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
83,2004,2004-11-07,8,28.327,NOR,@,SDG,L 17-43,*,7,3,34,11.33,0,42.9%,4.86,0,0,,0,0,0,,0,0,0
84,2004,2004-11-14,9,28.334,NOR,,KAN,W 27-20,*,4,2,33,16.50,0,50.0%,8.25,0,0,,0,0,0,,0,0,0
85,2004,2004-11-21,10,28.341,NOR,,DEN,L 13-34,*,6,3,44,14.67,0,50.0%,7.33,0,0,,0,0,0,,0,0,0
86,2004,2004-11-28,11,28.348,NOR,@,ATL,L 21-24,*,3,2,43,21.50,0,66.7%,14.33,0,0,,0,0,0,,0,0,0
87,2004,2004-12-05,12,28.355,NOR,,CAR,L 21-32,*,5,2,12,6.00,0,40.0%,2.40,0,0,,0,0,0,,0,0,0
88,2004,2004-12-12,13,28.362,NOR,@,DAL,W 27-13,*,1,,,,,0.0%,,,,,,,,,,,
89,2004,2004-12-19,14,29.003,NOR,@,TAM,W 21-17,,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,0,0
90,2004,2004-12-26,15,29.010,NOR,,ATL,W 26-13,,4,3,49,16.33,0,75.0%,12.25,0,0,,0,0,0,,0,0,0
91,2004,2005-01-02,16,29.017,NOR,@,CAR,W 21-18,*,5,4,78,19.50,0,80.0%,15.60,0,0,,0,0,0,,0,0,0
92,2005,2005-10-24,7,29.312,ATL,,NYJ,W 27-14,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
93,2005,2005-11-06,8,29.325,ATL,@,MIA,W 17-10,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
94,2005,2005-11-13,9,29.332,ATL,,GNB,L 25-33,,2,1,18,18.00,0,50.0%,9.00,0,0,,0,0,0,,0,0,0
95,2005,2005-11-20,10,29.339,ATL,,TAM,L 27-30,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
96,2005,2005-11-24,11,29.343,ATL,@,DET,W 27-7,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
97,2005,2005-12-04,12,29.353,ATL,@,CAR,L 6-24,,0,0,0,,0,0.0%,,0,0,,0,1,21,21.00,0,0,0
98,2005,2005-12-12,13,29.361,ATL,,NOR,W 36-17,,0,0,0,,0,0.0%,,0,0,,0,1,17,17.00,0,0,0
99,2005,2005-12-18,14,30.002,ATL,@,CHI,L 3-16,,0,0,0,,0,0.0%,,0,0,,0,1,16,16.00,0,0,0
100,2005,2005-12-24,15,30.008,ATL,@,TAM,L 24-27,,,,,,,0.0%,,,,,,,,,,,
101,2005,2006-01-01,16,30.016,ATL,,CAR,L 11-44,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
