ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1986,1986-09-07,1,23.093,NOR,,ATL,L 10-31,0,0,,0,,0,0,,0,,,1,20,20.00,0,0,0
2,1986,1986-09-14,2,23.100,NOR,,GNB,W 24-10,5,25,5.00,0,,2,7,3.50,0,,,3,55,18.33,0,0,0
3,1986,1986-09-21,3,23.107,NOR,@,SFO,L 17-26,7,64,9.14,0,,0,0,,0,,,2,47,23.50,0,0,0
4,1986,1986-09-28,4,23.114,NOR,@,NYG,L 17-20,10,31,3.10,0,,2,12,6.00,0,,,1,32,32.00,0,0,0
5,1986,1986-10-05,5,23.121,NOR,,WAS,L 6-14,13,80,6.15,0,,3,7,2.33,0,,,0,0,,0,0,0
6,1986,1986-10-12,6,23.128,NOR,@,IND,W 17-14,22,108,4.91,0,,2,2,1.00,0,,,0,0,,0,0,0
7,1986,1986-10-19,7,23.135,NOR,,TAM,W 38-7,24,172,7.17,2,,0,0,,0,,,0,0,,0,2,12
8,1986,1986-10-26,8,23.142,NOR,@,NYJ,L 23-28,4,-2,-0.50,0,,0,0,,0,,,0,0,,0,0,0
9,1986,1986-11-02,9,23.149,NOR,,SFO,W 23-10,28,128,4.57,2,,2,14,7.00,0,,,0,0,,0,2,12
10,1986,1986-11-09,10,23.156,NOR,,RAM,W 6-0,24,73,3.04,0,,1,15,15.00,0,,,0,0,,0,0,0
11,1986,1986-11-16,11,23.163,NOR,@,STL,W 16-7,25,131,5.24,0,,0,0,,0,,,0,0,,0,0,0
12,1986,1986-11-23,12,23.170,NOR,@,RAM,L 13-26,20,71,3.55,0,,0,0,,0,,,0,0,,0,0,0
13,1986,1986-11-30,13,23.177,NOR,,NWE,L 20-21,33,157,4.76,1,,2,25,12.50,0,,,0,0,,0,1,6
14,1986,1986-12-07,14,23.184,NOR,,MIA,L 27-31,28,203,7.25,2,,2,22,11.00,0,,,1,24,24.00,0,2,12
15,1986,1986-12-14,15,23.191,NOR,@,ATL,W 14-9,27,51,1.89,0,,0,0,,0,,,2,55,27.50,0,0,0
16,1986,1986-12-21,16,23.198,NOR,@,MIN,L 17-33,16,61,3.81,1,,1,-8,-8.00,0,,,0,0,,0,1,6
17,1987,1987-09-13,1,24.099,NOR,,CLE,W 28-21,24,147,6.13,0,,0,0,,0,,,0,0,,0,0,0
18,1987,1987-09-20,2,24.106,NOR,@,PHI,L 17-27,13,20,1.54,0,,2,3,1.50,0,,,0,0,,0,0,0
19,1987,1987-10-25,6,24.141,NOR,,SFO,L 22-24,29,144,4.97,0,,2,8,4.00,0,,,0,0,,0,0,0
20,1987,1987-11-01,7,24.148,NOR,@,ATL,W 38-0,19,112,5.89,0,,4,20,5.00,0,,,0,0,,0,0,0
21,1987,1987-11-08,8,24.155,NOR,@,RAM,W 31-14,23,81,3.52,1,,1,4,4.00,0,,,0,0,,0,1,6
22,1987,1987-11-15,9,24.162,NOR,@,SFO,W 26-24,20,75,3.75,0,,0,0,,0,,,0,0,,0,0,0
