ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2016,2016-11-20,10,25.329,NWE,@,SFO,W 30-17,,0,0,0,,0,0.0%,,0,0
2,2016,2016-12-04,12,25.343,NWE,,LAR,W 26-10,,0,0,0,,0,0.0%,,0,0
3,2016,2016-12-12,13,25.351,NWE,,BAL,W 30-23,,0,0,0,,0,0.0%,,0,0
4,2016,2016-12-18,14,25.357,NWE,@,DEN,W 16-3,,0,0,0,,0,0.0%,,0,0
5,2016,2016-12-24,15,25.363,NWE,,NYJ,W 41-3,,1,1,18,18.00,1,100.0%,18.00,1,6
6,2016,2017-01-01,16,26.005,NWE,@,MIA,W 35-14,,2,1,4,4.00,0,50.0%,2.00,0,0
7,2017,2017-12-24,15,26.362,CLE,@,CHI,L 3-20,,0,0,0,,0,0.0%,,0,0
