ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
41,1999,1999-09-26,3,26.012,TEN,@,JAX,W 20-19,,0,0,,0,0,0,0.0,1,43,0
42,1999,1999-10-03,4,26.019,TEN,@,SFO,L 22-24,,,,,,,,,,,
43,1999,1999-10-10,5,26.026,TEN,,BAL,W 14-11,,,,,,,,,,,
44,1999,1999-10-17,6,26.033,TEN,@,NOR,W 24-21,,,,,,,,,,,
45,1999,1999-10-31,7,26.047,TEN,,STL,W 24-21,,,,,,,,,,,
46,1999,1999-11-07,8,26.054,TEN,@,MIA,L 0-17,,,,,,,,,,,
47,1999,1999-11-14,9,26.061,TEN,@,CIN,W 24-14,,,,,,,,,,,
48,1999,1999-11-21,10,26.068,TEN,,PIT,W 16-10,,,,,,,,,,,
49,1999,1999-11-28,11,26.075,TEN,@,CLE,W 33-21,,,,,,,,,,,
50,1999,1999-12-05,12,26.082,TEN,@,BAL,L 14-41,,,,,,,,,,,
51,1999,1999-12-09,13,26.086,TEN,,OAK,W 21-14,,,,,,,,,,,
52,1999,1999-12-19,14,26.096,TEN,,ATL,W 30-17,,,,,,,,,,,
53,1999,1999-12-26,15,26.103,TEN,,JAX,W 41-14,,,,,,,,,,,
54,1999,2000-01-02,16,26.110,TEN,@,PIT,W 47-36,*,,,,,,,,,,
55,2000,2000-09-03,1,26.355,OAK,,SDG,W 9-6,*,,,,,,,,,,
56,2000,2000-09-10,2,26.362,OAK,@,IND,W 38-31,*,,,,,,,,,,
57,2000,2000-09-17,3,27.003,OAK,,DEN,L 24-33,*,,,,,,,,,,
58,2000,2000-09-24,4,27.010,OAK,,CLE,W 36-10,*,,,,,,,,,,
59,2000,2000-10-08,5,27.024,OAK,@,SFO,W 34-28,*,,,,,,,,,,
60,2000,2000-10-15,6,27.031,OAK,@,KAN,W 20-17,*,,,,,,,,,,
61,2000,2000-10-22,7,27.038,OAK,,SEA,W 31-3,*,,,,,,,,,,
62,2000,2000-10-29,8,27.045,OAK,@,SDG,W 15-13,,,,,,,,,,,
63,2000,2000-11-05,9,27.052,OAK,,KAN,W 49-31,,,,,,,,,,,
64,2000,2000-11-13,10,27.060,OAK,@,DEN,L 24-27,,,,,,,,,,,
65,2000,2000-11-19,11,27.066,OAK,@,NOR,W 31-22,,,,,,,,,,,
66,2000,2000-11-26,12,27.073,OAK,,ATL,W 41-14,*,0,0,,0,0,0,1.0,0,0,0
67,2000,2000-12-03,13,27.080,OAK,@,PIT,L 20-21,*,,,,,,,,,,
68,2000,2000-12-10,14,27.087,OAK,,NYJ,W 31-7,,,,,,,,,,,
69,2000,2000-12-16,15,27.093,OAK,@,SEA,L 24-27,,,,,,,,,,,
70,2000,2000-12-24,16,27.101,OAK,,CAR,W 52-9,*,,,,,,,,,,
71,2001,2001-09-09,1,27.360,OAK,@,KAN,W 27-24,,,,,,,,,,,
72,2001,2001-09-23,2,28.009,OAK,@,MIA,L 15-18,*,0,0,,0,1,6,0.0,1,26,1
73,2001,2001-09-30,3,28.016,OAK,,SEA,W 38-14,*,,,,,,,,,,
74,2001,2001-10-07,4,28.023,OAK,,DAL,W 28-21,*,,,,,,,,,,
75,2001,2001-10-14,5,28.030,OAK,@,IND,W 23-18,*,0,0,,0,1,6,0.0,1,39,1
76,2001,2001-10-28,6,28.044,OAK,@,PHI,W 20-10,*,,,,,,,,,,
77,2001,2001-11-05,7,28.052,OAK,,DEN,W 38-28,*,,,,,,,,,,
78,2001,2001-11-11,8,28.058,OAK,@,SEA,L 27-34,*,,,,,,,,,,
79,2001,2001-11-18,9,28.065,OAK,,SDG,W 34-24,*,,,,,,,,,,
80,2001,2001-11-25,10,28.072,OAK,@,NYG,W 28-10,*,,,,,,,,,,
81,2001,2001-12-02,11,28.079,OAK,,ARI,L 31-34,*,,,,,,,,,,
82,2001,2001-12-09,12,28.086,OAK,,KAN,W 28-26,*,,,,,,,,,,
83,2001,2001-12-15,13,28.092,OAK,@,SDG,W 13-6,*,0,0,,0,0,0,1.0,0,0,0
84,2001,2001-12-22,14,28.099,OAK,,TEN,L 10-13,*,,,,,,,,,,
85,2001,2001-12-30,15,28.107,OAK,@,DEN,L 17-23,*,,,,,,,,,,
86,2001,2002-01-06,16,28.114,OAK,,NYJ,L 22-24,*,,,,,,,,,,
87,2002,2002-09-08,1,28.359,OAK,,SEA,W 31-17,,,,,,,,,,,
88,2002,2002-09-15,2,29.001,OAK,@,PIT,W 30-17,,,,,,,,,,,
89,2002,2002-09-29,3,29.015,OAK,,TEN,W 52-25,,,,,,,,,,,
90,2002,2002-10-06,4,29.022,OAK,@,BUF,W 49-31,,,,,,,,,,,
91,2002,2002-10-13,5,29.029,OAK,@,STL,L 13-28,*,,,,,,,,,,
92,2002,2002-10-20,6,29.036,OAK,,SDG,L 21-27,*,,,,,,,,,,
93,2002,2002-10-27,7,29.043,OAK,@,KAN,L 10-20,,,,,,,,,,,
94,2002,2002-11-03,8,29.050,OAK,,SFO,L 20-23,,,,,,,,,,,
95,2002,2002-11-11,9,29.058,OAK,@,DEN,W 34-10,,,,,,,,,,,
96,2002,2002-11-17,10,29.064,OAK,,NWE,W 27-20,,,,,,,,,,,
97,2002,2002-11-24,11,29.071,OAK,@,ARI,W 41-20,,,,,,,,,,,
98,2002,2002-12-02,12,29.079,OAK,,NYJ,W 26-20,*,,,,,,,,,,
99,2002,2002-12-08,13,29.085,OAK,@,SDG,W 27-7,*,,,,,,,,,,
100,2002,2002-12-15,14,29.092,OAK,@,MIA,L 17-23,*,,,,,,,,,,
101,2002,2002-12-22,15,29.099,OAK,,DEN,W 28-16,*,,,,,,,,,,
102,2002,2002-12-28,16,29.105,OAK,,KAN,W 24-0,*,,,,,,,,,,
103,2003,2003-09-07,1,29.358,OAK,@,TEN,L 20-25,,,,,,,,,,,
104,2003,2003-09-28,4,30.014,OAK,,SDG,W 34-31,,1,0,0.00,0,0,0,0.0,0,0,0
105,2003,2003-10-05,5,30.021,OAK,@,CHI,L 21-24,,,,,,,,,,,
106,2003,2003-10-12,6,30.028,OAK,@,CLE,L 7-13,,,,,,,,,,,
107,2003,2003-10-20,7,30.036,OAK,,KAN,L 10-17,,,,,,,,,,,
108,2003,2003-11-02,8,30.049,OAK,@,DET,L 13-23,,,,,,,,,,,
109,2003,2003-11-09,9,30.056,OAK,,NYJ,L 24-27,,,,,,,,,,,
110,2003,2003-11-16,10,30.063,OAK,,MIN,W 28-18,,,,,,,,,,,
111,2003,2003-11-23,11,30.070,OAK,@,KAN,L 24-27,*,,,,,,,,,,
112,2003,2003-11-30,12,30.077,OAK,,DEN,L 8-22,*,,,,,,,,,,
113,2003,2003-12-07,13,30.084,OAK,@,PIT,L 7-27,*,,,,,,,,,,
114,2003,2003-12-14,14,30.091,OAK,,BAL,W 20-12,*,,,,,,,,,,
115,2003,2003-12-22,15,30.099,OAK,,GNB,L 7-41,*,,,,,,,,,,
116,2003,2003-12-28,16,30.105,OAK,@,SDG,L 14-21,*,,,,,,,,,,
