ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
42,2007,2007-12-02,12,26.207,JAX,@,IND,L 25-28,*,1,3,3.00,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,,
43,2007,2007-12-09,13,26.214,JAX,,CAR,W 37-6,*,4,1,0.25,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
44,2007,2007-12-16,14,26.221,JAX,@,PIT,W 29-22,*,1,0,0.00,0,2,1,-2,-2.00,0,50.0%,-1.00,0,0,,0,0,0,0.0,,
45,2007,2007-12-23,15,26.228,JAX,,OAK,W 49-11,*,5,11,2.20,0,1,1,2,2.00,1,100.0%,2.00,0,0,,0,1,6,0.0,,
46,2007,2007-12-30,16,26.235,JAX,@,HOU,L 28-42,*,14,71,5.07,0,5,3,27,9.00,0,60.0%,5.40,0,0,,0,0,0,0.0,,
47,2008,2008-09-07,1,27.121,JAX,@,TEN,L 10-17,*,0,0,,0,3,3,13,4.33,1,100.0%,4.33,0,0,,0,1,6,0.0,0,0
48,2008,2008-09-14,2,27.128,JAX,,BUF,L 16-20,*,0,0,,0,0,0,0,,0,0.0%,,1,10,10.00,0,0,0,0.0,0,0
49,2008,2008-09-21,3,27.135,JAX,@,IND,W 23-21,*,0,0,,0,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0,0.0,0,0
50,2008,2008-09-28,4,27.142,JAX,,HOU,W 30-27,,0,0,,0,2,2,28,14.00,0,100.0%,14.00,0,0,,0,0,0,0.0,0,0
51,2008,2008-10-05,5,27.149,JAX,,PIT,L 21-26,*,0,0,,0,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0,0.0,0,0
52,2008,2008-10-12,6,27.156,JAX,@,DEN,W 24-17,*,1,13,13.00,0,3,3,21,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,1,0
53,2008,2008-10-26,7,27.170,JAX,,CLE,L 17-23,,1,0,0.00,0,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,0.0,0,0
54,2008,2008-11-02,8,27.177,JAX,@,CIN,L 19-21,*,,,,,1,,,,,0.0%,,,,,,,,,,
55,2008,2008-11-09,9,27.184,JAX,@,DET,W 38-14,,0,0,,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
56,2008,2008-11-16,10,27.191,JAX,,TEN,L 14-24,,0,0,,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
57,2008,2008-11-23,11,27.198,JAX,,MIN,L 12-30,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,1,0
58,2008,2008-12-01,12,27.206,JAX,@,HOU,L 17-30,*,0,0,,0,0,0,0,,0,0.0%,,1,9,9.00,0,0,0,0.0,0,0
59,2009,2009-09-13,1,28.127,JAX,@,IND,L 12-14,*,0,0,,0,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,0.0,0,0
60,2009,2009-09-20,2,28.134,JAX,,ARI,L 17-31,,,,,,,,,,,0.0%,,,,,,,,,,
61,2009,2009-09-27,3,28.141,JAX,@,HOU,W 31-24,*,0,0,,0,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0,0.0,1,0
62,2009,2009-10-04,4,28.148,JAX,,TEN,W 37-17,,3,20,6.67,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
63,2009,2009-10-11,5,28.155,JAX,@,SEA,L 0-41,,,,,,1,,,,,0.0%,,,,,,,,,,
64,2009,2009-10-18,6,28.162,JAX,,STL,W 23-20,,,,,,2,,,,,0.0%,,,,,,,,,,
65,2009,2009-11-01,7,28.176,JAX,@,TEN,L 13-30,,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
66,2009,2009-11-08,8,28.183,JAX,,KAN,W 24-21,*,0,0,,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,0.0,0,0
67,2009,2009-11-15,9,28.190,JAX,@,NYJ,W 24-22,*,0,0,,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,0,0
68,2009,2009-11-22,10,28.197,JAX,,BUF,W 18-15,*,0,0,,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,0.0,0,0
69,2009,2009-11-29,11,28.204,JAX,@,SFO,L 3-20,,,,,,,,,,,0.0%,,,,,,,,,,
70,2009,2009-12-06,12,28.211,JAX,,HOU,W 23-18,*,,,,,,,,,,0.0%,,,,,,,,,,
71,2009,2009-12-13,13,28.218,JAX,,MIA,L 10-14,*,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
72,2010,2010-09-12,1,29.126,JAX,,DEN,W 24-17,*,0,0,,0,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0,0.0,0,0
73,2010,2010-09-19,2,29.133,JAX,@,SDG,L 13-38,,0,0,,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
74,2010,2010-09-26,3,29.140,JAX,,PHI,L 3-28,*,,,,,,,,,,0.0%,,,,,,,,,,
75,2010,2010-10-03,4,29.147,JAX,,IND,W 31-28,*,0,0,,0,2,2,4,2.00,0,100.0%,2.00,0,0,,0,0,0,0.0,0,0
76,2010,2010-10-10,5,29.154,JAX,@,BUF,W 36-26,*,,,,,,,,,,0.0%,,,,,,,,,,
77,2010,2010-10-18,6,29.162,JAX,,TEN,L 3-30,*,,,,,,,,,,0.0%,,,,,,,,,,
78,2010,2010-10-24,7,29.168,JAX,@,KAN,L 20-42,*,,,,,0,,,,,0.0%,,,,,,,,,,
79,2010,2010-10-31,8,29.175,JAX,@,DAL,W 35-17,*,0,0,,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,0.0,0,0
80,2010,2010-11-14,9,29.189,JAX,,HOU,W 31-24,*,2,4,2.00,0,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
81,2010,2010-11-21,10,29.196,JAX,,CLE,W 24-20,*,,,,,,,,,,0.0%,,,,,,,,,,
82,2010,2010-11-28,11,29.203,JAX,@,NYG,L 20-24,*,0,0,,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,0.0,0,0
83,2010,2010-12-05,12,29.210,JAX,@,TEN,W 17-6,,0,0,,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,0.0,0,0
84,2010,2010-12-12,13,29.217,JAX,,OAK,W 38-31,*,0,0,,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,0,0
85,2010,2010-12-19,14,29.224,JAX,@,IND,L 24-34,*,,,,,0,,,,,0.0%,,,,,,,,,,
86,2010,2010-12-26,15,29.231,JAX,,WAS,L 17-20,,0,0,,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,0.0,0,0
87,2010,2011-01-02,16,29.238,JAX,@,HOU,L 17-34,*,,,,,,,,,,0.0%,,,,,,,,,,
88,2011,2011-09-11,1,30.125,JAX,,TEN,W 16-14,*,1,6,6.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
89,2011,2011-09-18,2,30.132,JAX,@,NYJ,L 3-32,*,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
90,2011,2011-09-25,3,30.139,JAX,@,CAR,L 10-16,*,,,,,0,,,,,0.0%,,,,,,,,,,
91,2011,2011-10-02,4,30.146,JAX,,NOR,L 10-23,*,,,,,,,,,,0.0%,,,,,,,,,,
92,2011,2011-10-09,5,30.153,JAX,,CIN,L 20-30,,0,0,,0,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,0,0
93,2011,2011-10-16,6,30.160,JAX,@,PIT,L 13-17,*,0,0,,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,0.0,0,0
94,2011,2011-10-24,7,30.168,JAX,,BAL,W 12-7,*,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
95,2011,2011-10-30,8,30.174,JAX,@,HOU,L 14-24,*,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
96,2011,2011-11-13,9,30.188,JAX,@,IND,W 17-3,,,,,,,,,,,0.0%,,,,,,,,,,
97,2011,2011-11-20,10,30.195,JAX,@,CLE,L 10-14,,,,,,,,,,,0.0%,,,,,,,,,,
98,2011,2011-11-27,11,30.202,JAX,,HOU,L 13-20,*,,,,,,,,,,0.0%,,,,,,,,,,
99,2011,2011-12-05,12,30.210,JAX,,SDG,L 14-38,*,,,,,,,,,,0.0%,,,,,,,,,,
100,2011,2011-12-11,13,30.216,JAX,,TAM,W 41-14,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
101,2011,2011-12-15,14,30.220,JAX,@,ATL,L 14-41,,,,,,,,,,,0.0%,,,,,,,,,,
102,2011,2011-12-24,15,30.229,JAX,@,TEN,L 17-23,,1,1,1.00,1,2,2,9,4.50,0,100.0%,4.50,0,0,,0,1,6,0.0,0,0
103,2011,2012-01-01,16,30.237,JAX,,IND,W 19-13,,,,,,,,,,,0.0%,,,,,,,,,,
104,2012,2012-09-09,1,31.123,JAX,@,MIN,L 23-26,*,0,0,,0,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,0.0,0,0
105,2012,2012-09-16,2,31.130,JAX,,HOU,L 7-27,*,0,0,,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,0,0
106,2012,2012-09-23,3,31.137,JAX,@,IND,W 22-17,,1,1,1.00,0,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,0.0,0,0
107,2012,2012-09-30,4,31.144,JAX,,CIN,L 10-27,*,0,0,,0,4,4,25,6.25,0,100.0%,6.25,0,0,,0,0,0,0.0,0,0
108,2012,2012-10-07,5,31.151,JAX,,CHI,L 3-41,,,,,,0,,,,,0.0%,,,,,,,,,,
109,2012,2012-10-21,6,31.165,JAX,@,OAK,L 23-26,,,,,,,,,,,0.0%,,,,,,,,,,
110,2012,2012-10-28,7,31.172,JAX,@,GNB,L 15-24,,,,,,,,,,,0.0%,,,,,,,,,,
111,2012,2012-11-18,10,31.193,JAX,@,HOU,L 37-43,,,,,,0,,,,,0.0%,,,,,,,,,,
112,2012,2012-11-25,11,31.200,JAX,,TEN,W 24-19,,,,,,0,,,,,0.0%,,,,,,,,,,
113,2012,2012-12-02,12,31.207,JAX,@,BUF,L 18-34,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
114,2012,2012-12-09,13,31.214,JAX,,NYJ,L 10-17,,2,4,2.00,0,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,0,0
115,2012,2012-12-16,14,31.221,JAX,@,MIA,L 3-24,,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
116,2012,2012-12-23,15,31.228,JAX,,NWE,L 16-23,,1,0,0.00,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
117,2012,2012-12-30,16,31.235,JAX,@,TEN,L 20-38,,,,,,,,,,,0.0%,,,,,,,,,,
118,2013,2013-09-09,1,32.123,HOU,@,SDG,W 31-28,,,,,,,,,,,0.0%,,,,,,,,,,
119,2013,2013-09-15,2,32.129,HOU,,TEN,W 30-24,,,,,,,,,,,0.0%,,,,,,,,,,
120,2013,2013-09-22,3,32.136,HOU,@,BAL,L 9-30,*,,,,,,,,,,0.0%,,,,,,,,,,
121,2013,2013-09-29,4,32.143,HOU,,SEA,L 20-23,,0,0,,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,0.0,0,0
122,2013,2013-10-06,5,32.150,HOU,@,SFO,L 3-34,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
123,2013,2013-10-13,6,32.157,HOU,,STL,L 13-38,*,0,0,,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,0.0,0,0
124,2013,2013-10-20,7,32.164,HOU,@,KAN,L 16-17,,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
125,2013,2013-11-03,8,32.178,HOU,,IND,L 24-27,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
126,2013,2013-11-10,9,32.185,HOU,@,ARI,L 24-27,,0,0,,0,1,1,19,19.00,0,100.0%,19.00,2,43,21.50,0,0,0,0.0,0,0
127,2013,2013-11-17,10,32.192,HOU,,OAK,L 23-28,*,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
128,2013,2013-11-24,11,32.199,HOU,,JAX,L 6-13,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
129,2013,2013-12-01,12,32.206,HOU,,NWE,L 31-34,,,,,,,,,,,0.0%,,,,,,,,,,
130,2013,2013-12-05,13,32.210,HOU,@,JAX,L 20-27,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,1,0
131,2013,2013-12-15,14,32.220,HOU,@,IND,L 3-25,*,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
132,2013,2013-12-22,15,32.227,HOU,,DEN,L 13-37,*,0,0,,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,0.0,0,0
133,2013,2013-12-29,16,32.234,HOU,@,TEN,L 10-16,,0,0,,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,2,0
