ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1979,1979-09-01,1,23.033,DET,@,TAM,L 16-31,,5,21,23.81,45,0,0,39.6,0,0,2.14,2.14,2,-2,-1.00,0,0,0
2,1979,1979-09-09,2,23.041,DET,,WAS,L 24-27,*,11,22,50.00,162,1,3,50.0,0,0,7.36,2.14,1,0,0.00,0,0,0
3,1979,1979-09-16,3,23.048,DET,@,NYJ,L 10-31,*,19,30,63.33,178,1,1,76.8,0,0,5.93,5.10,3,11,3.67,0,0,0
4,1979,1979-09-23,4,23.055,DET,,ATL,W 24-23,*,19,35,54.29,289,2,0,100.8,0,0,8.26,9.40,3,12,4.00,0,0,0
5,1979,1979-09-30,5,23.062,DET,,MIN,L 10-13,*,13,25,52.00,126,1,2,46.4,0,0,5.04,2.24,1,0,0.00,0,0,0
6,1979,1979-10-07,6,23.069,DET,@,NWE,L 17-24,*,2,8,25.00,18,0,1,0.0,0,0,2.25,-3.38,1,6,6.00,0,0,0
7,1979,1979-10-14,7,23.076,DET,@,GNB,L 16-24,*,14,27,51.85,191,1,1,71.7,0,0,7.07,6.15,2,0,0.00,0,0,0
8,1979,1979-10-21,8,23.083,DET,@,NOR,L 7-17,,12,22,54.55,139,1,2,51.1,0,0,6.32,3.14,0,0,,0,0,0
9,1979,1979-10-28,9,23.090,DET,,BUF,L 17-20,*,13,17,76.47,138,1,0,119.2,0,0,8.12,9.29,3,26,8.67,0,0,0
10,1979,1979-11-04,10,23.097,DET,@,CHI,L 7-35,*,11,27,40.74,161,1,4,33.6,0,0,5.96,0.04,0,0,,0,0,0
11,1979,1979-11-11,11,23.104,DET,,TAM,L 14-16,*,19,32,59.38,242,1,1,80.5,0,0,7.56,6.78,4,4,1.00,0,0,0
12,1979,1979-11-18,12,23.111,DET,@,MIN,L 7-14,*,14,32,43.75,146,0,2,31.5,0,0,4.56,1.75,2,15,7.50,1,1,6
13,1979,1979-11-22,13,23.115,DET,,CHI,W 20-0,*,16,30,53.33,244,1,3,51.9,0,0,8.13,4.30,1,3,3.00,0,0,0
14,1979,1979-12-02,14,23.125,DET,@,PHI,L 7-44,*,5,11,45.45,42,0,0,55.9,0,0,3.82,3.82,0,0,,0,0,0
15,1979,1979-12-09,15,23.132,DET,,MIA,L 10-28,*,5,16,31.25,59,0,2,3.9,0,0,3.69,-1.94,5,13,2.60,0,0,0
16,1979,1979-12-15,16,23.138,DET,,GNB,L 13-18,*,5,13,38.46,58,0,1,20.7,0,0,4.46,1.00,2,19,9.50,1,1,6
17,1980,1980-09-14,2,24.046,DET,@,GNB,W 29-7,,1,3,33.33,6,0,1,2.8,0,0,2.00,-13.00,0,0,,0,0,0
18,1980,1980-09-28,4,24.060,DET,,MIN,W 27-7,,,,,,,,,,,,,,,,,,
19,1980,1980-11-23,12,24.116,DET,@,TAM,W 24-10,,,,,,,,,,,,,,,,,,
20,1980,1980-12-21,16,24.144,DET,,GNB,W 24-3,,1,1,100.00,20,0,0,118.7,0,0,20.00,20.00,0,0,,0,0,0
21,1981,1981-09-27,4,25.059,DET,,OAK,W 16-0,,8,16,50.00,65,0,0,60.7,2,20,4.06,4.06,0,0,,0,0,0
22,1981,1981-10-04,5,25.066,DET,@,TAM,L 10-28,*,14,25,56.00,153,1,2,54.2,2,16,6.12,3.32,2,-1,-0.50,0,0,0
23,1981,1981-10-11,6,25.073,DET,@,DEN,L 21-27,*,7,16,43.75,72,0,1,31.2,1,9,4.50,1.69,4,4,1.00,0,0,0
24,1983,1983-11-20,12,27.113,TAM,,CHI,L 0-27,,4,8,50.00,49,0,1,29.7,3,25,6.13,0.50,2,11,5.50,0,0,0
25,1983,1983-11-27,13,27.120,TAM,,HOU,W 33-24,,0,0,,0,0,0,,0,,,,0,0,,0,,
