ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
33,2005,2005-10-16,5,27.066,DET,,CAR,L 20-21,*,,,,,,,,,,,,
34,2005,2005-10-23,6,27.073,DET,@,CLE,W 13-10,*,0,0,,0,0,0,0.0,,,1,-4,0
35,2005,2005-10-30,7,27.080,DET,,CHI,L 13-19,*,,,,,,,,,,,,
36,2005,2005-11-06,8,27.087,DET,@,MIN,L 14-27,*,,,,,,,,,,,,
37,2005,2005-11-20,10,27.101,DET,@,DAL,L 7-20,*,,,,,,,,,,,,
38,2005,2005-11-24,11,27.105,DET,,ATL,L 7-27,*,,,,,,,,,,,,
39,2005,2005-12-04,12,27.115,DET,,MIN,L 16-21,,,,,,,,,,,,,
40,2005,2005-12-11,13,27.122,DET,@,GNB,L 13-16,,,,,,,,,,,,,
41,2005,2005-12-18,14,27.129,DET,,CIN,L 17-41,,0,0,,0,0,0,0.0,,,1,21,0
42,2005,2005-12-24,15,27.135,DET,@,NOR,W 13-12,,,,,,,,,,,,,
43,2005,2006-01-01,16,27.143,DET,@,PIT,L 21-35,,0,0,,0,0,0,0.0,,,1,0,0
44,2006,2006-09-07,1,28.027,MIA,@,PIT,L 17-28,*,,,,,,,,,,,,
45,2006,2006-09-17,2,28.037,MIA,,BUF,L 6-16,*,,,,,,,,,,,,
46,2006,2006-09-24,3,28.044,MIA,,TEN,W 13-10,*,,,,,,,,,,,,
47,2006,2006-10-01,4,28.051,MIA,@,HOU,L 15-17,*,,,,,,,,,,,,
48,2006,2006-10-08,5,28.058,MIA,@,NWE,L 10-20,,,,,,,,,,,,,
49,2006,2006-10-15,6,28.065,MIA,@,NYJ,L 17-20,*,,,,,,,,,,,,
50,2006,2006-10-22,7,28.072,MIA,,GNB,L 24-34,*,,,,,,,,,,,,
51,2006,2006-11-05,8,28.086,MIA,@,CHI,W 31-13,*,,,,,,,,,,,,
52,2006,2006-11-12,9,28.093,MIA,,KAN,W 13-10,*,,,,,,,,,,,,
53,2006,2006-11-19,10,28.100,MIA,,MIN,W 24-20,*,,,,,,,,,,,,
54,2006,2006-11-23,11,28.104,MIA,@,DET,W 27-10,*,,,,,,,,,,,,
55,2006,2006-12-03,12,28.114,MIA,,JAX,L 10-24,*,,,,,,,,,,,,
56,2006,2006-12-10,13,28.121,MIA,,NWE,W 21-0,*,,,,,,,,,,,,
57,2006,2006-12-17,14,28.128,MIA,@,BUF,L 0-21,*,,,,,,,,,,,,
58,2006,2006-12-25,15,28.136,MIA,,NYJ,L 10-13,*,,,,,,,,,,,,
59,2007,2007-09-23,3,29.043,MIA,@,NYJ,L 28-31,*,,,,,,,,,,,,
60,2007,2007-09-30,4,29.050,MIA,,OAK,L 17-35,,,,,,,,,,,,,
61,2007,2007-10-07,5,29.057,MIA,@,HOU,L 19-22,,0,0,,0,0,0,0.0,,,1,18,0
62,2007,2007-10-14,6,29.064,MIA,@,CLE,L 31-41,,,,,,,,,,,,,
63,2007,2007-10-21,7,29.071,MIA,,NWE,L 28-49,*,,,,,,,,,,,,
64,2007,2007-10-28,8,29.078,MIA,,NYG,L 10-13,,,,,,,,,,,,,
65,2007,2007-11-11,9,29.092,MIA,,BUF,L 10-13,,,,,,,,,,,,,
66,2007,2007-11-18,10,29.099,MIA,@,PHI,L 7-17,,0,0,,0,0,0,0.0,,,1,5,0
67,2007,2007-11-26,11,29.107,MIA,@,PIT,L 0-3,,,,,,,,,,,,,
68,2007,2007-12-02,12,29.113,MIA,,NYJ,L 13-40,*,,,,,,,,,,,,
69,2007,2007-12-09,13,29.120,MIA,@,BUF,L 17-38,,,,,,,,,,,,,
70,2007,2007-12-16,14,29.127,MIA,,BAL,W 22-16,,,,,,,,,,,,,
71,2007,2007-12-23,15,29.134,MIA,@,NWE,L 7-28,*,,,,,,,,,,,,
72,2008,2008-09-07,1,30.027,MIA,,NYJ,L 14-20,*,0,0,,0,0,0,0.0,1,0,0,0,0
73,2008,2008-09-14,2,30.034,MIA,@,ARI,L 10-31,*,0,0,,0,0,0,0.0,1,0,0,0,0
74,2008,2008-09-21,3,30.041,MIA,@,NWE,W 38-13,*,0,0,,0,0,0,0.0,3,3,0,0,0
75,2008,2008-10-05,4,30.055,MIA,,SDG,W 17-10,*,0,0,,0,0,0,0.0,3,0,0,0,0
76,2008,2008-10-12,5,30.062,MIA,@,HOU,L 28-29,*,0,0,,0,0,0,0.0,2,1,1,0,0
77,2008,2008-10-19,6,30.069,MIA,,BAL,L 13-27,*,0,0,,0,0,0,0.0,4,0,0,0,0
78,2008,2008-10-26,7,30.076,MIA,,BUF,W 25-16,*,0,0,,0,0,0,0.0,2,0,0,0,0
79,2008,2008-11-02,8,30.083,MIA,@,DEN,W 26-17,*,0,0,,0,0,0,0.0,4,0,0,0,0
80,2008,2008-11-09,9,30.090,MIA,,SEA,W 21-19,*,0,0,,0,0,0,0.0,0,1,0,0,0
81,2008,2008-11-16,10,30.097,MIA,,OAK,W 17-15,*,0,0,,0,0,0,0.0,2,0,0,0,0
82,2008,2008-11-23,11,30.104,MIA,,NWE,L 28-48,*,0,0,,0,0,0,0.0,1,0,0,0,0
83,2008,2008-11-30,12,30.111,MIA,@,STL,W 16-12,*,0,0,,0,0,0,0.0,1,0,1,-5,0
84,2008,2008-12-07,13,30.118,MIA,@,BUF,W 16-3,*,0,0,,0,0,0,0.0,2,1,0,0,0
85,2008,2008-12-14,14,30.125,MIA,,SFO,W 14-9,*,0,0,,0,0,0,0.0,1,0,0,0,0
86,2008,2008-12-21,15,30.132,MIA,@,KAN,W 38-31,*,0,0,,0,0,0,0.0,2,0,1,55,0
87,2008,2008-12-28,16,30.139,MIA,@,NYJ,W 24-17,*,0,0,,0,0,0,0.0,4,0,2,3,0
88,2009,2009-09-13,1,31.033,DEN,@,CIN,W 12-7,*,0,0,,0,0,0,0.0,3,1,0,0,0
89,2009,2009-09-20,2,31.040,DEN,,CLE,W 27-6,*,,,,,,,,,,,,
90,2009,2009-09-27,3,31.047,DEN,@,OAK,W 23-3,*,0,0,,0,0,0,0.0,0,0,1,30,0
91,2009,2009-10-04,4,31.054,DEN,,DAL,W 17-10,*,0,0,,0,0,0,0.0,1,0,0,0,0
92,2009,2009-10-11,5,31.061,DEN,,NWE,W 20-17,*,0,0,,0,0,0,0.0,2,0,0,0,0
93,2009,2009-10-19,6,31.069,DEN,@,SDG,W 34-23,*,0,0,,0,0,0,1.0,5,0,0,0,0
94,2009,2009-11-01,7,31.082,DEN,@,BAL,L 7-30,*,0,0,,0,0,0,0.0,1,0,0,0,0
95,2009,2009-11-09,8,31.090,DEN,,PIT,L 10-28,*,0,0,,0,0,0,0.0,4,1,1,21,0
96,2009,2009-11-15,9,31.096,DEN,@,WAS,L 17-27,*,0,0,,0,0,0,0.0,2,1,0,0,0
97,2009,2009-11-22,10,31.103,DEN,,SDG,L 3-32,*,0,0,,0,0,0,0.0,2,1,0,0,0
98,2009,2009-11-26,11,31.107,DEN,,NYG,W 26-6,*,0,0,,0,0,0,0.0,4,0,1,6,0
99,2009,2009-12-06,12,31.117,DEN,@,KAN,W 44-13,*,0,0,,0,1,6,0.0,3,0,1,8,0
100,2009,2009-12-13,13,31.124,DEN,@,IND,L 16-28,*,0,0,,0,0,0,0.0,1,0,0,0,0
101,2009,2009-12-20,14,31.131,DEN,,OAK,L 19-20,*,0,0,,0,0,0,0.0,4,0,0,0,0
102,2009,2009-12-27,15,31.138,DEN,@,PHI,L 27-30,*,0,0,,0,0,0,0.0,2,0,0,0,0
103,2009,2010-01-03,16,31.145,DEN,,KAN,L 24-44,*,0,0,,0,0,0,0.0,5,0,1,0,0
104,2010,2010-09-12,1,32.032,DEN,@,JAX,L 17-24,*,0,0,,0,0,0,0.0,1,0,0,0,0
105,2010,2010-09-19,2,32.039,DEN,,SEA,W 31-14,*,0,0,,0,0,0,0.0,1,0,0,0,0
106,2010,2010-10-10,5,32.060,DEN,@,BAL,L 17-31,*,,,,,,,,,,,,
107,2010,2010-10-31,8,32.081,DEN,@,SFO,L 16-24,*,0,0,,0,0,0,0.0,3,0,0,0,0
108,2010,2010-12-12,13,32.123,DEN,@,ARI,L 13-43,*,0,0,,0,0,0,0.0,1,0,0,0,0
109,2010,2010-12-19,14,32.130,DEN,@,OAK,L 23-39,*,0,0,,0,0,0,0.0,3,0,0,0,0
110,2010,2010-12-26,15,32.137,DEN,,HOU,W 24-23,*,0,0,,0,0,0,0.0,4,0,0,0,0
111,2010,2011-01-02,16,32.144,DEN,,SDG,L 28-33,*,0,0,,0,0,0,0.0,4,0,0,0,0
112,2011,2011-09-12,1,33.032,DEN,,OAK,L 20-23,*,0,0,,0,0,0,0.0,4,0,0,0,0
113,2011,2011-09-18,2,33.038,DEN,,CIN,W 24-22,*,0,0,,0,0,0,0.0,4,1,0,0,0
114,2011,2011-09-25,3,33.045,DEN,@,TEN,L 14-17,*,0,0,,0,0,0,0.0,2,2,0,0,0
115,2011,2011-10-02,4,33.052,DEN,@,GNB,L 23-49,*,,,,,,,,,,,,
116,2011,2011-10-09,5,33.059,DEN,,SDG,L 24-29,*,0,0,,0,0,0,0.0,4,0,0,0,0
117,2011,2011-10-23,6,33.073,DEN,@,MIA,W 18-15,*,0,0,,0,0,0,0.0,2,1,0,0,0
118,2011,2011-10-30,7,33.080,DEN,,DET,L 10-45,*,1,0,0.00,0,0,0,0.0,4,0,0,0,0
119,2011,2011-11-06,8,33.087,DEN,@,OAK,W 38-24,*,0,0,,0,0,0,0.0,1,0,0,0,0
120,2011,2011-11-13,9,33.094,DEN,@,KAN,W 17-10,*,0,0,,0,0,0,0.0,2,1,0,0,0
121,2011,2011-11-17,10,33.098,DEN,,NYJ,W 17-13,*,0,0,,0,0,6,0.0,3,0,1,26,1
122,2011,2011-11-27,11,33.108,DEN,@,SDG,W 16-13,*,0,0,,0,0,0,0.0,2,0,0,0,0
123,2011,2011-12-04,12,33.115,DEN,@,MIN,W 35-32,*,0,0,,0,0,0,0.0,5,2,1,20,0
124,2011,2011-12-11,13,33.122,DEN,,CHI,W 13-10,*,0,0,,0,0,0,0.0,2,0,0,0,0
125,2011,2011-12-18,14,33.129,DEN,,NWE,L 23-41,*,0,0,,0,0,0,0.0,2,1,0,0,0
126,2011,2011-12-24,15,33.135,DEN,@,BUF,L 14-40,*,0,0,,0,0,0,0.0,3,0,0,0,0
127,2011,2012-01-01,16,33.143,DEN,,KAN,L 3-7,*,0,0,,0,0,0,0.0,1,0,0,0,0
