ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1991,1991-10-13,7,24.090,DAL,,CIN,W 35-23,6,38,6.33,1,0,0,,0,1,6
2,1991,1991-11-03,9,24.111,DAL,,PHO,W 27-7,9,42,4.67,0,1,5,5.00,0,0,0
