ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1988,1988-12-04,14,24.149,PHO,@,NYG,L 7-44,0,0,,0,0,0,,0
2,1988,1988-12-10,15,24.155,PHO,,PHI,L 17-23,0,0,,0,0,0,,0
3,1988,1988-12-18,16,24.163,PHO,,GNB,L 17-26,3,8,2.67,0,1,11,11.00,0
