ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2005,2005-10-09,5,23.103,NYJ,,TAM,W 14-12,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0
2,2005,2005-10-16,6,23.110,NYJ,@,BUF,L 17-27,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0
3,2005,2005-10-24,7,23.118,NYJ,@,ATL,L 14-27,,0,0,,0,0,0,0,,0,0.0%,,1,18,18.00,0,0,0
4,2005,2005-11-06,8,23.131,NYJ,,SDG,L 26-31,,2,10,5.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
5,2005,2005-11-13,9,23.138,NYJ,@,CAR,L 3-30,,10,53,5.30,0,0,0,0,,0,0.0%,,0,0,,0,0,0
6,2005,2005-11-20,10,23.145,NYJ,@,DEN,L 0-27,,0,0,,0,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0
7,2005,2005-11-27,11,23.152,NYJ,,NOR,L 19-21,,5,12,2.40,0,0,0,0,,0,0.0%,,0,0,,0,0,0
8,2005,2005-12-04,12,23.159,NYJ,@,NWE,L 3-16,,0,0,,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
9,2005,2005-12-11,13,23.166,NYJ,,OAK,W 26-10,*,28,74,2.64,1,0,0,0,,0,0.0%,,1,0,0.00,0,1,6
10,2005,2005-12-18,14,23.173,NYJ,@,MIA,L 20-24,*,15,84,5.60,0,4,4,40,10.00,0,100.0%,10.00,0,0,,0,0,0
11,2005,2005-12-26,15,23.181,NYJ,,NWE,L 21-31,*,5,14,2.80,0,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0
12,2005,2006-01-01,16,23.187,NYJ,,BUF,W 30-26,*,16,55,3.44,1,1,1,6,6.00,0,100.0%,6.00,0,0,,0,1,6
13,2006,2006-09-24,3,24.088,NYJ,@,BUF,W 28-20,,2,10,5.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6
14,2006,2006-10-01,4,24.095,NYJ,,IND,L 28-31,,12,49,4.08,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
15,2006,2006-11-19,10,24.144,NYJ,,CHI,L 0-10,,11,50,4.55,0,0,0,0,,0,0.0%,,0,0,,0,0,0
16,2006,2006-11-26,11,24.151,NYJ,,HOU,W 26-11,,11,13,1.18,1,1,1,5,5.00,0,100.0%,5.00,0,0,,0,1,6
17,2006,2006-12-03,12,24.158,NYJ,@,GNB,W 38-10,,22,105,4.77,2,3,3,24,8.00,0,100.0%,8.00,0,0,,0,2,12
18,2006,2006-12-10,13,24.165,NYJ,,BUF,L 13-31,,18,50,2.78,0,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0
19,2006,2006-12-17,14,24.172,NYJ,@,MIN,W 26-13,,21,53,2.52,1,1,1,2,2.00,0,100.0%,2.00,0,0,,0,1,6
20,2006,2006-12-31,16,24.186,NYJ,,OAK,W 23-3,*,16,44,2.75,0,0,0,0,,0,0.0%,,0,0,,0,0,0
