ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2001,2001-09-09,1,25.036,CLE,,SEA,L 6-9,*,14,37,2.64,0,0,0,0,,0,0.0%,,0,0,,0,0,0
2,2001,2001-09-23,2,25.050,CLE,,DET,W 24-14,*,31,124,4.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
3,2001,2001-09-30,3,25.057,CLE,@,JAX,W 23-14,*,10,18,1.80,0,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0
4,2001,2001-10-07,4,25.064,CLE,,SDG,W 20-16,,26,68,2.62,1,1,0,0,,0,0.0%,0.00,0,0,,0,1,6
5,2001,2001-10-14,5,25.071,CLE,@,CIN,L 14-24,*,14,22,1.57,0,0,0,0,,0,0.0%,,0,0,,0,0,0
6,2001,2001-10-21,6,25.078,CLE,,BAL,W 24-14,*,24,77,3.21,1,3,2,13,6.50,0,66.7%,4.33,0,0,,0,1,6
7,2001,2001-11-04,7,25.092,CLE,@,CHI,L 21-27,*,22,71,3.23,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
8,2001,2001-11-11,8,25.099,CLE,,PIT,L 12-15,*,18,57,3.17,0,0,0,0,,0,0.0%,,0,0,,0,0,0
9,2001,2001-11-25,10,25.113,CLE,,CIN,W 18-0,*,18,40,2.22,0,0,0,0,,0,0.0%,,0,0,,0,0,0
10,2001,2001-12-09,12,25.127,CLE,@,NWE,L 16-27,*,16,34,2.13,0,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0
11,2001,2001-12-16,13,25.134,CLE,,JAX,L 10-15,*,2,6,3.00,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
12,2002,2002-09-08,1,26.035,CLE,,KAN,L 39-40,,,,,,,,,,,0.0%,,,,,,,
13,2002,2002-09-15,2,26.042,CLE,,CIN,W 20-7,,,,,,,,,,,0.0%,,,,,,,
14,2002,2002-09-22,3,26.049,CLE,@,TEN,W 31-28,,,,,,,,,,,0.0%,,,,,,,
15,2002,2002-09-29,4,26.056,CLE,@,PIT,L 13-16,,,,,,,,,,,0.0%,,,,,,,
16,2002,2002-10-06,5,26.063,CLE,,BAL,L 21-26,,,,,,,,,,,0.0%,,,,,,,
17,2002,2002-10-13,6,26.070,CLE,@,TAM,L 3-17,,,,,,0,,,,,0.0%,,,,,,,
18,2002,2002-10-20,7,26.077,CLE,,HOU,W 34-17,,0,0,,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
19,2002,2002-10-27,8,26.084,CLE,@,NYJ,W 24-21,,0,0,,0,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0
20,2002,2002-11-03,9,26.091,CLE,,PIT,L 20-23,,0,0,,0,1,0,-1,,0,0.0%,-1.00,1,13,13.00,0,0,0
21,2002,2002-11-17,10,26.105,CLE,@,CIN,W 27-20,,7,27,3.86,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
22,2002,2002-11-24,11,26.112,CLE,@,NOR,W 24-15,,2,11,5.50,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
23,2002,2002-12-01,12,26.119,CLE,,CAR,L 6-13,,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
24,2002,2002-12-08,13,26.126,CLE,@,JAX,W 21-20,,1,11,11.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
25,2002,2002-12-15,14,26.133,CLE,,IND,L 23-28,,,,,,,,,,,0.0%,,,,,,,
26,2002,2002-12-22,15,26.140,CLE,@,BAL,W 14-13,,,,,,0,,,,,0.0%,,,,,,,
27,2002,2002-12-29,16,26.147,CLE,,ATL,W 24-16,,,,,,0,,,,,0.0%,,,,,,,
28,2003,2003-09-07,1,27.034,CLE,,IND,L 6-9,,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
29,2003,2003-09-14,2,27.041,CLE,@,BAL,L 13-33,,,,,,,,,,,0.0%,,,,,,,
30,2003,2003-09-21,3,27.048,CLE,@,SFO,W 13-12,,,,,,,,,,,0.0%,,0,29,,0,,
31,2003,2003-09-28,4,27.055,CLE,,CIN,L 14-21,,2,8,4.00,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
32,2003,2003-10-12,6,27.069,CLE,,OAK,W 13-7,,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
33,2003,2003-10-19,7,27.076,CLE,,SDG,L 20-26,,5,27,5.40,0,2,2,22,11.00,0,100.0%,11.00,1,39,39.00,0,0,0
34,2003,2003-10-26,8,27.083,CLE,@,NWE,L 3-9,*,15,71,4.73,0,3,2,4,2.00,0,66.7%,1.33,0,0,,0,0,0
35,2003,2003-11-09,9,27.097,CLE,@,KAN,L 20-41,*,17,66,3.88,1,1,1,18,18.00,0,100.0%,18.00,0,0,,0,1,6
36,2003,2003-11-16,10,27.104,CLE,,ARI,W 44-6,*,19,45,2.37,2,2,2,8,4.00,0,100.0%,4.00,0,0,,0,2,12
