ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2017,2017-09-10,1,23.185,CLE,,PIT,L 18-21,,0.0,0,0
2,2017,2017-09-17,2,23.192,CLE,@,BAL,L 10-24,,1.0,2,0
3,2017,2017-09-24,3,23.199,CLE,@,IND,L 28-31,,0.0,2,1
4,2017,2017-10-01,4,23.206,CLE,,CIN,L 7-31,*,0.0,2,3
5,2017,2017-10-08,5,23.213,CLE,,NYJ,L 14-17,*,1.0,5,1
6,2017,2017-10-29,8,23.234,CLE,,MIN,L 16-33,,0.0,1,0
7,2017,2017-11-12,9,23.248,CLE,@,DET,L 24-38,,0.0,0,2
8,2017,2017-11-19,10,23.255,CLE,,JAX,L 7-19,*,1.0,7,8
9,2017,2017-11-26,11,23.262,CLE,@,CIN,L 16-30,*,0.0,4,2
10,2017,2017-12-03,12,23.269,CLE,@,LAC,L 10-19,*,0.0,2,2
11,2017,2017-12-10,13,23.276,CLE,,GNB,L 21-27,*,0.0,5,4
12,2017,2017-12-17,14,23.283,CLE,,BAL,L 10-27,*,0.0,6,1
13,2017,2017-12-24,15,23.290,CLE,@,CHI,L 3-20,*,1.0,7,2
14,2017,2017-12-31,16,23.297,CLE,@,PIT,L 24-28,*,0.0,1,0
15,2018,2018-09-16,2,24.191,CLE,@,NOR,L 18-21,*,0.0,2,1
16,2018,2018-09-20,3,24.195,CLE,,NYJ,W 21-17,*,0.0,2,1
